TITLE,p(TT-TII-PD)_KBr
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,matsulab
DATE,24/01/19
TIME,15:36:17
SPECTROMETER/DATA SYSTEM,
LOCALE,1041
RESOLUTION,
DELTAX,0.964233
XUNITS,1/CM
YUNITS,ABSORBANCE
FIRSTX,  399.1927
LASTX, 4000.6047
NPOINTS,    3736
FIRSTY,     0.04422
MAXY,     0.66816
MINY,     0.00100
XYDATA
2639.1069,0.0294321
2640.0713,0.0295419
2641.0354,0.0296511
2641.9998,0.0297596
2642.9639,0.0298679
2643.9282,0.0299768
2644.8923,0.0300863
2645.8567,0.0301934
2646.8208,0.0302918
2647.7852,0.0303743
2648.7493,0.0304382
2649.7136,0.0304884
2650.6777,0.0305369
2651.6421,0.0305976
2652.6062,0.0306798
2653.5706,0.0307858
2654.5347,0.0309121
2655.4990,0.0310537
2656.4631,0.0312082
2657.4275,0.031376
2658.3916,0.0315572
2659.3560,0.0317483
2660.3201,0.0319397
2661.2844,0.0321179
2662.2485,0.0322699
2663.2129,0.0323887
2664.1770,0.0324766
2665.1414,0.0325437
2666.1055,0.0326028
2667.0698,0.0326622
2668.0339,0.0327234
2668.9983,0.0327822
2669.9624,0.0328349
2670.9268,0.0328831
2671.8909,0.0329342
2672.8552,0.0329963
2673.8193,0.0330723
2674.7837,0.0331567
2675.7478,0.0332379
2676.7122,0.033304
2677.6763,0.0333483
2678.6406,0.0333704
2679.6047,0.0333747
2680.5691,0.0333675
2681.5332,0.0333559
2682.4976,0.0333477
2683.4617,0.0333511
2684.4260,0.0333719
2685.3901,0.0334098
2686.3545,0.0334548
2687.3186,0.0334896
2688.2830,0.0334959
2689.2471,0.0334637
2690.2114,0.033398
2691.1755,0.0333188
2692.1399,0.0332529
2693.1040,0.0332207
2694.0684,0.0332257
2695.0325,0.033251
2695.9968,0.0332681
2696.9609,0.0332519
2697.9253,0.0331953
2698.8894,0.0331145
2699.8538,0.0330419
2700.8179,0.0330108
2701.7822,0.0330403
2702.7463,0.0331281
2703.7107,0.0332546
2704.6748,0.0333953
2705.6392,0.0335331
2706.6033,0.0336639
2707.5676,0.033796
2708.5317,0.0339421
2709.4961,0.0341118
2710.4602,0.0343056
2711.4246,0.0345143
2712.3887,0.0347225
2713.3530,0.0349145
2714.3171,0.0350821
2715.2815,0.035229
2716.2456,0.0353706
2717.2100,0.0355262
2718.1741,0.0357084
2719.1384,0.035914
2720.1025,0.0361248
2721.0669,0.0363181
2722.0310,0.0364828
2722.9954,0.0366296
2723.9595,0.0367863
2724.9238,0.0369812
2725.8879,0.037223
2726.8523,0.037492
2727.8164,0.0377488
2728.7808,0.0379555
2729.7449,0.0380951
2730.7092,0.038178
2731.6733,0.0382312
2732.6377,0.0382811
2733.6018,0.0383414
2734.5662,0.0384113
2735.5303,0.0384827
2736.4946,0.0385478
2737.4587,0.0386024
2738.4231,0.0386444
2739.3872,0.0386735
2740.3516,0.0386929
2741.3157,0.0387119
2742.2800,0.0387435
2743.2441,0.0387981
2744.2085,0.0388757
2745.1726,0.0389637
2746.1370,0.0390428
2747.1011,0.0390975
2748.0654,0.0391244
2749.0295,0.0391321
2749.9939,0.0391347
2750.9580,0.0391447
2751.9224,0.0391685
2752.8865,0.0392079
2753.8508,0.0392624
2754.8149,0.0393311
2755.7793,0.0394115
2756.7434,0.0394974
2757.7078,0.0395798
2758.6719,0.039649
2759.6362,0.0396979
2760.6003,0.0397258
2761.5647,0.0397386
2762.5288,0.0397488
2763.4932,0.0397729
2764.4573,0.0398281
2765.4216,0.0399274
2766.3857,0.040075
2767.3501,0.0402646
2768.3142,0.0404808
2769.2786,0.040705
2770.2427,0.0409233
2771.2070,0.041132
2772.1711,0.0413397
2773.1355,0.0415638
2774.0996,0.0418239
2775.0640,0.0421342
2776.0281,0.0424972
2776.9924,0.0429034
2777.9565,0.0433348
2778.9209,0.0437734
2779.8850,0.0442088
2780.8494,0.0446415
2781.8135,0.0450813
2782.7778,0.0455403
2783.7419,0.0460253
2784.7063,0.0465351
2785.6704,0.0470621
2786.6348,0.0475986
2787.5989,0.048141
2788.5632,0.0486911
2789.5273,0.0492522
2790.4917,0.0498258
2791.4558,0.0504109
2792.4202,0.0510076
2793.3843,0.0516204
2794.3486,0.0522586
2795.3127,0.0529312
2796.2771,0.0536396
2797.2412,0.0543754
2798.2056,0.0551251
2799.1697,0.0558809
2800.1340,0.0566494
2801.0981,0.0574507
2802.0625,0.058308
2803.0266,0.0592324
2803.9910,0.0602148
2804.9551,0.06123
2805.9194,0.0622508
2806.8835,0.0632639
2807.8479,0.0642768
2808.8120,0.0653125
2809.7764,0.0663962
2810.7405,0.0675422
2811.7048,0.068749
2812.6689,0.0700038
2813.6333,0.0712933
2814.5974,0.0726138
2815.5618,0.0739753
2816.5259,0.075398
2817.4902,0.0769041
2818.4543,0.0785093
2819.4187,0.080219
2820.3828,0.0820313
2821.3472,0.0839452
2822.3113,0.0859701
2823.2756,0.0881306
2824.2397,0.0904644
2825.2041,0.0930156
2826.1682,0.0958276
2827.1326,0.0989414
2828.0967,0.102401
2829.0610,0.106258
2830.0251,0.110581
2830.9895,0.11545
2831.9536,0.120951
2832.9180,0.127173
2833.8821,0.134202
2834.8464,0.14213
2835.8105,0.151053
2836.7749,0.16107
2837.7390,0.172271
2838.7034,0.184721
2839.6675,0.198457
2840.6318,0.213483
2841.5959,0.229782
2842.5603,0.247318
2843.5244,0.266039
2844.4888,0.285848
2845.4529,0.306556
2846.4172,0.327817
2847.3813,0.349065
2848.3457,0.369471
2849.3098,0.387972
2850.2742,0.403362
2851.2383,0.414477
2852.2026,0.420401
2853.1667,0.420654
2854.1311,0.4153
2855.0952,0.404934
2856.0596,0.390556
2857.0237,0.373382
2857.9880,0.354662
2858.9521,0.335538
2859.9165,0.316971
2860.8806,0.299712
2861.8450,0.284292
2862.8091,0.271036
2863.7734,0.260077
2864.7375,0.251384
2865.7019,0.244786
2866.6660,0.239983
2867.6304,0.236562
2868.5945,0.234011
2869.5588,0.231775
2870.5229,0.229333
2871.4873,0.226303
2872.4514,0.22253
2873.4158,0.218117
2874.3799,0.213396
2875.3442,0.208825
2876.3083,0.204864
2877.2727,0.20186
2878.2368,0.199998
2879.2012,0.199309
2880.1653,0.199737
2881.1296,0.201209
2882.0938,0.203679
2883.0581,0.207123
2884.0222,0.211508
2884.9866,0.216748
2885.9507,0.222697
2886.9150,0.229174
2887.8792,0.236013
2888.8435,0.243092
2889.8076,0.250348
2890.7720,0.257748
2891.7361,0.265263
2892.7004,0.272854
2893.6646,0.280471
2894.6289,0.288071
2895.5930,0.295637
2896.5574,0.303189
2897.5215,0.310785
2898.4858,0.318505
2899.4500,0.32643
2900.4143,0.334628
2901.3784,0.34314
2902.3428,0.351987
2903.3069,0.361195
2904.2712,0.370813
2905.2354,0.380935
2906.1997,0.391698
2907.1638,0.403271
2908.1282,0.415833
2909.0923,0.429557
2910.0566,0.444583
2911.0208,0.460995
2911.9851,0.478808
2912.9492,0.497951
2913.9136,0.518261
2914.8777,0.539474
2915.8420,0.561196
2916.8062,0.582884
2917.7705,0.603821
2918.7346,0.623157
2919.6990,0.639981
2920.6631,0.653443
2921.6274,0.662865
2922.5916,0.667821
2923.5559,0.668162
2924.5200,0.664009
2925.4844,0.6557
2926.4485,0.643713
2927.4128,0.628574
2928.3770,0.610795
2929.3413,0.590839
2930.3054,0.569144
2931.2698,0.54615
2932.2339,0.522307
2933.1982,0.498061
2934.1624,0.473814
2935.1267,0.449906
2936.0908,0.426622
2937.0552,0.404217
2938.0193,0.382942
2938.9836,0.363049
2939.9478,0.344775
2940.9121,0.328315
2941.8762,0.313807
2942.8406,0.301328
2943.8047,0.290903
2944.7690,0.282522
2945.7332,0.27614
2946.6975,0.271673
2947.6616,0.268976
2948.6260,0.267816
2949.5901,0.267855
2950.5544,0.268647
2951.5186,0.269666
2952.4829,0.270364
2953.4470,0.270245
2954.4114,0.268938
2955.3755,0.266244
2956.3398,0.262129
2957.3040,0.25667
2958.2683,0.249991
2959.2324,0.242209
2960.1968,0.233417
2961.1609,0.223695
2962.1252,0.213134
2963.0894,0.201864
2964.0537,0.190056
2965.0178,0.177923
2965.9822,0.165701
2966.9463,0.153621
2967.9106,0.141886
2968.8748,0.130657
2969.8391,0.120045
2970.8032,0.110124
2971.7676,0.100944
2972.7317,0.0925327
2973.6960,0.0848988
2974.6602,0.078023
2975.6245,0.07186
2976.5886,0.0663471
2977.5530,0.0614193
2978.5171,0.05702
2979.4814,0.0531017
2980.4456,0.0496196
2981.4099,0.046524
2982.3740,0.04376
2983.3384,0.041276
2984.3025,0.0390335
2985.2668,0.0370115
2986.2310,0.035202
2987.1953,0.0335979
2988.1594,0.0321834
2989.1238,0.0309312
2990.0879,0.0298088
2991.0522,0.0287871
2992.0164,0.0278476
2992.9807,0.0269816
2993.9448,0.0261855
2994.9092,0.0254556
2995.8733,0.0247871
2996.8376,0.0241772
2997.8018,0.0236291
2998.7661,0.0231511
2999.7302,0.0227508
3000.6946,0.0224255
3001.6587,0.0221568
3002.6230,0.0219128
3003.5872,0.0216588
3004.5515,0.021373
3005.5156,0.021058
3006.4800,0.0207401
3007.4441,0.0204584
3008.4084,0.0202462
3009.3726,0.0201164
3010.3369,0.0200555
3011.3010,0.0200297
3012.2654,0.0200003
3013.2295,0.019941
3014.1938,0.0198482
3015.1580,0.0197397
3016.1223,0.0196434
3017.0864,0.0195826
3018.0508,0.0195662
3019.0149,0.019586
3019.9792,0.0196242
3020.9434,0.0196626
3021.9077,0.0196922
3022.8718,0.0197158
3023.8362,0.019744
3024.8003,0.0197866
3025.7646,0.0198438
3026.7288,0.0199023
3027.6931,0.0199383
3028.6572,0.0199259
3029.6216,0.0198474
3030.5857,0.0197012
3031.5500,0.0195047
3032.5142,0.0192898
3033.4785,0.0190945
3034.4426,0.0189517
3035.4070,0.0188817
3036.3711,0.018888
3037.3354,0.0189582
3038.2996,0.0190678
3039.2639,0.019188
3040.2280,0.0192934
3041.1924,0.0193689
3042.1565,0.0194118
3043.1208,0.0194299
3044.0850,0.0194361
3045.0493,0.0194432
3046.0134,0.0194603
3046.9778,0.0194919
3047.9419,0.0195396
3048.9063,0.0196047
3049.8704,0.0196897
3050.8347,0.0197987
3051.7988,0.0199341
3052.7632,0.0200926
3053.7273,0.0202627
3054.6917,0.0204265
3055.6558,0.0205676
3056.6201,0.0206789
3057.5842,0.0207671
3058.5486,0.0208477
3059.5127,0.0209354
3060.4771,0.0210367
3061.4412,0.0211517
3062.4055,0.0212835
3063.3696,0.021446
3064.3340,0.0216641
3065.2981,0.0219615
3066.2625,0.0223457
3067.2266,0.0228001
3068.1909,0.0232903
3069.1550,0.0237797
3070.1194,0.0242423
3071.0835,0.024665
3072.0479,0.0250416
3073.0120,0.0253649
3073.9763,0.0256261
3074.9404,0.025819
3075.9048,0.0259455
3076.8689,0.026013
3077.8333,0.0260272
3078.7974,0.0259838
3079.7617,0.0258705
3080.7258,0.025677
3081.6902,0.0254083
3082.6543,0.0250888
3083.6187,0.0247535
3084.5828,0.0244327
3085.5471,0.0241395
3086.5112,0.0238703
3087.4756,0.023614
3088.4397,0.0233648
3089.4041,0.023128
3090.3682,0.0229161
3091.3325,0.0227405
3092.2966,0.0226052
3093.2610,0.0225062
3094.2251,0.0224361
3095.1895,0.0223895
3096.1536,0.0223647
3097.1179,0.0223613
3098.0820,0.0223765
3099.0464,0.0224018
3100.0105,0.0224227
3100.9749,0.0224228
3101.9390,0.0223918
3102.9033,0.0223332
3103.8674,0.0222673
3104.8318,0.022225
3105.7959,0.0222338
3106.7603,0.022303
3107.7244,0.0224173
3108.6887,0.022543
3109.6528,0.0226475
3110.6172,0.0227174
3111.5813,0.0227656
3112.5457,0.0228207
3113.5098,0.022908
3114.4741,0.0230344
3115.4382,0.0231879
3116.4026,0.0233476
3117.3667,0.0234976
3118.3311,0.0236323
3119.2952,0.0237519
3120.2595,0.0238559
3121.2236,0.023942
3122.1880,0.0240113
3123.1521,0.0240745
3124.1165,0.02415
3125.0806,0.0242528
3126.0449,0.0243826
3127.0090,0.0245209
3127.9734,0.0246408
3128.9375,0.0247244
3129.9019,0.0247758
3130.8660,0.0248209
3131.8303,0.0248936
3132.7944,0.0250165
3133.7588,0.0251883
3134.7229,0.0253848
3135.6873,0.0255736
3136.6514,0.025732
3137.6157,0.0258567
3138.5798,0.0259628
3139.5442,0.0260726
3140.5083,0.0262017
3141.4727,0.0263513
3142.4368,0.0265095
3143.4011,0.0266619
3144.3652,0.0268026
3145.3296,0.0269394
3146.2937,0.0270891
3147.2581,0.0272657
3148.2222,0.0274693
3149.1865,0.0276823
3150.1506,0.0278761
3151.1150,0.0280268
3152.0791,0.0281296
3153.0435,0.0282056
3154.0076,0.0282952
3154.9719,0.0284392
3155.9360,0.028659
3156.9004,0.0289439
3157.8645,0.0292568
3158.8289,0.0295517
3159.7930,0.0297951
3160.7573,0.0299788
3161.7214,0.0301174
3162.6858,0.0302357
3163.6499,0.0303543
3164.6143,0.0304838
3165.5784,0.0306257
3166.5427,0.0307786
3167.5068,0.0309414
3168.4712,0.0311133
3169.4353,0.0312941
3170.3997,0.031485
3171.3638,0.0316901
3172.3281,0.0319135
3173.2922,0.0321535
3174.2566,0.0323974
3175.2207,0.0326242
3176.1851,0.0328153
3177.1492,0.0329669
3178.1135,0.0330932
3179.0776,0.0332174
3180.0420,0.0333562
3181.0061,0.0335115
3181.9705,0.0336771
3182.9346,0.0338517
3183.8989,0.034047
3184.8630,0.03428
3185.8274,0.0345561
3186.7915,0.0348569
3187.7559,0.0351459
3188.7200,0.0353909
3189.6843,0.0355859
3190.6484,0.035757
3191.6128,0.035946
3192.5769,0.0361835
3193.5413,0.0364685
3194.5054,0.0367691
3195.4697,0.0370416
3196.4338,0.0372566
3197.3982,0.0374152
3198.3623,0.037547
3199.3267,0.0376922
3200.2908,0.0378796
3201.2551,0.0381138
3202.2192,0.0383769
3203.1836,0.0386399
3204.1477,0.0388779
3205.1121,0.03908
3206.0762,0.0392521
3207.0405,0.0394107
3208.0046,0.0395738
3208.9690,0.0397529
3209.9331,0.0399484
3210.8975,0.0401524
3211.8616,0.040355
3212.8259,0.0405508
3213.7900,0.0407419
3214.7544,0.0409337
3215.7185,0.041129
3216.6829,0.0413226
3217.6470,0.0415042
3218.6113,0.0416659
3219.5754,0.0418102
3220.5398,0.041951
3221.5039,0.0421047
3222.4683,0.0422784
3223.4324,0.0424643
3224.3967,0.0426459
3225.3608,0.0428106
3226.3252,0.0429615
3227.2893,0.0431179
3228.2537,0.0433064
3229.2178,0.0435471
3230.1821,0.0438427
3231.1462,0.044177
3232.1106,0.0445201
3233.0747,0.0448397
3234.0391,0.0451146
3235.0032,0.0453461
3235.9675,0.0455614
3236.9316,0.0458007
3237.8960,0.0460933
3238.8601,0.046435
3239.8245,0.0467849
3240.7886,0.0470882
3241.7529,0.0473114
3242.7170,0.0474672
3243.6814,0.0476087
3244.6455,0.047796
3245.6099,0.0480564
3246.5740,0.0483687
3247.5383,0.048682
3248.5024,0.0489543
3249.4668,0.04918
3250.4309,0.0493889
3251.3953,0.0496195
3252.3594,0.0498909
3253.3237,0.0501888
3254.2878,0.0504754
3255.2522,0.0507115
3256.2163,0.0508759
3257.1807,0.0509732
3258.1448,0.0510287
3259.1091,0.0510769
3260.0732,0.0511494
3261.0376,0.0512645
3262.0017,0.0514206
3262.9661,0.0515958
3263.9302,0.0517552
3264.8945,0.0518662
3265.8586,0.0519136
3266.8230,0.051907
3267.7871,0.0518774
3268.7515,0.0518635
3269.7156,0.0518973
3270.6799,0.0519934
3271.6440,0.0521467
3272.6084,0.0523367
3273.5725,0.0525348
3274.5369,0.0527131
3275.5010,0.0528512
3276.4653,0.052941
3277.4294,0.0529877
3278.3938,0.0530077
3279.3579,0.0530239
3280.3223,0.053058
3281.2864,0.053123
3282.2507,0.0532185
3283.2148,0.0533325
3284.1792,0.0534501
3285.1433,0.0535647
3286.1077,0.0536847
3287.0718,0.0538315
3288.0361,0.0540278
3289.0002,0.0542855
3289.9646,0.0545983
3290.9287,0.0549439
3291.8931,0.0552918
3292.8572,0.0556114
3293.8215,0.0558749
3294.7856,0.0560576
3295.7500,0.0561418
3296.7141,0.0561277
3297.6785,0.056046
3298.6426,0.055961
3299.6069,0.0559545
3300.5710,0.0560933
3301.5354,0.0563975
3302.4995,0.0568289
3303.4639,0.0573092
3304.4280,0.0577583
3305.3923,0.0581311
3306.3564,0.05843
3307.3208,0.0586878
3308.2849,0.0589341
3309.2493,0.0591701
3310.2134,0.0593694
3311.1777,0.0595045
3312.1418,0.0595755
3313.1062,0.0596206
3314.0703,0.0596988
3315.0347,0.0598575
3315.9988,0.0601086
3316.9631,0.0604245
3317.9272,0.0607582
3318.8916,0.0610692
3319.8557,0.0613422
3320.8201,0.0615879
3321.7842,0.0618315
3322.7485,0.0620971
3323.7126,0.0623963
3324.6770,0.0627241
3325.6411,0.0630599
3326.6055,0.063374
3327.5696,0.0636378
3328.5339,0.0638372
3329.4980,0.0639832
3330.4624,0.0641136
3331.4265,0.0642821
3332.3909,0.064538
3333.3550,0.0649047
3334.3193,0.0653688
3335.2834,0.0658851
3336.2478,0.0663965
3337.2119,0.0668593
3338.1763,0.0672587
3339.1404,0.0676051
3340.1047,0.0679173
3341.0688,0.0682049
3342.0332,0.0684642
3342.9973,0.0686904
3343.9617,0.0688946
3344.9258,0.0691126
3345.8901,0.069393
3346.8542,0.0697724
3347.8186,0.0702506
3348.7827,0.0707859
3349.7471,0.0713122
3350.7112,0.0717706
3351.6755,0.0721365
3352.6396,0.0724276
3353.6040,0.0726887
3354.5681,0.0729669
3355.5325,0.0732891
3356.4966,0.0736545
3357.4609,0.0740417
3358.4250,0.0744234
3359.3894,0.0747786
3360.3535,0.0750983
3361.3179,0.075385
3362.2820,0.0756504
3363.2463,0.0759131
3364.2104,0.0761984
3365.1748,0.0765332
3366.1389,0.0769366
3367.1033,0.0774059
3368.0674,0.0779082
3369.0317,0.0783873
3369.9958,0.0787857
3370.9602,0.0790725
3371.9243,0.0792587
3372.8887,0.0793889
3373.8528,0.0795172
3374.8171,0.0796801
3375.7813,0.0798865
3376.7456,0.0801261
3377.7097,0.0803868
3378.6741,0.0806626
3379.6382,0.0809468
3380.6025,0.0812184
3381.5667,0.081439
3382.5310,0.081569
3383.4951,0.0815961
3384.4595,0.0815563
3385.4236,0.0815306
3386.3879,0.0816131
3387.3521,0.0818691
3388.3164,0.0823068
3389.2805,0.0828737
3390.2449,0.0834731
3391.2090,0.0839941
3392.1733,0.0843469
3393.1375,0.084495
3394.1018,0.0844693
3395.0659,0.0843548
3396.0303,0.0842544
3396.9944,0.0842488
3397.9587,0.084368
3398.9229,0.0845858
3399.8872,0.0848385
3400.8513,0.0850596
3401.8157,0.0852132
3402.7798,0.0853093
3403.7441,0.085391
3404.7083,0.0855021
3405.6726,0.085654
3406.6367,0.0858168
3407.6011,0.0859401
3408.5652,0.0859921
3409.5295,0.085988
3410.4937,0.0859847
3411.4580,0.0860428
3412.4221,0.0861805
3413.3865,0.0863552
3414.3506,0.0864882
3415.3149,0.0865177
3416.2791,0.0864402
3417.2434,0.0863104
3418.2075,0.0862023
3419.1719,0.0861584
3420.1360,0.0861626
3421.1003,0.0861558
3422.0645,0.0860857
3423.0288,0.0859535
3423.9929,0.0858187
3424.9573,0.0857606
3425.9214,0.0858266
3426.8857,0.0859983
3427.8499,0.0861955
3428.8142,0.0863169
3429.7783,0.0862952
3430.7427,0.0861334
3431.7068,0.0858974
3432.6711,0.0856722
3433.6353,0.0855104
3434.5996,0.0854076
3435.5637,0.0853157
3436.5281,0.0851795
3437.4922,0.0849703
3438.4565,0.0846956
3439.4207,0.0843856
3440.3850,0.0840739
3441.3491,0.0837866
3442.3135,0.0835447
3443.2776,0.0833674
3444.2419,0.0832658
3445.2061,0.0832278
3446.1704,0.0832068
3447.1345,0.0831331
3448.0989,0.0829492
3449.0630,0.0826444
3450.0273,0.0822574
3450.9915,0.081846
3451.9558,0.0814533
3452.9199,0.0810935
3453.8843,0.0807631
3454.8484,0.0804622
3455.8127,0.0802081
3456.7769,0.0800261
3457.7412,0.0799233
3458.7053,0.0798674
3459.6697,0.0797881
3460.6338,0.0796065
3461.5981,0.0792788
3462.5623,0.0788261
3463.5266,0.0783277
3464.4907,0.0778816
3465.4551,0.0775574
3466.4192,0.0773668
3467.3835,0.077262
3468.3477,0.0771586
3469.3120,0.0769717
3470.2761,0.0766486
3471.2405,0.0761859
3472.2046,0.0756269
3473.1689,0.0750466
3474.1331,0.0745262
3475.0974,0.0741242
3476.0615,0.0738527
3477.0259,0.0736721
3477.9900,0.0735073
3478.9543,0.0732783
3479.9185,0.072933
3480.8828,0.0724742
3481.8469,0.0719635
3482.8113,0.0714914
3483.7754,0.0711289
3484.7397,0.0708931
3485.7039,0.0707461
3486.6682,0.0706169
3487.6323,0.0704294
3488.5967,0.0701302
3489.5608,0.0697069
3490.5251,0.0691912
3491.4893,0.0686426
3492.4536,0.0681263
3493.4177,0.0676912
3494.3821,0.0673535
3495.3462,0.0670907
3496.3105,0.0668534
3497.2747,0.0665943
3498.2390,0.0662936
3499.2031,0.0659609
3500.1675,0.0656144
3501.1316,0.0652572
3502.0959,0.0648696
3503.0601,0.0644263
3504.0244,0.063926
3504.9885,0.0634027
3505.9529,0.0629049
3506.9170,0.0624665
3507.8813,0.0620941
3508.8455,0.0617725
3509.8098,0.0614804
3510.7739,0.0612046
3511.7383,0.0609405
3512.7024,0.0606803
3513.6667,0.060402
3514.6309,0.0600703
3515.5952,0.0596521
3516.5593,0.0591386
3517.5237,0.058559
3518.4878,0.0579749
3519.4521,0.057458
3520.4163,0.0570636
3521.3806,0.0568093
3522.3447,0.056663
3523.3091,0.0565463
3524.2732,0.0563617
3525.2375,0.0560352
3526.2017,0.0555493
3527.1660,0.054947
3528.1301,0.0543067
3529.0945,0.0537046
3530.0586,0.0531837
3531.0229,0.0527482
3531.9871,0.0523805
3532.9514,0.0520606
3533.9155,0.0517736
3534.8799,0.0515034
3535.8440,0.0512269
3536.8083,0.0509195
3537.7725,0.0505725
3538.7368,0.0502061
3539.7009,0.0498621
3540.6653,0.0495809
3541.6294,0.0493775
3542.5938,0.0492264
3543.5579,0.0490584
3544.5222,0.0487801
3545.4863,0.0483236
3546.4507,0.0477003
3547.4148,0.0470013
3548.3792,0.0463367
3549.3433,0.0457785
3550.3076,0.045343
3551.2717,0.0450001
3552.2361,0.0446896
3553.2002,0.0443472
3554.1646,0.0439358
3555.1287,0.0434602
3556.0930,0.0429572
3557.0571,0.0424765
3558.0215,0.0420685
3558.9856,0.0417756
3559.9500,0.0416156
3560.9141,0.0415644
3561.8784,0.0415557
3562.8425,0.0414999
3563.8069,0.0413054
3564.7710,0.0409006
3565.7354,0.0402722
3566.6995,0.0395172
3567.6638,0.038817
3568.6279,0.0382902
3569.5923,0.0379096
3570.5564,0.037578
3571.5208,0.0372189
3572.4849,0.0368021
3573.4492,0.0363372
3574.4133,0.0358591
3575.3777,0.0354109
3576.3418,0.0350234
3577.3062,0.0347018
3578.2703,0.0344268
3579.2346,0.0341683
3580.1987,0.0339052
3581.1631,0.03364
3582.1272,0.0333966
3583.0916,0.0331974
3584.0557,0.0330318
3585.0200,0.032825
3585.9841,0.0324372
3586.9485,0.0317475
3587.9126,0.0308157
3588.8770,0.029896
3589.8411,0.0292191
3590.8054,0.0288426
3591.7695,0.0286922
3592.7339,0.0286408
3593.6980,0.0285623
3594.6624,0.0283833
3595.6265,0.0281232
3596.5908,0.0278676
3597.5549,0.0276796
3598.5193,0.0275362
3599.4834,0.0273412
3600.4478,0.0269986
3601.4119,0.0264944
3602.3762,0.0259107
3603.3403,0.0253539
3604.3047,0.0248763
3605.2688,0.0244504
3606.2332,0.0239926
3607.1973,0.023423
3608.1616,0.0227418
3609.1257,0.0220533
3610.0901,0.0214916
3611.0542,0.0211213
3612.0186,0.020909
3612.9827,0.0207657
3613.9470,0.0206074
3614.9111,0.0203949
3615.8755,0.0201303
3616.8396,0.0198217
3617.8040,0.0194547
3618.7681,0.0190022
3619.7324,0.0184763
3620.6965,0.01796
3621.6609,0.0175548
3622.6250,0.0173076
3623.5894,0.0171981
3624.5535,0.0171634
3625.5178,0.0171117
3626.4819,0.0169248
3627.4463,0.0164887
3628.4104,0.0158096
3629.3748,0.015108
3630.3389,0.0146264
3631.3032,0.0143837
3632.2673,0.0142538
3633.2317,0.01413
3634.1958,0.0139751
3635.1602,0.0138029
3636.1243,0.0136383
3637.0886,0.0134794
3638.0527,0.0132905
3639.0171,0.0130306
3639.9812,0.0126959
3640.9456,0.01234
3641.9097,0.0120517
3642.8740,0.0119031
3643.8381,0.0119113
3644.8025,0.0120383
3645.7666,0.01221
3646.7310,0.0123294
3647.6951,0.0122817
3648.6594,0.0119958
3649.6235,0.0115668
3650.5879,0.0111817
3651.5520,0.0108906
3652.5164,0.0106267
3653.4805,0.0103244
3654.4448,0.00996473
3655.4089,0.00958973
3656.3733,0.00929516
3657.3374,0.00916994
3658.3018,0.00921282
3659.2659,0.00932717
3660.2302,0.00939499
3661.1943,0.00934386
3662.1587,0.00917455
3663.1228,0.00895326
3664.0872,0.00876799
3665.0513,0.00867023
3666.0156,0.00864425
3666.9797,0.00861445
3667.9441,0.0084807
3668.9082,0.0081909
3669.8726,0.00782755
3670.8367,0.00757024
3671.8010,0.00751862
3672.7651,0.00761375
3673.7295,0.00770101
3674.6936,0.00761033
3675.6580,0.00726719
3676.6221,0.00680603
3677.5864,0.00645871
3678.5505,0.00631834
3679.5149,0.00632779
3680.4790,0.0063975
3681.4434,0.00646961
3682.4075,0.0065285
3683.3718,0.00658951
3684.3359,0.00667779
3685.3003,0.00680546
3686.2644,0.00695195
3687.2288,0.00704662
3688.1929,0.00697122
3689.1572,0.00664159
3690.1213,0.00614913
3691.0857,0.00572267
3692.0498,0.0055063
3693.0142,0.00548894
3693.9783,0.00558594
3694.9426,0.00570575
3695.9067,0.00577707
3696.8711,0.00576154
3697.8352,0.00565806
3698.7996,0.00549509
3699.7637,0.00531548
3700.7280,0.00516176
3701.6921,0.00506633
3702.6565,0.0050473
3703.6206,0.00511114
3704.5850,0.00525905
3705.5491,0.00548874
3706.5134,0.00578746
3707.4775,0.00611663
3708.4419,0.00639023
3709.4060,0.00646557
3710.3704,0.00620753
3711.3345,0.00565596
3712.2988,0.00507425
3713.2629,0.00470075
3714.2273,0.00456913
3715.1914,0.00459159
3716.1558,0.00467554
3717.1199,0.00476583
3718.0842,0.00484561
3719.0483,0.00492421
3720.0127,0.0050164
3720.9768,0.00511721
3721.9412,0.00518967
3722.9053,0.00518072
3723.8696,0.00506196
3724.8337,0.00486927
3725.7981,0.00470455
3726.7622,0.00468275
3727.7266,0.00486846
3728.6907,0.00525751
3729.6550,0.00579635
3730.6191,0.00639775
3731.5835,0.00693614
3732.5476,0.00723916
3733.5120,0.00712659
3734.4761,0.0065603
3735.4404,0.00580769
3736.4045,0.00528243
3737.3689,0.005164
3738.3330,0.00535159
3739.2974,0.00567339
3740.2615,0.00600156
3741.2258,0.00624953
3742.1899,0.00634319
3743.1543,0.00622557
3744.1184,0.00592456
3745.0828,0.00560437
3746.0469,0.00544463
3747.0112,0.00547685
3747.9753,0.00559478
3748.9397,0.00563212
3749.9038,0.00542392
3750.8682,0.00494222
3751.8323,0.0044217
3752.7966,0.00415138
3753.7607,0.00419668
3754.7251,0.00445808
3755.6892,0.00480911
3756.6536,0.00512892
3757.6177,0.00529844
3758.5820,0.00523756
3759.5461,0.00497583
3760.5105,0.00465311
3761.4746,0.00441788
3762.4390,0.00434369
3763.4031,0.00442583
3764.3674,0.00461045
