TITLE,PTSA_KBr
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,matsulab
DATE,24/01/19
TIME,16:43:55
SPECTROMETER/DATA SYSTEM,
LOCALE,1041
RESOLUTION,
DELTAX,0.964233
XUNITS,1/CM
YUNITS,ABSORBANCE
FIRSTX,  399.1927
LASTX, 4000.6047
NPOINTS,    3736
FIRSTY,     0.05140
MAXY,     0.05159
MINY,     0.00100
XYDATA
2637.1785,0.00740505
2638.1428,0.00744186
2639.1069,0.00747164
2640.0713,0.00748924
2641.0354,0.00749216
2641.9998,0.00748186
2642.9639,0.00746521
2643.9282,0.00745336
2644.8923,0.00745626
2645.8567,0.00747526
2646.8208,0.00749945
2647.7852,0.00750962
2648.7493,0.00748876
2649.7136,0.00743252
2650.6777,0.00735258
2651.6421,0.00727074
2652.6062,0.0072081
2653.5706,0.0071763
2654.5347,0.00717574
2655.4990,0.00720003
2656.4631,0.007242
2657.4275,0.0072966
2658.3916,0.0073598
2659.3560,0.00742573
2660.3201,0.00748545
2661.2844,0.00752906
2662.2485,0.00754987
2663.2129,0.00754758
2664.1770,0.00752844
2665.1414,0.00750177
2666.1055,0.00747538
2667.0698,0.00745239
2668.0339,0.00743152
2668.9983,0.0074101
2669.9624,0.00738719
2670.9268,0.00736456
2671.8909,0.00734515
2672.8552,0.00733087
2673.8193,0.00732241
2674.7837,0.00732102
2675.7478,0.0073301
2676.7122,0.00735371
2677.6763,0.00739184
2678.6406,0.00743622
2679.6047,0.00747131
2680.5691,0.00748195
2681.5332,0.00746338
2682.4976,0.00742636
2683.4617,0.00739264
2684.4260,0.00738289
2685.3901,0.00740503
2686.3545,0.00745077
2687.3186,0.0075021
2688.2830,0.00754258
2689.2471,0.00756541
2690.2114,0.00757369
2691.1755,0.00757444
2692.1399,0.00757208
2693.1040,0.0075659
2694.0684,0.00755198
2695.0325,0.00752669
2695.9968,0.00748901
2696.9609,0.00744106
2697.9253,0.00738824
2698.8894,0.00733945
2699.8538,0.00730622
2700.8179,0.00729921
2701.7822,0.00732242
2702.7463,0.00736886
2703.7107,0.00742155
2704.6748,0.00746116
2705.6392,0.0074761
2706.6033,0.00746903
2707.5676,0.00745515
2708.5317,0.00745338
2709.4961,0.00747594
2710.4602,0.00752246
2711.4246,0.0075813
2712.3887,0.00763591
2713.3530,0.007672
2714.3171,0.00768198
2715.2815,0.00766582
2716.2456,0.00762954
2717.2100,0.00758237
2718.1741,0.00753366
2719.1384,0.00749023
2720.1025,0.00745519
2721.0669,0.00742909
2722.0310,0.0074125
2722.9954,0.00740791
2723.9595,0.00741868
2724.9238,0.00744521
2725.8879,0.00748156
2726.8523,0.00751603
2727.8164,0.00753682
2728.7808,0.00753921
2729.7449,0.00752889
2730.7092,0.00751818
2731.6733,0.00751745
2732.6377,0.00752809
2733.6018,0.00754254
2734.5662,0.00755139
2735.5303,0.00755181
2736.4946,0.0075503
2737.4587,0.00755705
2738.4231,0.00757647
2739.3872,0.00760132
2740.3516,0.00761594
2741.3157,0.00760649
2742.2800,0.007571
2743.2441,0.00752155
2744.2085,0.0074772
2745.1726,0.00745273
2746.1370,0.00745114
2747.1011,0.00746422
2748.0654,0.00747948
2749.0295,0.00748747
2749.9939,0.00748479
2750.9580,0.00747202
2751.9224,0.0074505
2752.8865,0.00742139
2753.8508,0.00738779
2754.8149,0.00735685
2755.7793,0.00733875
2756.7434,0.0073417
2757.7078,0.00736605
2758.6719,0.00740169
2759.6362,0.0074313
2760.6003,0.00743829
2761.5647,0.00741548
2762.5288,0.00736993
2763.4932,0.0073211
2764.4573,0.00729239
2765.4216,0.00729967
2766.3857,0.00734213
2767.3501,0.00740103
2768.3142,0.0074482
2769.2786,0.00746097
2770.2427,0.00743522
2771.2070,0.00738847
2772.1711,0.00734985
2773.1355,0.00734254
2774.0996,0.00736939
2775.0640,0.00741121
2776.0281,0.00743917
2776.9924,0.00743346
2777.9565,0.00739604
2778.9209,0.00734937
2779.8850,0.00732232
2780.8494,0.00733254
2781.8135,0.00737647
2782.7778,0.00743235
2783.7419,0.00747367
2784.7063,0.00748437
2785.6704,0.00746676
2786.6348,0.00743829
2787.5989,0.00741995
2788.5632,0.00742367
2789.5273,0.00744587
2790.4917,0.00747059
2791.4558,0.0074797
2792.4202,0.00746408
2793.3843,0.00742886
2794.3486,0.00739024
2795.3127,0.0073661
2796.2771,0.00736661
2797.2412,0.0073902
2798.2056,0.00742661
2799.1697,0.00746391
2800.1340,0.00749456
2801.0981,0.00751673
2802.0625,0.00753129
2803.0266,0.00753771
2803.9910,0.00753288
2804.9551,0.00751365
2805.9194,0.00748111
2806.8835,0.00744261
2807.8479,0.0074094
2808.8120,0.0073909
2809.7764,0.00738926
2810.7405,0.00739809
2811.7048,0.0074063
2812.6689,0.00740464
2813.6333,0.00739071
2814.5974,0.0073689
2815.5618,0.00734583
2816.5259,0.0073246
2817.4902,0.00730242
2818.4543,0.00727367
2819.4187,0.00723621
2820.3828,0.00719647
2821.3472,0.00716892
2822.3113,0.00716929
2823.2756,0.00720516
2824.2397,0.00726974
2825.2041,0.00734315
2826.1682,0.00740105
2827.1326,0.00742637
2828.0967,0.00741763
2829.0610,0.00738931
2830.0251,0.00736413
2830.9895,0.00736144
2831.9536,0.00738814
2832.9180,0.00743691
2833.8821,0.00749214
2834.8464,0.00753947
2835.8105,0.00757306
2836.7749,0.00759642
2837.7390,0.00761731
2838.7034,0.00764089
2839.6675,0.00766625
2840.6318,0.00768859
2841.5959,0.00770484
2842.5603,0.00771819
2843.5244,0.0077375
2844.4888,0.00777171
2845.4529,0.00782313
2846.4172,0.00788424
2847.3813,0.00794071
2848.3457,0.00797898
2849.3098,0.00799392
2850.2742,0.00799174
2851.2383,0.00798635
2852.2026,0.00799174
2853.1667,0.00801506
2854.1311,0.00805433
2855.0952,0.00810117
2856.0596,0.00814613
2857.0237,0.00818329
2857.9880,0.00821156
2858.9521,0.00823289
2859.9165,0.00824947
2860.8806,0.00826198
2861.8450,0.00826992
2862.8091,0.0082732
2863.7734,0.00827314
2864.7375,0.00827219
2865.7019,0.0082727
2866.6660,0.00827614
2867.6304,0.00828316
2868.5945,0.00829418
2869.5588,0.00830937
2870.5229,0.00832777
2871.4873,0.00834635
2872.4514,0.00836058
2873.4158,0.00836637
2874.3799,0.00836234
2875.3442,0.00834998
2876.3083,0.00833121
2877.2727,0.00830477
2878.2368,0.00826471
2879.2012,0.00820313
2880.1653,0.00811604
2881.1296,0.00800907
2882.0938,0.00789874
2883.0581,0.0078077
2884.0222,0.00775581
2884.9866,0.00775137
2885.9507,0.00778691
2886.9150,0.007842
2887.8792,0.00789193
2888.8435,0.00791859
2889.8076,0.00791849
2890.7720,0.00790383
2891.7361,0.00789573
2892.7004,0.00791282
2893.6646,0.00796106
2894.6289,0.00803039
2895.5930,0.00810026
2896.5574,0.00815065
2897.5215,0.0081721
2898.4858,0.00816921
2899.4500,0.00815608
2900.4143,0.00814738
2901.3784,0.00815068
2902.3428,0.00816417
2903.3069,0.00817983
2904.2712,0.00818964
2905.2354,0.00819101
2906.1997,0.00818883
2907.1638,0.00819344
2908.1282,0.00821526
2909.0923,0.00825857
2910.0566,0.00831796
2911.0208,0.00838017
2911.9851,0.00843144
2912.9492,0.00846702
2913.9136,0.00849647
2914.8777,0.00854063
2915.8420,0.00862066
2916.8062,0.00874538
2917.7705,0.00890475
2918.7346,0.00907364
2919.6990,0.00922331
2920.6631,0.00933318
2921.6274,0.0093966
2922.5916,0.00941912
2923.5559,0.00941255
2924.5200,0.00938931
2925.4844,0.00935935
2926.4485,0.00932922
2927.4128,0.00930193
2928.3770,0.00927712
2929.3413,0.00925205
2930.3054,0.00922352
2931.2698,0.00918951
2932.2339,0.00914936
2933.1982,0.00910209
2934.1624,0.00904491
2935.1267,0.00897393
2936.0908,0.00888769
2937.0552,0.0087913
2938.0193,0.008698
2938.9836,0.00862595
2939.9478,0.00859128
2940.9121,0.00860061
2941.8762,0.00864672
2942.8406,0.00870921
2943.8047,0.00876035
2944.7690,0.00877406
2945.7332,0.00873548
2946.6975,0.00864795
2947.6616,0.00853398
2948.6260,0.00842855
2949.5901,0.00836612
2950.5544,0.0083663
2951.5186,0.00842488
2952.4829,0.0085148
2953.4470,0.00859749
2954.4114,0.00863952
2955.3755,0.00862656
2956.3398,0.00856795
2957.3040,0.00849006
2958.2683,0.00842253
2959.2324,0.00838483
2960.1968,0.00837919
2961.1609,0.00839228
2962.1252,0.00840339
2963.0894,0.00839448
2964.0537,0.00835729
2965.0178,0.00829484
2965.9822,0.00821813
2966.9463,0.00814097
2967.9106,0.00807632
2968.8748,0.00803495
2969.8391,0.00802509
2970.8032,0.00805043
2971.7676,0.00810623
2972.7317,0.0081763
2973.6960,0.00823546
2974.6602,0.00825949
2975.6245,0.0082383
2976.5886,0.00818381
2977.5530,0.00812532
2978.5171,0.00809355
2979.4814,0.00810245
2980.4456,0.00814061
2981.4099,0.00817849
2982.3740,0.00818691
2983.3384,0.00815483
2984.3025,0.00809496
2985.2668,0.00803499
2986.2310,0.00800108
2987.1953,0.00800435
2988.1594,0.00803698
2989.1238,0.00807832
2990.0879,0.00810562
2991.0522,0.00810324
2992.0164,0.0080668
2992.9807,0.00800221
2993.9448,0.0079214
2994.9092,0.00783718
2995.8733,0.0077598
2996.8376,0.00769659
2997.8018,0.00765386
2998.7661,0.00763782
2999.7302,0.00765204
3000.6946,0.00769191
3001.6587,0.00774107
3002.6230,0.00777489
3003.5872,0.00777215
3004.5515,0.00772874
3005.5156,0.00766363
3006.4800,0.00761107
3007.4441,0.00760295
3008.4084,0.00765222
3009.3726,0.00774736
3010.3369,0.0078601
3011.3010,0.00796008
3012.2654,0.00802732
3013.2295,0.00805602
3014.1938,0.00805021
3015.1580,0.00801709
3016.1223,0.00796373
3017.0864,0.0078985
3018.0508,0.00783376
3019.0149,0.00778588
3019.9792,0.00777106
3020.9434,0.00779914
3021.9077,0.00786891
3022.8718,0.00796766
3023.8362,0.00807573
3024.8003,0.0081741
3025.7646,0.00825154
3026.7288,0.00830771
3027.6931,0.00835031
3028.6572,0.0083882
3029.6216,0.00842449
3030.5857,0.00845389
3031.5500,0.00846603
3032.5142,0.00845271
3033.4785,0.00841406
3034.4426,0.00835933
3035.4070,0.00830186
3036.3711,0.00825256
3037.3354,0.00821674
3038.2996,0.00819634
3039.2639,0.00819476
3040.2280,0.00821901
3041.1924,0.00827555
3042.1565,0.00836141
3043.1208,0.00845717
3044.0850,0.00852936
3045.0493,0.00854371
3046.0134,0.00848278
3046.9778,0.00835705
3047.9419,0.00820192
3048.9063,0.00806157
3049.8704,0.00796944
3050.8347,0.0079372
3051.7988,0.00795746
3052.7632,0.00801478
3053.7273,0.00809476
3054.6917,0.0081852
3055.6558,0.00827168
3056.6201,0.00833543
3057.5842,0.00835813
3058.5486,0.00833144
3059.5127,0.00826313
3060.4771,0.00817473
3061.4412,0.00809201
3062.4055,0.00803473
3063.3696,0.00801062
3064.3340,0.00801464
3065.2981,0.00803184
3066.2625,0.00804159
3067.2266,0.00802326
3068.1909,0.00796292
3069.1550,0.00785971
3070.1194,0.00772813
3071.0835,0.00759394
3072.0479,0.00748454
3073.0120,0.00741879
3073.9763,0.0074017
3074.9404,0.00742579
3075.9048,0.00747646
3076.8689,0.00753661
3077.8333,0.00758879
3078.7974,0.00761709
3079.7617,0.00761137
3080.7258,0.007573
3081.6902,0.00751679
3082.6543,0.00746511
3083.6187,0.00743594
3084.5828,0.00743259
3085.5471,0.00744263
3086.5112,0.00744731
3087.4756,0.0074349
3088.4397,0.00740825
3089.4041,0.00738086
3090.3682,0.00736459
3091.3325,0.00735916
3092.2966,0.00735189
3093.2610,0.00732833
3094.2251,0.00728581
3095.1895,0.00723929
3096.1536,0.00721383
3097.1179,0.00722779
3098.0820,0.00727842
3099.0464,0.00733984
3100.0105,0.00737554
3100.9749,0.00735856
3101.9390,0.00728766
3102.9033,0.00718969
3103.8674,0.00710582
3104.8318,0.00707011
3105.7959,0.00709263
3106.7603,0.00715566
3107.7244,0.00722372
3108.6887,0.00726231
3109.6528,0.00725612
3110.6172,0.00721688
3111.5813,0.00717652
3112.5457,0.00716938
3113.5098,0.00721389
3114.4741,0.00730302
3115.4382,0.00740803
3116.4026,0.00749308
3117.3667,0.00753187
3118.3311,0.00751731
3119.2952,0.00746
3120.2595,0.00737917
3121.2236,0.00729332
3122.1880,0.00721505
3123.1521,0.00715068
3124.1165,0.00710167
3125.0806,0.00706602
3126.0449,0.00703945
3127.0090,0.00701757
3127.9734,0.00699878
3128.9375,0.00698554
3129.9019,0.00698201
3130.8660,0.00698853
3131.8303,0.00699748
3132.7944,0.00699504
3133.7588,0.00696977
3134.7229,0.00692265
3135.6873,0.00687002
3136.6514,0.00683571
3137.6157,0.00683689
3138.5798,0.00687268
3139.5442,0.00692353
3140.5083,0.00696207
3141.4727,0.00696867
3142.4368,0.00694131
3143.4011,0.00689372
3144.3652,0.00684475
3145.3296,0.00680792
3146.2937,0.00678827
3147.2581,0.00678653
3148.2222,0.0068043
3149.1865,0.00684386
3150.1506,0.00690214
3151.1150,0.00696505
3152.0791,0.00700948
3153.0435,0.00701458
3154.0076,0.00697531
3154.9719,0.00690763
3155.9360,0.00683963
3156.9004,0.00679384
3157.8645,0.00677361
3158.8289,0.00676382
3159.7930,0.00674599
3160.7573,0.00671618
3161.7214,0.00669163
3162.6858,0.00670008
3163.6499,0.0067586
3164.6143,0.00685747
3165.5784,0.00696117
3166.5427,0.00702658
3167.5068,0.00702668
3168.4712,0.00696448
3169.4353,0.00686947
3170.3997,0.00678054
3171.3638,0.00672692
3172.3281,0.00671771
3173.2922,0.00674354
3174.2566,0.00678576
3175.2207,0.00682635
3176.1851,0.006854
3177.1492,0.0068654
3178.1135,0.00686321
3179.0776,0.00685187
3180.0420,0.00683321
3181.0061,0.0068043
3181.9705,0.00676003
3182.9346,0.00669996
3183.8989,0.0066353
3184.8630,0.00658964
3185.8274,0.00658969
3186.7915,0.00664962
3187.7559,0.0067593
3188.7200,0.00688566
3189.6843,0.00698801
3190.6484,0.00703872
3191.6128,0.00703649
3192.5769,0.00700408
3193.5413,0.00697241
3194.5054,0.00696188
3195.4697,0.00697259
3196.4338,0.00698804
3197.3982,0.00698788
3198.3623,0.00696114
3199.3267,0.00691209
3200.2908,0.00685712
3201.2551,0.00681611
3202.2192,0.00680389
3203.1836,0.00682466
3204.1477,0.00687054
3205.1121,0.00692427
3206.0762,0.0069656
3207.0405,0.00697934
3208.0046,0.00696182
3208.9690,0.0069221
3209.9331,0.00687716
3210.8975,0.0068437
3211.8616,0.00683152
3212.8259,0.00684168
3213.7900,0.00686908
3214.7544,0.00690626
3215.7185,0.00694541
3216.6829,0.00697805
3217.6470,0.00699477
3218.6113,0.00698713
3219.5754,0.00695222
3220.5398,0.00689664
3221.5039,0.00683608
3222.4683,0.0067888
3223.4324,0.00676612
3224.3967,0.00676624
3225.3608,0.00677603
3226.3252,0.00678065
3227.2893,0.00677547
3228.2537,0.00677154
3229.2178,0.00678939
3230.1821,0.00684378
3231.1462,0.00693039
3232.1106,0.00702534
3233.0747,0.00709965
3234.0391,0.00713921
3235.0032,0.00715503
3235.9675,0.00717438
3236.9316,0.00721805
3237.8960,0.00728093
3238.8601,0.00733196
3239.8245,0.00733535
3240.7886,0.00727809
3241.7529,0.0071832
3242.7170,0.00709868
3243.6814,0.00706884
3244.6455,0.0071069
3245.6099,0.00718688
3246.5740,0.00726035
3247.5383,0.00728621
3248.5024,0.00725303
3249.4668,0.00718118
3250.4309,0.00710716
3251.3953,0.00706275
3252.3594,0.00706082
3253.3237,0.00709318
3254.2878,0.00713881
3255.2522,0.00717629
3256.2163,0.00719349
3257.1807,0.00719045
3258.1448,0.0071757
3259.1091,0.00715935
3260.0732,0.00714745
3261.0376,0.00714029
3262.0017,0.00713482
3262.9661,0.00712909
3263.9302,0.00712524
3264.8945,0.00712902
3265.8586,0.0071459
3266.8230,0.0071765
3267.7871,0.00721458
3268.7515,0.00724962
3269.7156,0.00727311
3270.6799,0.00728526
3271.6440,0.0072977
3272.6084,0.00732926
3273.5725,0.00739508
3274.5369,0.00749445
3275.5010,0.00760531
3276.4653,0.00769122
3277.4294,0.00771864
3278.3938,0.00767489
3279.3579,0.00757589
3280.3223,0.00745848
3281.2864,0.00736142
3282.2507,0.00730602
3283.2148,0.00728799
3284.1792,0.00728539
3285.1433,0.00727683
3286.1077,0.00725697
3287.0718,0.00723868
3288.0361,0.00724169
3289.0002,0.00727735
3289.9646,0.00734093
3290.9287,0.00741683
3291.8931,0.0074914
3292.8572,0.00756204
3293.8215,0.0076341
3294.7856,0.00770814
3295.7500,0.00776914
3296.7141,0.00778924
3297.6785,0.00774537
3298.6426,0.0076402
3299.6069,0.00750986
3300.5710,0.00740951
3301.5354,0.00738398
3302.4995,0.00744279
3303.4639,0.00755655
3304.4280,0.00767716
3305.3923,0.00776787
3306.3564,0.0078227
3307.3208,0.00786269
3308.2849,0.00791269
3309.2493,0.00797663
3310.2134,0.00802996
3311.1777,0.00803508
3312.1418,0.00796778
3313.1062,0.00783534
3314.0703,0.00767446
3315.0347,0.00753261
3315.9988,0.00744574
3316.9631,0.00742577
3317.9272,0.00746219
3318.8916,0.00753293
3319.8557,0.00761564
3320.8201,0.00769352
3321.7842,0.00775598
3322.7485,0.00779748
3323.7126,0.00781747
3324.6770,0.00782081
3325.6411,0.00781668
3326.6055,0.00781478
3327.5696,0.00782042
3328.5339,0.00783182
3329.4980,0.00784194
3330.4624,0.00784396
3331.4265,0.00783698
3332.3909,0.00782813
3333.3550,0.00782949
3334.3193,0.00785122
3335.2834,0.00789512
3336.2478,0.00795315
3337.2119,0.0080122
3338.1763,0.0080617
3339.1404,0.00809783
3340.1047,0.00812087
3341.0688,0.00812877
3342.0332,0.00811417
3342.9973,0.00806982
3343.9617,0.00799979
3344.9258,0.00792671
3345.8901,0.00788598
3346.8542,0.00790761
3347.8186,0.00799702
3348.7827,0.00812886
3349.7471,0.00825951
3350.7112,0.00835071
3351.6755,0.008389
3352.6396,0.00838878
3353.6040,0.00837959
3354.5681,0.00838813
3355.5325,0.00842725
3356.4966,0.00849524
3357.4609,0.00858079
3358.4250,0.00866707
3359.3894,0.00873383
3360.3535,0.00876175
3361.3179,0.00874164
3362.2820,0.00868422
3363.2463,0.00862144
3364.2104,0.00859376
3365.1748,0.00862852
3366.1389,0.00872288
3367.1033,0.00884352
3368.0674,0.00894456
3369.0317,0.00899276
3369.9958,0.00898352
3370.9602,0.00893862
3371.9243,0.0088894
3372.8887,0.00885809
3373.8528,0.00884884
3374.8171,0.00885258
3375.7813,0.00886024
3376.7456,0.00887449
3377.7097,0.00891124
3378.6741,0.00898906
3379.6382,0.00911232
3380.6025,0.00925909
3381.5667,0.00938287
3382.5310,0.00943059
3383.4951,0.00936972
3384.4595,0.00921093
3385.4236,0.00901091
3386.3879,0.00884955
3387.3521,0.00879245
3388.3164,0.00886147
3389.2805,0.00902936
3390.2449,0.00923791
3391.2090,0.00942746
3392.1733,0.00956175
3393.1375,0.00963562
3394.1018,0.00966376
3395.0659,0.00966216
3396.0303,0.00963872
3396.9944,0.00959837
3397.9587,0.00955358
3398.9229,0.00952626
3399.8872,0.00953584
3400.8513,0.00958256
3401.8157,0.00964114
3402.7798,0.00967308
3403.7441,0.00965045
3404.7083,0.00957386
3405.6726,0.00947114
3406.6367,0.00937889
3407.6011,0.00932163
3408.5652,0.00930306
3409.5295,0.00931178
3410.4937,0.009333
3411.4580,0.00935591
3412.4221,0.00937408
3413.3865,0.00938409
3414.3506,0.00938824
3415.3149,0.00939966
3416.2791,0.00944211
3417.2434,0.00953885
3418.2075,0.00969407
3419.1719,0.00987854
3420.1360,0.0100329
3421.1003,0.0100942
3422.0645,0.0100333
3423.0288,0.00987568
3423.9929,0.00969076
3424.9573,0.00955525
3425.9214,0.00951623
3426.8857,0.00957087
3427.8499,0.00967045
3428.8142,0.00974663
3429.7783,0.00974763
3430.7427,0.00966489
3431.7068,0.00953433
3432.6711,0.00941335
3433.6353,0.00934972
3434.5996,0.00936154
3435.5637,0.00943685
3436.5281,0.00954725
3437.4922,0.00966263
3438.4565,0.009758
3439.4207,0.00981381
3440.3850,0.00981809
3441.3491,0.00977396
3442.3135,0.00970638
3443.2776,0.00965727
3444.2419,0.00966548
3445.2061,0.00974071
3446.1704,0.0098484
3447.1345,0.00992134
3448.0989,0.00989722
3449.0630,0.00975658
3450.0273,0.00953086
3450.9915,0.00927871
3451.9558,0.00905523
3452.9199,0.00889485
3453.8843,0.00881122
3454.8484,0.00880608
3455.8127,0.0088772
3456.7769,0.00901911
3457.7412,0.00921671
3458.7053,0.00943816
3459.6697,0.00963527
3460.6338,0.00975629
3461.5981,0.00976847
3462.5623,0.0096781
3463.5266,0.00953268
3464.4907,0.00940051
3465.4551,0.00933837
3466.4192,0.00936513
3467.3835,0.00945486
3468.3477,0.00955296
3469.3120,0.00960595
3470.2761,0.00958622
3471.2405,0.00949713
3472.2046,0.0093607
3473.1689,0.0092034
3474.1331,0.0090528
3475.0974,0.00894321
3476.0615,0.00891686
3477.0259,0.00901012
3477.9900,0.00922885
3478.9543,0.00952846
3479.9185,0.00981608
3480.8828,0.00998613
3481.8469,0.00997942
3482.8113,0.00982512
3483.7754,0.00962458
3484.7397,0.00948735
3485.7039,0.00946964
3486.6682,0.00955172
3487.6323,0.0096583
3488.5967,0.00970769
3489.5608,0.00966228
3490.5251,0.00954671
3491.4893,0.00942285
3492.4536,0.00934512
3493.4177,0.00932968
3494.3821,0.00935464
3495.3462,0.00938869
3496.3105,0.00942872
3497.2747,0.00951493
3498.2390,0.00970578
3499.2031,0.0100289
3500.1675,0.0104409
3501.1316,0.0108213
3502.0959,0.0110171
3503.0601,0.0109344
3504.0244,0.0106169
3504.9885,0.0102263
3505.9529,0.00993608
3506.9170,0.00983498
3507.8813,0.00990061
3508.8455,0.0100305
3509.8098,0.0101038
3510.7739,0.0100495
3511.7383,0.00987918
3512.7024,0.00966133
3513.6667,0.00946465
3514.6309,0.00931871
3515.5952,0.00921192
3516.5593,0.0091188
3517.5237,0.00903598
3518.4878,0.00900226
3519.4521,0.00908645
3520.4163,0.00934756
3521.3806,0.00978803
3522.3447,0.0103268
3523.3091,0.0108171
3524.2732,0.0111115
3525.2375,0.0111353
3526.2017,0.0109115
3527.1660,0.0105261
3528.1301,0.0100718
3529.0945,0.00961601
3530.0586,0.00920484
3531.0229,0.00888359
3531.9871,0.00870249
3532.9514,0.00869814
3533.9155,0.00886178
3534.8799,0.00911659
3535.8440,0.00932983
3536.8083,0.00937518
3537.7725,0.00921695
3538.7368,0.00894798
3539.7009,0.00874574
3540.6653,0.00878632
3541.6294,0.0091706
3542.5938,0.00987598
3543.5579,0.0107282
3544.5222,0.0114223
3545.4863,0.0116523
3546.4507,0.0113155
3547.4148,0.010596
3548.3792,0.00982113
3549.3433,0.00924985
3550.3076,0.00897038
3551.2717,0.00890935
3552.2361,0.00890336
3553.2002,0.00880874
3554.1646,0.00859732
3555.1287,0.00836047
3556.0930,0.00822433
3557.0571,0.00826348
3558.0215,0.00847043
3558.9856,0.00877852
3559.9500,0.00911843
3560.9141,0.00947649
3561.8784,0.00990994
3562.8425,0.0105032
3563.8069,0.0112905
3564.7710,0.0121677
3565.7354,0.0128259
3566.6995,0.0128486
3567.6638,0.0120757
3568.6279,0.0108363
3569.5923,0.00963667
3570.5564,0.00877594
3571.5208,0.00830695
3572.4849,0.00815399
3573.4492,0.00819824
3574.4133,0.00831989
3575.3777,0.00842715
3576.3418,0.00847421
3577.3062,0.00845591
3578.2703,0.00838666
3579.2346,0.00828965
3580.1987,0.0082067
3581.1631,0.00821095
3582.1272,0.00839829
3583.0916,0.00885469
3584.0557,0.00960726
3585.0200,0.0105551
3585.9841,0.0113969
3586.9485,0.0116928
3587.9126,0.0112182
3588.8770,0.0102672
3589.8411,0.00938666
3590.8054,0.00892757
3591.7695,0.00893511
3592.7339,0.00924169
3593.6980,0.00956886
3594.6624,0.00965684
3595.6265,0.00942774
3596.5908,0.00903309
3597.5549,0.00870184
3598.5193,0.00855319
3599.4834,0.00854025
3600.4478,0.00852908
3601.4119,0.00843575
3602.3762,0.00830476
3603.3403,0.00826059
3604.3047,0.00839998
3605.2688,0.00872019
3606.2332,0.00910532
3607.1973,0.00937537
3608.1616,0.0094063
3609.1257,0.00924281
3610.0901,0.00906474
3611.0542,0.00903131
3612.0186,0.00917464
3612.9827,0.00941636
3613.9470,0.00965516
3614.9111,0.00984164
3615.8755,0.00998118
3616.8396,0.0100698
3617.8040,0.0100269
3618.7681,0.00970943
3619.7324,0.00905582
3620.6965,0.00822891
3621.6609,0.00753268
3622.6250,0.00719796
3623.5894,0.00730206
3624.5535,0.0078185
3625.5178,0.00865895
3626.4819,0.00964189
3627.4463,0.0104119
3628.4104,0.0105016
3629.3748,0.00976916
3630.3389,0.00866985
3631.3032,0.00774545
3632.2673,0.00718809
3633.2317,0.00694213
3634.1958,0.00689178
3635.1602,0.00693888
3636.1243,0.0070187
3637.0886,0.00709773
3638.0527,0.00716566
3639.0171,0.00722671
3639.9812,0.0072949
3640.9456,0.00739386
3641.9097,0.00755668
3642.8740,0.0078237
3643.8381,0.0082405
3644.8025,0.0088563
3645.7666,0.00970919
3646.7310,0.0107585
3647.6951,0.011715
3648.6594,0.0119406
3649.6235,0.0110334
3650.5879,0.0095507
3651.5520,0.00828549
3652.5164,0.0075045
3653.4805,0.00712503
3654.4448,0.00698163
3655.4089,0.006914
3656.3733,0.00680398
3657.3374,0.00662076
3658.3018,0.00642135
3659.2659,0.00627732
3660.2302,0.00620995
3661.1943,0.00619277
3662.1587,0.00619441
3663.1228,0.00621984
3664.0872,0.00632015
3665.0513,0.0065633
3666.0156,0.00698957
3666.9797,0.00757123
3667.9441,0.00817546
3668.9082,0.00857103
3669.8726,0.00858445
3670.8367,0.00831839
3671.8010,0.00808374
3672.7651,0.00811946
3673.7295,0.00845819
3674.6936,0.00891406
3675.6580,0.00913171
3676.6221,0.00885473
3677.5864,0.00820785
3678.5505,0.00750964
3679.5149,0.00695808
3680.4790,0.00659951
3681.4434,0.00641966
3682.4075,0.00640193
3683.3718,0.00654502
3684.3359,0.00686149
3685.3003,0.0073665
3686.2644,0.00805064
3687.2288,0.00881852
3688.1929,0.00940679
3689.1572,0.00943775
3690.1213,0.00878462
3691.0857,0.00780974
3692.0498,0.00698837
3693.0142,0.00653452
3693.9783,0.00642757
3694.9426,0.0065517
3695.9067,0.00678085
3696.8711,0.00702032
3697.8352,0.00722179
3698.7996,0.00736978
3699.7637,0.00744862
3700.7280,0.00741959
3701.6921,0.0072429
3702.6565,0.00693876
3703.6206,0.00661373
3704.5850,0.00640721
3705.5491,0.00642303
3706.5134,0.00670847
3707.4775,0.00725928
3708.4419,0.0080035
3709.4060,0.00874585
3710.3704,0.00914576
3711.3345,0.00891977
3712.2988,0.00817994
3713.2629,0.00734875
3714.2273,0.00675253
3715.1914,0.00649046
3716.1558,0.00653473
3717.1199,0.00681543
3718.0842,0.00724662
3719.0483,0.00773349
3720.0127,0.00819143
3720.9768,0.0085763
3721.9412,0.00889219
3722.9053,0.00915409
3723.8696,0.00933642
3724.8337,0.00936863
3725.7981,0.0092003
3726.7622,0.0088743
3727.7266,0.00852398
3728.6907,0.00830748
3729.6550,0.00835581
3730.6191,0.00875868
3731.5835,0.00955397
3732.5476,0.0106774
3733.5120,0.0118618
3734.4761,0.0126085
3735.4404,0.0125005
3736.4045,0.0116766
3737.3689,0.0106896
3738.3330,0.00995823
3739.2974,0.00959899
3740.2615,0.00955957
3741.2258,0.00972939
3742.1899,0.00996264
3743.1543,0.0100753
