Baseline 100%T,,Baseline 0%T,,non-imine undoped,,non-imine 10 min iodine doped,,non-imine 1 min iodine doped,,imine undoped,,imine 10 min iodine doping,,imine 1 min iodine doping,,non-imine 1 min FeCl3 doping,,imine 1 min FeCl3 doping,,non-imine 30 min iodine doping,,non-imine 30 min iodine doping1,,imine 30 min iodine doping,,imine 30 min iodine doping1,,imine 10 min FeCl3,,non-imine 10 min FeCl3,,imine 30 min FeCl3 doping,,non-imine 30 min FeCl3 doping,,non-imine 1 hr iodine doping,,non-imine 1 hr iodine doping1,,imine 1 hr iodine doping,,imine 1 hr iodine doping1,,imine 5 sec TFA,,imine 10 sec TFA,,imine 30 sec TFA,,imine 1 min TFA,,non-imine 5 sec TFA vapour,,non-imine 10 sec TFA vapour,,non-imine 30 sec TFA vapour,,non-imine 1min TFA vapour,,imine polymer 1 hour FeCl3,,
Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
1187.333374,1151.923218,1187.333374,0.07307463884,1187.333374,-0.01418225374,1187.333374,0.006395944394,1187.333374,0.01322251558,1187.333374,-0.01729613543,1187.333374,-0.008477721363,1187.333374,0.003422581125,1187.333374,-0.01466888562,1187.333374,-0.01403355598,1187.333374,0.008004331961,1187.333374,-0.00731609948,1187.333374,0.01600888185,1187.333374,-0.01001068577,1187.333374,-0.01435589511,1187.333374,-0.02009902522,1187.333374,-0.009026920423,1187.333374,-0.01192129124,1187.333374,-0.001238429337,1187.333374,0.001126697403,1187.333374,-0.01072638109,1187.333374,-0.005360689946,1187.333374,-0.00758399209,1187.333374,-0.005619314034,1187.333374,-0.00605758559,1187.333374,-0.00939859543,1187.333374,-0.01572346129,1187.333374,-0.01577603631,1187.333374,-0.01747525111,1187.333374,-0.01634635404,1187.333374,-0.009672395885,
1186.666626,1151.725952,1186.666626,0.07153462619,1186.666626,-0.0142394742,1186.666626,0.006493285298,1186.666626,0.01319057308,1186.666626,-0.01727942005,1186.666626,-0.008360830136,1186.666626,0.003375542117,1186.666626,-0.01477438398,1186.666626,-0.01413008757,1186.666626,0.008055514656,1186.666626,-0.007326128427,1186.666626,0.01597254537,1186.666626,-0.009966770187,1186.666626,-0.0145578552,1186.666626,-0.0200810805,1186.666626,-0.009123252705,1186.666626,-0.01188215241,1186.666626,-0.001420367626,1186.666626,0.001090390375,1186.666626,-0.01063646562,1186.666626,-0.005233136006,1186.666626,-0.007372500841,1186.666626,-0.005514277611,1186.666626,-0.006172290538,1186.666626,-0.009371134453,1186.666626,-0.01573993824,1186.666626,-0.01576515101,1186.666626,-0.01750215329,1186.666626,-0.01618203521,1186.666626,-0.009697204456,
1186,1151.69873,1186,0.07368440926,1186,-0.01428766921,1186,0.006368676666,1186,0.01315156277,1186,-0.01736598089,1186,-0.00833340548,1186,0.003399961162,1186,-0.01466207858,1186,-0.01402643789,1186,0.008124426007,1186,-0.00728692906,1186,0.01597224921,1186,-0.009951742366,1186,-0.01441274211,1186,-0.02018211037,1186,-0.008889989927,1186,-0.01191857178,1186,-0.001339601586,1186,0.001155999606,1186,-0.01071829908,1186,-0.005155991763,1186,-0.007463399787,1186,-0.005372962449,1186,-0.006035937462,1186,-0.009389069863,1186,-0.01576909609,1186,-0.01561404858,1186,-0.01746953093,1186,-0.01623824611,1186,-0.009694217704,
1185.333374,1151.536621,1185.333374,0.07182327658,1185.333374,-0.01413565036,1185.333374,0.006446280517,1185.333374,0.01329398714,1185.333374,-0.01725464128,1185.333374,-0.008408209309,1185.333374,0.00349258841,1185.333374,-0.01468084846,1185.333374,-0.01403801702,1185.333374,0.0079515744,1185.333374,-0.00727674691,1185.333374,0.01589552872,1185.333374,-0.01001878083,1185.333374,-0.01442916878,1185.333374,-0.02005048096,1185.333374,-0.008990663104,1185.333374,-0.01181363687,1185.333374,-0.001306981314,1185.333374,0.00133089337,1185.333374,-0.01063247491,1185.333374,-0.005206433591,1185.333374,-0.007418258116,1185.333374,-0.005563297775,1185.333374,-0.005883606616,1185.333374,-0.009377771989,1185.333374,-0.01566768438,1185.333374,-0.01564081758,1185.333374,-0.01758180931,1185.333374,-0.01627529785,1185.333374,-0.009754158556,
1184.666626,1151.275879,1184.666626,0.07374437153,1184.666626,-0.01414472051,1184.666626,0.006399753504,1184.666626,0.01321675163,1184.666626,-0.01731852256,1184.666626,-0.008413541131,1184.666626,0.00346659869,1184.666626,-0.01473930385,1184.666626,-0.01405305415,1184.666626,0.007899560034,1184.666626,-0.007276492193,1184.666626,0.01594649628,1184.666626,-0.00997779984,1184.666626,-0.01445821393,1184.666626,-0.02010060661,1184.666626,-0.009117980488,1184.666626,-0.01188280713,1184.666626,-0.001413710765,1184.666626,0.00120861351,1184.666626,-0.0107561294,1184.666626,-0.005165354349,1184.666626,-0.007518866099,1184.666626,-0.005637251772,1184.666626,-0.006041962188,1184.666626,-0.009464806877,1184.666626,-0.01581607386,1184.666626,-0.01580763794,1184.666626,-0.0175151322,1184.666626,-0.0164715331,1184.666626,-0.009799716063,
1184,1150.644775,1184,0.07390253246,1184,-0.01448590588,1184,0.006199252792,1184,0.01311114151,1184,-0.01747833379,1184,-0.008584784344,1184,0.003269455396,1184,-0.01497794967,1184,-0.01428877097,1184,0.007745401468,1184,-0.007553872652,1184,0.01583243348,1184,-0.0102570001,1184,-0.01473014615,1184,-0.02030149475,1184,-0.009275566787,1184,-0.01198309101,1184,-0.001611307962,1184,0.0008629890508,1184,-0.01097567193,1184,-0.005408244208,1184,-0.007685883902,1184,-0.005782823544,1184,-0.006326612085,1184,-0.009578716941,1184,-0.01600592956,1184,-0.01585011743,1184,-0.01776880771,1184,-0.01656782255,1184,-0.009935550392,
1183.333374,1150.938477,1183.333374,0.07467763126,1183.333374,-0.01418315526,1183.333374,0.006335133221,1183.333374,0.01335273683,1183.333374,-0.0173491165,1183.333374,-0.008414201438,1183.333374,0.003249477362,1183.333374,-0.01494953968,1183.333374,-0.01403175108,1183.333374,0.008011214435,1183.333374,-0.00722537376,1183.333374,0.01591921225,1183.333374,-0.01001503691,1183.333374,-0.01461707894,1183.333374,-0.02021358907,1183.333374,-0.009097498842,1183.333374,-0.0119462749,1183.333374,-0.00136483938,1183.333374,0.001122259418,1183.333374,-0.01062757429,1183.333374,-0.005236255936,1183.333374,-0.007483144756,1183.333374,-0.005731273443,1183.333374,-0.006009386852,1183.333374,-0.009405840188,1183.333374,-0.01571816951,1183.333374,-0.01566723548,1183.333374,-0.01763659529,1183.333374,-0.01647402532,1183.333374,-0.009756740183,
1182.666626,1151.069946,1182.666626,0.07479277253,1182.666626,-0.01413294394,1182.666626,0.00647859741,1182.666626,0.01341403089,1182.666626,-0.01718094759,1182.666626,-0.008334268816,1182.666626,0.003377759596,1182.666626,-0.01464626193,1182.666626,-0.01397786289,1182.666626,0.00797053054,1182.666626,-0.007249457296,1182.666626,0.01594571769,1182.666626,-0.01002181601,1182.666626,-0.01431617327,1182.666626,-0.0199832432,1182.666626,-0.009005774744,1182.666626,-0.01181847416,1182.666626,-0.001207660069,1182.666626,0.001302150544,1182.666626,-0.01050322596,1182.666626,-0.005127545446,1182.666626,-0.007452865597,1182.666626,-0.005503542721,1182.666626,-0.005977830384,1182.666626,-0.009312154725,1182.666626,-0.01568865776,1182.666626,-0.01569664851,1182.666626,-0.01739149727,1182.666626,-0.01646345854,1182.666626,-0.009647130035,
1182,1150.910034,1182,0.07468629628,1182,-0.01426467393,1182,0.006566102151,1182,0.01342372224,1182,-0.01730056293,1182,-0.008364130743,1182,0.003413605969,1182,-0.01474385802,1182,-0.0140157612,1182,0.008030805737,1182,-0.00722318422,1182,0.01594389044,1182,-0.01003567781,1182,-0.01428200863,1182,-0.01993478462,1182,-0.009062920697,1182,-0.01176481415,1182,-0.001239565085,1182,0.001294153859,1182,-0.01062989794,1182,-0.005150261801,1182,-0.007384106051,1182,-0.005761621986,1182,-0.006092965137,1182,-0.00922888983,1182,-0.01564136706,1182,-0.01560326107,1182,-0.01752482913,1182,-0.01629220322,1182,-0.009628091007,
1181.333374,1150.85437,1181.333374,0.07495527714,1181.333374,-0.01415644679,1181.333374,0.006669763941,1181.333374,0.01340604853,1181.333374,-0.01710365713,1181.333374,-0.008355598897,1181.333374,0.00337700313,1181.333374,-0.01468480192,1181.333374,-0.01401195116,1181.333374,0.008007047698,1181.333374,-0.007195382379,1181.333374,0.01594732888,1181.333374,-0.01000517141,1181.333374,-0.01437242422,1181.333374,-0.02000845782,1181.333374,-0.009032345377,1181.333374,-0.01176053099,1181.333374,-0.001264137565,1181.333374,0.001334139029,1181.333374,-0.01062540151,1181.333374,-0.005084821489,1181.333374,-0.007295838092,1181.333374,-0.005639194045,1181.333374,-0.006026390009,1181.333374,-0.009227014147,1181.333374,-0.01561484765,1181.333374,-0.01549276896,1181.333374,-0.01747808605,1181.333374,-0.0162975397,1181.333374,-0.009648142383,
