imine polymer 0% TFA,,imine polymer 0.017% TFA,,imine polymer 0.05% TFA,,imine polymer 0.25% TFA,,imine polymer 1.0% TFA,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
834,0.0004193998175,834,0.01648676023,834,0.000854689104,834,0.0008077457896,834,0.009573365562,
833.333374,0.0005662880722,833.333374,0.01676747575,833.333374,0.0009615365998,833.333374,0.0008062415873,833.333374,0.009821235202,
832.666687,0.0005744269583,832.666687,0.01683996432,832.666687,0.0007660715492,832.666687,0.0007622855483,832.666687,0.009868315421,
832,0.0004492762091,832,0.01682279631,832,0.0008655049605,832,0.0006430691574,832,0.009685344063,
831.333374,0.0006222524098,831.333374,0.01710117236,831.333374,0.0008402424864,831.333374,0.0008525623125,831.333374,0.009939898737,
830.666687,0.0004083618696,830.666687,0.01691590995,830.666687,0.0007931969594,830.666687,0.000711566594,830.666687,0.009685635567,
830,0.0004112897441,830,0.01707438193,830,0.0007939490024,830,0.0006708349683,830,0.01002275292,
829.333374,0.0005654327106,829.333374,0.01724136993,829.333374,0.0009022341692,829.333374,0.0008445219719,829.333374,0.01000288595,
828.666687,0.0005097089452,828.666687,0.01719499193,828.666687,0.0008085756563,828.666687,0.0008556228713,828.666687,0.01001162734,
828,0.0005282395869,828,0.01735165156,828,0.0007747587515,828,0.000784120406,828,0.01008331403,
827.333374,0.0005405246047,827.333374,0.01740478352,827.333374,0.0009921768215,827.333374,0.0008521472919,827.333374,0.01021087542,
826.666687,0.0005289652618,826.666687,0.01745727472,826.666687,0.0007511870353,826.666687,0.0007348250365,826.666687,0.01017019618,
826,0.0006468541105,826,0.0175611712,826,0.0008892904152,826,0.0008983172593,826,0.0101690311,
825.333374,0.0005690355902,825.333374,0.01759761386,825.333374,0.0008788111736,825.333374,0.0007373921108,825.333374,0.01018561982,
824.666687,0.0004786622594,824.666687,0.01760125346,824.666687,0.0008775402093,824.666687,0.0008349774871,824.666687,0.01015636418,
824,0.0005089314654,824,0.01764883474,824,0.0008625480696,824,0.0007655529189,824,0.01037648972,
823.333374,0.0004752934037,823.333374,0.01767638698,823.333374,0.0008169006323,823.333374,0.0008107800968,823.333374,0.01013561618,
822.666687,0.0005437643849,822.666687,0.01791913435,822.666687,0.0009087192011,822.666687,0.0009241019725,822.666687,0.01043800171,
822,0.000404941733,822,0.01775444858,822,0.0007641267148,822,0.0007376254653,822,0.01016950794,
821.333374,0.0006233930471,821.333374,0.01812614687,821.333374,0.0009227789706,821.333374,0.0008215170237,821.333374,0.01056373026,
820.666687,0.0005027116276,820.666687,0.01789830811,820.666687,0.0008324876544,820.666687,0.000710322056,820.666687,0.01042081974,
820,0.0004449746921,820,0.01798361167,820,0.0007533652242,820,0.000750046107,820,0.01030984428,
819.333374,0.0006997952587,819.333374,0.01821635291,819.333374,0.0009493952966,819.333374,0.0006347734598,819.333374,0.01056152955,
818.666687,0.000619141676,818.666687,0.01833749563,818.666687,0.0008505651494,818.666687,0.0008936741506,818.666687,0.010584075,
818,0.0005088277976,818,0.01821824349,818,0.0008003805415,818,0.0007340211887,818,0.01044566464,
817.333374,0.0006434579846,817.333374,0.01834313944,817.333374,0.0009346341831,817.333374,0.0008243179764,817.333374,0.0105843395,
816.666687,0.000619141676,816.666687,0.01847379841,816.666687,0.0009038943099,816.666687,0.0007664605509,816.666687,0.01072165277,
816,0.0006247410201,816,0.01840543933,816,0.0009491877863,816,0.0008387381677,816,0.01072611008,
815.333374,0.0005395656335,815.333374,0.01831281744,815.333374,0.0007977871574,815.333374,0.0008295828593,815.333374,0.01060502976,
814.666687,0.0005927010789,814.666687,0.01853360422,814.666687,0.0009116504225,814.666687,0.0008667759248,814.666687,0.01082758512,
814,0.0004327441857,814,0.01850256696,814,0.0008175230469,814,0.000668501656,814,0.01058545336,
813.333374,0.0004620513646,813.333374,0.01855794527,813.333374,0.000827845186,813.333374,0.0006931318785,813.333374,0.01064229943,
812.666687,0.0005026597646,812.666687,0.01875261404,812.666687,0.0009608102264,812.666687,0.0007724248571,812.666687,0.01081041433,
812,0.0005185205955,812,0.01865788922,812,0.0008847510908,812,0.0007245310117,812,0.0107087316,
811.333374,0.0004979430814,811.333374,0.018664781,811.333374,0.0008820015937,811.333374,0.0008371560834,811.333374,0.01075996831,
810.666687,0.0005552723305,810.666687,0.01884938404,810.666687,0.0008525363519,810.666687,0.0007737992564,810.666687,0.01080399286,
810,0.0005766560789,810,0.0189190302,810,0.0009004962048,810,0.0008761135978,810,0.01094886102,
809.333374,0.0007369253435,809.333374,0.01905080862,809.333374,0.0009987410158,809.333374,0.0008838173235,809.333374,0.01098639984,
808.666687,0.000497347035,808.666687,0.01895007119,808.666687,0.0009410678176,808.666687,0.0007572030299,808.666687,0.01095055975,
808,0.0005372071173,808,0.01901900396,808,0.0008642599569,808,0.0007761331508,808,0.01092244778,
807.333374,0.0004336769925,807.333374,0.01905278303,807.333374,0.0008958011749,807.333374,0.0007425781223,807.333374,0.01088395901,
806.666687,0.0005040073884,806.666687,0.0190208964,806.666687,0.0008106504101,806.666687,0.0006788462051,806.666687,0.01087721717,
806,0.0005369479186,806,0.01915465482,806,0.0008780849166,806,0.000770091021,806,0.01101122424,
805.333374,0.0005966411554,805.333374,0.0193119701,805.333374,0.0009073702968,805.333374,0.0008188456995,805.333374,0.01105368044,
804.666687,0.0005043183919,804.666687,0.0192241054,804.666687,0.000773825217,804.666687,0.0007510314463,804.666687,0.0109047424,
804,0.0005257515004,804,0.01944600791,804,0.001004760386,804,0.0009090304375,804,0.01111430582,
803.333374,0.0005257774028,803.333374,0.0193766281,803.333374,0.0009718621732,803.333374,0.0008981616702,803.333374,0.01099232025,
802.666687,0.0004965695553,802.666687,0.01936417818,802.666687,0.0008117915131,802.666687,0.0006995878648,802.666687,0.01102718152,
802,0.0005919234827,802,0.01960684173,802,0.0009632229339,802,0.0008792002336,802,0.01110145263,
801.333374,0.0004515306209,801.333374,0.01951185055,801.333374,0.0009491099045,801.333374,0.0007649046602,801.333374,0.01106555015,
800.666687,0.0006429913919,800.666687,0.01955303364,800.666687,0.0009630931891,800.666687,0.0009009631467,800.666687,0.0111599071,
800,0.000472157757,800,0.01961125433,800,0.0008293235442,800,0.000684913015,800,0.01105880551,
799.333374,0.0005236003781,799.333374,0.01967389882,799.333374,0.0009765840368,799.333374,0.0008156038821,799.333374,0.01110849064,
798.666687,0.000583602814,798.666687,0.01978328452,798.666687,0.0009561923216,798.666687,0.0009072146495,798.666687,0.0111594554,
798,0.0004736089613,798,0.01969624497,798,0.0009507183568,798,0.000771361636,798,0.01113759726,
797.333374,0.0004700068966,797.333374,0.01970258355,797.333374,0.000835859275,797.333374,0.0007090515574,797.333374,0.01125449687,
796.666687,0.0004665603628,796.666687,0.01988510974,796.666687,0.0008831169689,796.666687,0.0008168228087,796.666687,0.01110798586,
796,0.000501597242,796,0.01990188472,796,0.0009675555048,796,0.0008482827689,796,0.01121241879,
795.333374,0.0006421877188,795.333374,0.02003504708,795.333374,0.0009802161949,795.333374,0.0007850539405,795.333374,0.01123776007,
794.666687,0.0006252854364,794.666687,0.02007836662,794.666687,0.0008842842071,794.666687,0.0008653234108,794.666687,0.01138888579,
794,0.0005743232905,794,0.02000433393,794,0.0008918064996,794,0.0007398294983,794,0.01114200614,
793.333374,0.0005247925292,793.333374,0.02012958191,793.333374,0.0009665956022,793.333374,0.0008156038821,793.333374,0.01133010909,
792.666687,0.0006264519761,792.666687,0.02025239915,792.666687,0.001034002402,792.666687,0.0008894719649,792.666687,0.01139018778,
792,0.0006186750252,792,0.02035460621,792,0.001011869637,792,0.0008688509115,792,0.01136318967,
791.333374,0.0005674803979,791.333374,0.02043537423,791.333374,0.001056629349,791.333374,0.0008498648531,791.333374,0.0115123922,
790.666687,0.0005330602289,790.666687,0.02041336894,790.666687,0.0009780628607,790.666687,0.0007976315683,790.666687,0.01137573179,
790,0.0005040592514,790,0.02043114044,790,0.000982862548,790,0.0007642563432,790,0.01134573203,
789.333374,0.0005470819888,789.333374,0.02053105645,789.333374,0.001047080266,789.333374,0.0008467265288,789.333374,0.01143533923,
788.666687,0.000477833004,788.666687,0.02048592642,788.666687,0.0009555437719,788.666687,0.0008292975836,788.666687,0.01147775725,
788,0.0006528945523,788,0.02075169794,788,0.001050349791,788,0.0008877859218,788,0.01160091627,
787.333374,0.000624948414,787.333374,0.02078990452,787.333374,0.001009093365,787.333374,0.0009408083861,787.333374,0.01159065403,
786.666687,0.0005245851935,786.666687,0.02073024772,786.666687,0.0009279672522,786.666687,0.0007503831876,786.666687,0.0115008289,
786,0.0005705389194,786,0.02089519799,786,0.00106098887,786,0.0008856070926,786,0.01166885067,
785.333374,0.0005955265369,785.333374,0.02095183358,785.333374,0.0009950567037,785.333374,0.0009215857135,785.333374,0.01165914536,
784.666687,0.0005741418572,784.666687,0.02101222798,784.666687,0.001010286855,784.666687,0.0008318911423,784.666687,0.01172605157,
784,0.0005049663014,784,0.02104809135,784,0.001055902801,784,0.000813969993,784,0.01163643785,
783.333374,0.0006104834611,783.333374,0.02109287307,783.333374,0.001042695018,783.333374,0.0007755367551,783.333374,0.01166813355,
782.666687,0.0004515565233,782.666687,0.02123210952,782.666687,0.0009848861955,782.666687,0.000882494438,782.666687,0.01171291433,
782,0.0005479113897,782,0.02127236873,782,0.0009860796854,782,0.0008347440744,782,0.0118581932,
781.333374,0.0005360926152,781.333374,0.02130319737,781.333374,0.0009334149654,781.333374,0.0007952715969,781.333374,0.01173589192,
780.666687,0.0006184417289,780.666687,0.02144717984,780.666687,0.001105182688,780.666687,0.0009360869299,780.666687,0.01177506801,
780,0.0004553916515,780,0.0214419309,780,0.0009901011363,780,0.0008355480968,780,0.01186503004,
779.333374,0.0004235715023,779.333374,0.02152007073,779.333374,0.0009254249744,779.333374,0.000773669628,779.333374,0.0119048832,
778.666687,0.0006706534768,778.666687,0.02174315043,778.666687,0.001131939935,778.666687,0.0009850159986,778.666687,0.01204160322,
778,0.0004792323743,778,0.02166290022,778,0.0009507183568,778,0.000857360661,778,0.01195434481,
777.333374,0.0005223304033,777.333374,0.02184195071,777.333374,0.00102787884,777.333374,0.0009266441921,777.333374,0.01202052552,
776.666687,0.000565562339,776.666687,0.02193350531,776.666687,0.001064388198,776.666687,0.0009660767391,776.666687,0.01204572804,
776,0.0006491355016,776,0.02206527628,776,0.001173389726,776,0.001044225879,776,0.01218291838,
775.333374,0.0005361185176,775.333374,0.02204400674,775.333374,0.001073314925,775.333374,0.0008508763858,775.333374,0.01211346593,
774.666687,0.0005708240787,774.666687,0.02214214019,774.666687,0.001077985973,774.666687,0.0009614847368,774.666687,0.01216486841,
774,0.0005414835759,774,0.02222076245,774,0.001070875674,774,0.0009422092699,774,0.01223307755,
773.333374,0.0005650439416,773.333374,0.02223683707,773.333374,0.00108909281,773.333374,0.000942546525,773.333374,0.01228516083,
772.666687,0.0005534579977,772.666687,0.02242632024,772.666687,0.001020380063,772.666687,0.0009452704689,772.666687,0.01231277548,
772,0.0004908940755,772,0.02245747671,772,0.001081463299,772,0.00100582419,772,0.01233426668,
771.333374,0.0005456564249,771.333374,0.0225864891,771.333374,0.001046275836,771.333374,0.001025050529,771.333374,0.01233509183,
770.666687,0.0004959216458,770.666687,0.02266366407,770.666687,0.00108122977,770.666687,0.0009166569216,770.666687,0.0123501122,
770,0.0005755415186,770,0.02284083515,770,0.001117042964,770,0.00100678415,770,0.01251931582,
769.333374,0.0006221746444,769.333374,0.02285663411,769.333374,0.001130304881,769.333374,0.001038932474,769.333374,0.01257559005,
768.666687,0.0006304182461,768.666687,0.02301087417,768.666687,0.00108857383,768.666687,0.0009612253052,768.666687,0.01255973522,
768,0.0005772263394,768,0.02300025709,768,0.001087613637,768,0.00100704364,768,0.01262145117,
767.333374,0.0005230301758,767.333374,0.0230292175,767.333374,0.001093037426,767.333374,0.0009418979753,767.333374,0.01263141818,
766.666687,0.0005558425328,766.666687,0.02330529131,766.666687,0.001191507443,766.666687,0.001019913005,766.666687,0.01270033978,
766,0.0005713683786,766,0.02329242602,766,0.001121558715,766,0.0009958869778,766,0.01268810593,
765.333374,0.0005700982874,765.333374,0.02337407134,765.333374,0.001159607316,765.333374,0.001060106559,765.333374,0.01280550379,
764.666687,0.00059428229,764.666687,0.02350261807,764.666687,0.001126100426,764.666687,0.0009946934879,764.666687,0.01284059044,
764,0.0004780403106,764,0.02348220535,764,0.001061637537,764,0.001010416658,764,0.01286029443,
763.333374,0.0006203600205,763.333374,0.02375845984,763.333374,0.001237713499,763.333374,0.001042435528,763.333374,0.0129870465,
762.666687,0.0005539763952,762.666687,0.02380116843,762.666687,0.001153767458,762.666687,0.001061637537,762.666687,0.01299942285,
762,0.0004988501314,762,0.02388419397,762,0.001172818709,762,0.001018615672,762,0.01309017185,
761.333374,0.0005841212114,761.333374,0.02401570976,761.333374,0.001224422245,761.333374,0.001063194475,761.333374,0.01310265716,
760.666687,0.0005432201433,760.666687,0.02402572334,760.666687,0.00111564144,760.666687,0.0009995453293,760.666687,0.01311556995,
760,0.0005117045366,760,0.02416650392,760,0.001096956083,760,0.001028319937,760,0.0132063441,
759.333374,0.0005652512773,759.333374,0.02432033606,759.333374,0.001164512825,759.333374,0.001107103191,759.333374,0.01323511172,
758.666687,0.0006279036752,758.666687,0.02447920479,758.666687,0.001201163512,758.666687,0.001132199541,758.666687,0.0133531373,
758,0.0005362740485,758,0.02449103631,758,0.001180475811,758,0.001074093394,758,0.0133639751,
757.333374,0.0005522138672,757.333374,0.02459734119,757.333374,0.001178918406,757.333374,0.001137000974,757.333374,0.0133738257,
756.666687,0.0006022402667,756.666687,0.02473170497,756.666687,0.001208353904,756.666687,0.001090935315,756.666687,0.01351159625,
756,0.0005798702477,756,0.02483598515,756,0.001306200982,756,0.001073340885,756,0.01353619155,
755.333374,0.0006267889985,755.333374,0.02498857304,755.333374,0.001297451206,755.333374,0.00117518066,755.333374,0.01367494836,
754.666687,0.00055910839,754.666687,0.02506129444,754.666687,0.001264115446,754.666687,0.001144242124,754.666687,0.01374360919,
754,0.0005773300072,754,0.02516494133,754,0.001202772954,754,0.001106506214,754,0.01376193855,
753.333374,0.0005275398144,753.333374,0.02523409761,753.333374,0.001223903033,753.333374,0.00113655976,753.333374,0.01384568494,
752.666687,0.0005629185471,752.666687,0.025385838,752.666687,0.001270683715,752.666687,0.001205887878,752.666687,0.01391902287,
752,0.0006508206134,752,0.02551358193,752,0.001300307224,752,0.001220528386,752,0.01396288816,
751.333374,0.0005987148616,751.333374,0.02561047114,751.333374,0.001368025551,751.333374,0.001253808849,751.333374,0.0140882507,
750.666687,0.0006015662802,750.666687,0.02572430111,750.666687,0.001308979117,750.666687,0.001234390656,750.666687,0.01410367992,
750,0.0005874132039,750,0.0258100573,750,0.001302799676,750,0.001218555495,750,0.01417066995,
749.333374,0.0004801652976,749.333374,0.0258863233,749.333374,0.001250537811,749.333374,0.001193687785,749.333374,0.01415654924,
748.666687,0.0005722756032,748.666687,0.02604021505,748.666687,0.001337852096,748.666687,0.001258481876,748.666687,0.01431840472,
748,0.0005879575037,748,0.02620953135,748,0.001318741706,748,0.001232833019,748,0.01433087233,
747.333374,0.0005870761815,747.333374,0.02628432773,747.333374,0.001366103883,747.333374,0.001283638878,747.333374,0.01433544792,
746.666687,0.0005510215997,746.666687,0.02635341696,746.666687,0.001276784809,746.666687,0.00126510195,746.666687,0.01444499474,
746,0.0006097317673,746,0.02652288228,746,0.001281276229,746,0.001233066665,746,0.01453018468,
745.333374,0.0006148644025,745.333374,0.02663051151,745.333374,0.00136410445,745.333374,0.00127229339,745.333374,0.01467311569,
744.666687,0.0005671434337,744.666687,0.02676283382,744.666687,0.001316638547,744.666687,0.001203499734,744.666687,0.01464444026,
744,0.0005100718117,744,0.02681211755,744,0.001368752564,744,0.001278134878,744,0.01472302806,
743.333374,0.0006611646968,743.333374,0.02700195462,743.333374,0.001416457817,743.333374,0.001315963455,743.333374,0.0148357274,
742.666687,0.0005664954078,742.666687,0.02706644498,742.666687,0.0013917865,742.666687,0.001256275107,742.666687,0.01485878974,
742,0.0006814906956,742,0.02720468864,742,0.001414484112,742,0.001358755166,742,0.01504146215,
741.333374,0.0005786519614,741.333374,0.02731113695,741.333374,0.001336138463,741.333374,0.001309472369,741.333374,0.01499957871,
740.666687,0.0005729235709,740.666687,0.02741297707,740.666687,0.001349017606,740.666687,0.001302306424,740.666687,0.01511076745,
740,0.0006732202019,740,0.02767535485,740,0.001470012357,740,0.001340370858,740,0.0152255781,
739.333374,0.0005716534797,739.333374,0.02767601609,739.333374,0.001424067304,739.333374,0.001386047457,739.333374,0.0152094122,
738.666687,0.000595319143,738.666687,0.02778553218,738.666687,0.001441987581,738.666687,0.001326920697,738.666687,0.015331381,
738,0.0007070550928,738,0.02798647992,738,0.001457025763,738,0.001379503286,738,0.01549995318,
737.333374,0.0006330884062,737.333374,0.02804769389,737.333374,0.001457934733,737.333374,0.00147042796,737.333374,0.0154524995,
736.666687,0.0006832796498,736.666687,0.0283155106,736.666687,0.001484116307,736.666687,0.001449337811,736.666687,0.01553209312,
736,0.0005407838034,736,0.02829749696,736,0.001459415187,736,0.001352652907,736,0.01553185098,
735.333374,0.0006116759032,735.333374,0.02838237956,735.333374,0.001383112976,735.333374,0.001394201652,735.333374,0.01561505441,
734.666687,0.0005712906132,734.666687,0.02854213491,734.666687,0.001454921905,734.666687,0.001407472184,734.666687,0.01570382901,
734,0.0006903577014,734,0.0286733266,734,0.001490142546,734,0.001423833543,734,0.01581643336,
733.333374,0.0006272814935,733.333374,0.02881274745,733.333374,0.001516923425,733.333374,0.001391293132,733.333374,0.01585496031,
732.666687,0.0005957598332,732.666687,0.02884538844,732.666687,0.001483103377,732.666687,0.001414743834,732.666687,0.01585716195,
732,0.0006907465868,732,0.02912776172,732,0.001551889349,732,0.001464687753,732,0.01605255529,
731.333374,0.0006518057198,731.333374,0.02921809629,731.333374,0.001539679477,731.333374,0.00147692149,731.333374,0.01610429212,
730.666687,0.0006395953242,730.666687,0.02924074419,730.666687,0.001508637099,730.666687,0.001398980035,730.666687,0.0160892494,
730,0.0006224338431,730,0.0294497069,730,0.001563268132,730,0.001438221661,730,0.01614190266,
729.333374,0.0005987667246,729.333374,0.02950021066,729.333374,0.001588754589,729.333374,0.001455882913,729.333374,0.01623328403,
728.666687,0.0006686053821,728.666687,0.02961944416,728.666687,0.001507701934,728.666687,0.001462454093,728.666687,0.01632683538,
728,0.0005940749543,728,0.02977580205,728,0.001498220721,728,0.001429884811,728,0.01636210084,
727.333374,0.0007053957088,727.333374,0.02992744558,727.333374,0.001606785692,727.333374,0.00153804291,727.333374,0.01653085835,
726.666687,0.0006250780425,726.666687,0.02999642119,726.666687,0.001542744925,726.666687,0.001446818467,726.666687,0.01648555137,
726,0.0006227708654,726,0.03011648357,726,0.001652074512,726,0.001506429049,726,0.01657592878,
725.333374,0.0006008922937,725.333374,0.03017197736,725.333374,0.001576257986,725.333374,0.001460064552,725.333374,0.01658792235,
724.666687,0.000596070895,724.666687,0.03031590395,724.666687,0.001519209472,724.666687,0.001428144751,724.666687,0.01667044125,
724,0.0006613461883,724,0.03050711192,724,0.001616528956,724,0.001541290199,724,0.0168166887,
723.333374,0.0005908088642,723.333374,0.03057390265,723.333374,0.001557215001,723.333374,0.001500792336,723.333374,0.01684141718,
722.666687,0.0006865464384,722.666687,0.03071421199,722.666687,0.001681723981,722.666687,0.001534198178,722.666687,0.01694742776,
722,0.0006334513309,722,0.03075972386,722,0.001579271629,722,0.001551369787,722,0.01694072597,
721.333374,0.0006505872589,721.333374,0.03090718016,721.333374,0.001661221148,721.333374,0.001536692027,721.333374,0.01705830917,
720.666687,0.0006085133646,720.666687,0.03107540123,720.666687,0.001614606241,720.666687,0.001553837676,720.666687,0.01709610969,
720,0.0006047806237,720,0.03110334836,720,0.001599692623,720,0.001519910758,720,0.01718957722,
719.333374,0.0006227967679,719.333374,0.03128925711,719.333374,0.00165230839,719.333374,0.001574153546,719.333374,0.01724107377,
718.666687,0.000723156787,718.666687,0.03142806888,718.666687,0.001683698967,718.666687,0.001570906141,718.666687,0.0172923319,
718,0.0006162123755,718,0.03148117289,718,0.001663481933,718,0.001523261773,718,0.01735941134,
717.333374,0.0006926133647,717.333374,0.03165000677,717.333374,0.001689571887,717.333374,0.001573582063,717.333374,0.01745228842,
716.666687,0.0006177158793,716.666687,0.03167951852,716.666687,0.001603537938,716.666687,0.001528613036,716.666687,0.01743146032,
716,0.0006914725527,716,0.0318217203,716,0.001638250891,716,0.001568386098,716,0.01755262539,
715.333374,0.0007916668546,715.333374,0.03193568438,715.333374,0.001722030691,715.333374,0.001609357889,715.333374,0.01761909947,
714.666687,0.0006798313698,714.666687,0.03197410703,714.666687,0.00166028575,714.666687,0.001571009983,714.666687,0.01759942062,
714,0.0007066143444,714,0.03215523064,714,0.001743030152,714,0.001593197347,714,0.01773230918,
713.333374,0.0007130704471,713.333374,0.03224736825,713.333374,0.001719691791,713.333374,0.001563631813,713.333374,0.0177826006,
712.666687,0.0006340735126,712.666687,0.03222796321,712.666687,0.00163819897,712.666687,0.001507104491,712.666687,0.01773106866,
712,0.0006981359329,712,0.0323844552,712,0.001763276989,712,0.001592989429,712,0.01784387603,
711.333374,0.0006814906956,711.333374,0.03245591372,711.333374,0.001687051146,711.333374,0.001577375107,711.333374,0.01789116114,
710.666687,0.0006598684122,710.666687,0.03253059462,710.666687,0.001709296368,710.666687,0.001611150568,710.666687,0.01792237163,
710,0.0006816462846,710,0.03256558254,710,0.001691443031,710,0.001518741832,710,0.01798458397,
709.333374,0.0007143928087,709.333374,0.03267103434,709.333374,0.001717534731,709.333374,0.001586156432,709.333374,0.017992571,
708.666687,0.0006957764854,708.666687,0.03273330256,708.666687,0.001771542244,708.666687,0.001611566287,708.666687,0.01807851344,
708,0.0007214972866,708,0.03284002468,708,0.001753686229,708,0.001618321752,708,0.01818328537,
707.333374,0.0006517798174,707.333374,0.03285219893,707.333374,0.001704306691,707.333374,0.001563346013,707.333374,0.01814118028,
706.666687,0.0006575610605,706.666687,0.03286643699,706.666687,0.001719483873,706.666687,0.001534509938,706.666687,0.01820730977,
706,0.0006724942359,706,0.03296559677,706,0.001698953332,706,0.001618919312,706,0.01825366169,
705.333374,0.0006220968789,705.333374,0.0329853408,705.333374,0.0017327643,705.333374,0.001589455991,705.333374,0.0183131136,
704.666687,0.000725568214,704.666687,0.03307810053,704.666687,0.001756311278,704.666687,0.001690299599,704.666687,0.01836622693,
704,0.0007617410156,704,0.03317331523,704,0.001805696753,704,0.001704800525,704,0.01851601899,
703.333374,0.0006798832328,703.333374,0.03317049146,703.333374,0.001722316607,703.333374,0.001620192546,703.333374,0.01844916493,
702.666687,0.0007061735378,702.666687,0.033214055,702.666687,0.001747968374,702.666687,0.001642486313,702.666687,0.01854243875,
702,0.0006712757167,702,0.03316842392,702,0.001704748487,702,0.001616502996,702,0.01850661822,
701.333374,0.0007791672833,701.333374,0.03330395743,701.333374,0.001810739632,701.333374,0.001716339262,701.333374,0.01865237765,
700.666687,0.0007382996264,700.666687,0.03328777477,700.666687,0.001769099035,700.666687,0.001653451705,700.666687,0.01861643977,
700,0.0007335803821,700,0.03332410753,700,0.001783238724,700,0.001676214859,700,0.01870418154,
699.333374,0.0007668754552,699.333374,0.03332533687,699.333374,0.001787215588,699.333374,0.0017405611,699.333374,0.01871458627,
698.666687,0.0007902405341,698.666687,0.03332978114,698.666687,0.001757584861,698.666687,0.001689623925,698.666687,0.01874507219,
698,0.0007784411428,698,0.03331949562,698,0.001833433053,698,0.001741730724,698,0.0187768843,
697.333374,0.0008068380412,697.333374,0.03335108235,697.333374,0.00181097351,697.333374,0.001789658912,697.333374,0.01878815703,
696.666687,0.0007775335107,696.666687,0.03332293406,696.666687,0.001804319094,696.666687,0.001741756685,696.666687,0.01881908067,
696,0.000716155977,696,0.03328844532,696,0.001792128198,696,0.001714883838,696,0.01882443391,
695.333374,0.000734643545,695.333374,0.03324129805,695.333374,0.001799094374,695.333374,0.001762211323,695.333374,0.01877137087,
694.666687,0.0007921596407,694.666687,0.03322917223,694.666687,0.001859559328,694.666687,0.001842921483,694.666687,0.01887393184,
694,0.0008669834351,694,0.03324671835,694,0.001851448324,694,0.001831639442,694,0.01893925667,
693.333374,0.0007859356701,693.333374,0.03311514482,693.333374,0.001788671128,693.333374,0.001798054669,693.333374,0.01881094463,
692.666687,0.0007746809861,692.666687,0.03316918015,692.666687,0.001847028965,692.666687,0.001711323508,692.666687,0.01888380013,
692,0.0007342546014,692,0.03302240372,692,0.001775285113,692,0.001724603586,692,0.01882326975,
691.333374,0.0007621818222,691.333374,0.03293387219,691.333374,0.001805670792,691.333374,0.001806970453,691.333374,0.01882948726,
690.666687,0.0008790446445,690.666687,0.03299274296,690.666687,0.001863692887,690.666687,0.001813650946,690.666687,0.01887314767,
690,0.000824836723,690,0.03289354965,690,0.001832003356,690,0.001788463211,690,0.01884030178,
689.333374,0.0008669834351,689.333374,0.03283005953,689.333374,0.001884387224,689.333374,0.00186655263,689.333374,0.01892070659,
688.666687,0.0008025071002,688.666687,0.03275912255,688.666687,0.001784798224,688.666687,0.001786981593,688.666687,0.01882429793,
688,0.0007715950487,688,0.03262574226,688,0.001788541209,688,0.001773699536,688,0.01882437803,
687.333374,0.0008158372948,687.333374,0.03262415156,687.333374,0.001867904444,687.333374,0.001820305595,687.333374,0.01882199943,
686.666687,0.0008681246545,686.666687,0.03257612884,686.666687,0.001919408678,686.666687,0.001876405673,686.666687,0.01885154843,
686,0.0008267558878,686,0.03241203725,686,0.001852904097,686,0.001907786471,686,0.01884860173,
685.333374,0.0009087970247,685.333374,0.03240492567,685.333374,0.001880565425,685.333374,0.001901130541,685.333374,0.01882681251,
684.666687,0.0008342771907,684.666687,0.03226657957,684.666687,0.001898400602,684.666687,0.001895280671,684.666687,0.01877885871,
684,0.0009158268222,684,0.03222096339,684,0.001923490781,684,0.001950870501,684,0.01882546023,
683.333374,0.0009498622385,683.333374,0.03214792535,683.333374,0.001914780587,683.333374,0.001967694378,683.333374,0.01885476522,
682.666687,0.0009729518206,682.666687,0.03211124614,682.666687,0.0019462161,682.666687,0.001971777063,682.666687,0.01877107471,
682,0.000947864668,682,0.03192520887,682,0.001916756621,682,0.00196486013,682,0.01876653358,
681.333374,0.0009526122012,681.333374,0.03187781945,681.333374,0.001927078934,681.333374,0.001997235464,681.333374,0.01877323538,
680.666687,0.00095546589,680.666687,0.03177773952,680.666687,0.001935347333,680.666687,0.001972167054,680.666687,0.01871623471,
680,0.0009849121561,680,0.03165896982,680,0.001918446622,680,0.002022773493,680,0.01874247752,
679.333374,0.0009530791431,679.333374,0.03156526014,679.333374,0.001934489235,679.333374,0.002025296213,679.333374,0.01864567585,
678.666687,0.000977933174,678.666687,0.03146132827,678.666687,0.00195807335,678.666687,0.002021551132,678.666687,0.0186023619,
678,0.001007069601,678,0.03137831762,678,0.001935945358,678,0.002016479848,678,0.01866202429,
677.333374,0.001038802788,677.333374,0.03127595782,677.333374,0.00199671532,677.333374,0.002112584189,677.333374,0.01861595362,
676.666687,0.001171884243,676.666687,0.03121659718,676.666687,0.002112584189,676.666687,0.002228614176,676.666687,0.01872142404,
676,0.001108686207,676,0.03113307618,676,0.002073021606,676,0.00216604257,676,0.01865761913,
675.333374,0.00106257177,675.333374,0.03090348281,675.333374,0.001976301661,675.333374,0.002107563894,675.333374,0.01850340329,
674.666687,0.001071316772,674.666687,0.03079070523,674.666687,0.0019863653,674.666687,0.002160032978,674.666687,0.01851790957,
674,0.001060106559,674,0.03068179078,674,0.002003840869,674,0.00206914614,674,0.01844554581,
