t=0hrs FeCl3 0uM,,t=0hrs FeCl3 20uM,,t=0hrs FeCl3 50uM,,t=0hrs FeCl3 100uM,,t=0hrs FeCl3 5uM repeat,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
856,0.002328096656,856,0.01048249751,856,0.01235139091,856,0.009769711643,856,0.002892844146,
855.333374,0.002192396903,855.333374,0.01049570367,855.333374,0.0126262214,855.333374,0.009354334325,855.333374,0.002503801836,
854.666687,0.002301057568,854.666687,0.01048114523,854.666687,0.01253149193,854.666687,0.009779268876,854.666687,0.002606472466,
854,0.001753504272,854,0.01051081996,854,0.01252653636,854,0.009880363941,854,0.002276700223,
853.333374,0.002416044474,853.333374,0.01083981991,853.333374,0.01307331212,853.333374,0.009667556733,853.333374,0.002552725375,
852.666687,0.002379733603,852.666687,0.01068530418,852.666687,0.01324640028,852.666687,0.01002924331,852.666687,0.00209364784,
852,0.002047454705,852,0.01069021225,852,0.01331288461,852,0.01038812846,852,0.002804956166,
851.333374,0.002568635391,851.333374,0.01119095646,851.333374,0.01346718986,851.333374,0.01066081692,851.333374,0.002943401458,
850.666687,0.002144086175,850.666687,0.01119937655,850.666687,0.01320287492,850.666687,0.01014300901,850.666687,0.002332052449,
850,0.001972219208,850,0.01119950972,850,0.01362315379,850,0.01028346922,850,0.002974859439,
849.333374,0.001924166805,849.333374,0.01150952093,849.333374,0.01376661472,849.333374,0.01038181875,849.333374,0.002651344752,
848.666687,0.002187323757,848.666687,0.01198361535,848.666687,0.01431069989,848.666687,0.01065116003,848.666687,0.002986901207,
848,0.002384783002,848,0.01189006399,848,0.01460527256,848,0.01085502841,848,0.002595456783,
847.333374,0.001937973429,847.333374,0.01199452579,847.333374,0.01444055233,847.333374,0.01090378687,847.333374,0.002603738103,
846.666687,0.002713308902,846.666687,0.01237978227,846.666687,0.01490055304,846.666687,0.01144036278,846.666687,0.002972174902,
846,0.001970737008,846,0.0122135086,846,0.0145296501,846,0.01113568526,846,0.002873717342,
845.333374,0.00242367154,845.333374,0.01268472057,845.333374,0.01526716165,845.333374,0.01163875125,845.333374,0.003063277341,
844.666687,0.002197262133,844.666687,0.01287391968,844.666687,0.01548187248,844.666687,0.0118006561,844.666687,0.003079596907,
844,0.002346002264,844,0.01299643517,844,0.01544517744,844,0.01186691877,844,0.003202978522,
843.333374,0.002106757602,843.333374,0.0128762126,843.333374,0.01535465848,843.333374,0.01176272705,843.333374,0.002999725286,
842.666687,0.002278599888,842.666687,0.01297885831,842.666687,0.01579267532,842.666687,0.01205709204,842.666687,0.003017006908,
842,0.00228710915,842,0.01348454598,842,0.016006466,842,0.01221145876,842,0.003275897587,
841.333374,0.002013593214,841.333374,0.01329030376,841.333374,0.01586975344,841.333374,0.01214075089,841.333374,0.002941055922,
840.666687,0.002342723077,840.666687,0.01384520438,840.666687,0.01650480181,840.666687,0.01253762003,840.666687,0.003390647238,
840,0.002364715561,840,0.01404600497,840,0.01665879413,840,0.01261545531,840,0.003289981978,
839.333374,0.002310504206,839.333374,0.01413897891,839.333374,0.01698680781,839.333374,0.01275549084,839.333374,0.003124022856,
838.666687,0.002214954235,838.666687,0.01425462961,838.666687,0.01688377559,838.666687,0.01272363681,838.666687,0.003318100236,
838,0.002250080463,838,0.01430775691,838,0.01720923744,838,0.01303145755,838,0.003442802001,
837.333374,0.002430699766,837.333374,0.01454964466,837.333374,0.01739255153,837.333374,0.01320391521,837.333374,0.003342855023,
836.666687,0.0025135912,836.666687,0.01467670407,836.666687,0.0176018998,836.666687,0.01336755231,836.666687,0.003546947613,
836,0.002034892794,836,0.01497082785,836,0.0175949987,836,0.01338647958,836,0.003311266191,
835.333374,0.002423306927,835.333374,0.0151531985,835.333374,0.01799370348,835.333374,0.01377935987,835.333374,0.003630704945,
834.666687,0.00249260664,834.666687,0.01525019016,834.666687,0.01822766475,834.666687,0.01368622202,834.666687,0.003419763409,
834,0.002417476149,834,0.01564910822,834,0.01838229597,834,0.01404466759,834,0.003624492558,
833.333374,0.002177827759,833.333374,0.01551071089,833.333374,0.01842750423,833.333374,0.01399488654,833.333374,0.003478314728,
832.666687,0.002286302391,832.666687,0.01553619746,832.666687,0.01880229451,832.666687,0.01405640598,832.666687,0.003561093239,
832,0.002112090122,832,0.01570890099,832,0.01872380264,832,0.01433539391,832,0.003401813563,
831.333374,0.002429528395,831.333374,0.01606590487,831.333374,0.01926328614,831.333374,0.01450499799,831.333374,0.003658166621,
830.666687,0.002410396002,830.666687,0.01641903631,830.666687,0.01931077987,830.666687,0.01484989654,830.666687,0.003705366747,
830,0.002298064763,830,0.01660153084,830,0.01951777935,830,0.01481022779,830,0.003580250312,
829.333374,0.002226012293,829.333374,0.01655038074,829.333374,0.01962598786,829.333374,0.01489283796,829.333374,0.003639319213,
828.666687,0.002284741029,828.666687,0.01687225699,828.666687,0.01973969489,828.666687,0.01506852917,828.666687,0.003620185424,
828,0.00237770332,828,0.01710257307,828,0.0201825127,828,0.01530483458,828,0.003693618579,
827.333374,0.002303946065,827.333374,0.01718793437,827.333374,0.02029953897,827.333374,0.01543029025,827.333374,0.003803386353,
826.666687,0.002419766737,826.666687,0.01744555309,826.666687,0.02076886036,826.666687,0.01573053561,826.666687,0.003898058785,
826,0.00237325253,826,0.01754529402,826,0.02069009282,826,0.01587257348,826,0.003866560059,
825.333374,0.002317010192,825.333374,0.01784576476,825.333374,0.02099451423,825.333374,0.01600874774,825.333374,0.003677667351,
824.666687,0.002496017143,824.666687,0.01806448027,824.666687,0.02126086876,824.666687,0.01625282131,824.666687,0.003990818746,
824,0.002243783558,824,0.01818323135,824,0.02135869116,824,0.01631374657,824,0.003715574974,
823.333374,0.002267150208,823.333374,0.0183300171,823.333374,0.0215309523,823.333374,0.01637664251,823.333374,0.003760614432,
822.666687,0.002365210094,822.666687,0.01849786565,822.666687,0.02197769657,822.666687,0.01673685946,822.666687,0.003994423896,
822,0.002450301778,822,0.01890578121,822,0.02232479677,822,0.01699022576,822,0.00390492822,
821.333374,0.00212832191,821.333374,0.01905667782,821.333374,0.02240056172,821.333374,0.01701267622,821.333374,0.003780824831,
820.666687,0.002265849151,820.666687,0.01903274283,820.666687,0.02251734212,820.666687,0.01724104583,820.666687,0.003864157246,
820,0.002675410593,820,0.0196286682,820,0.0230009947,820,0.01760966331,820,0.004272249062,
819.333374,0.002388869645,819.333374,0.01980615221,819.333374,0.02316140197,819.333374,0.01782057434,819.333374,0.00405603135,
818.666687,0.00256605749,818.666687,0.02006305009,818.666687,0.02361321822,818.666687,0.01804494299,818.666687,0.004274602048,
818,0.002445798134,818,0.02043377236,818,0.02378834412,818,0.01813478209,818,0.00430445699,
817.333374,0.002428435022,817.333374,0.02041005902,817.333374,0.0238332171,817.333374,0.01827320829,817.333374,0.004171510227,
816.666687,0.00233306759,816.666687,0.02042074874,816.666687,0.02392825671,816.666687,0.01839298941,816.666687,0.004170516971,
816,0.002286718693,816,0.02065569721,816,0.02425110526,816,0.01864013635,816,0.004275909159,
815.333374,0.002583087422,815.333374,0.02117774636,815.333374,0.02477026172,815.333374,0.01912862994,815.333374,0.004393956624,
814.666687,0.002356022596,814.666687,0.02147002518,814.666687,0.0250306353,814.666687,0.01933483966,814.666687,0.004331438337,
814,0.002461287659,814,0.02151142247,814,0.02510808222,814,0.01947814226,814,0.004363180138,
813.333374,0.002443845849,813.333374,0.02182428539,813.333374,0.02556936815,813.333374,0.01959381439,813.333374,0.004339726642,
812.666687,0.002607800532,812.666687,0.02216371521,812.666687,0.02575217932,812.666687,0.02005339973,812.666687,0.004679756705,
812,0.002513330895,812,0.02230005153,812,0.02609040588,812,0.02006492019,812,0.00457447581,
811.333374,0.002333900426,811.333374,0.02231588401,811.333374,0.02613702975,811.333374,0.02021708898,811.333374,0.004551298451,
810.666687,0.002664966276,810.666687,0.02294398099,810.666687,0.02664383315,810.666687,0.0208614096,810.666687,0.004754599184,
810,0.002678770339,810,0.02297320962,810,0.0269252453,810,0.02090467699,810,0.004669709131,
809.333374,0.002484093187,809.333374,0.02332831733,809.333374,0.02702412941,809.333374,0.02109787241,809.333374,0.004764962941,
808.666687,0.002588555915,808.666687,0.02356957085,808.666687,0.02749564871,808.666687,0.02140755579,808.666687,0.004835239146,
808,0.002533457242,808,0.02386236936,808,0.0277773086,808,0.02178794704,808,0.005009395536,
807.333374,0.002570874756,807.333374,0.02412832901,807.333374,0.02794280462,807.333374,0.02198020183,807.333374,0.004847097211,
806.666687,0.002418751596,806.666687,0.02422036603,806.666687,0.02827089094,806.666687,0.02207126841,806.666687,0.004705374595,
806,0.002491148654,806,0.02455449849,806,0.02861849591,806,0.02247342281,806,0.004859216977,
805.333374,0.002696508309,805.333374,0.02487786859,805.333374,0.0288492348,805.333374,0.0227366779,805.333374,0.005057161674,
804.666687,0.002600560896,804.666687,0.02499948628,804.666687,0.02936757728,804.666687,0.02298082411,804.666687,0.00507277064,
804,0.002689788118,804,0.02546137013,804,0.02945272624,804,0.0232219398,804,0.005083482713,
803.333374,0.002707031323,803.333374,0.02573646791,803.333374,0.02985279448,803.333374,0.02363702469,803.333374,0.005211862735,
802.666687,0.002515049186,802.666687,0.02572842129,802.666687,0.02993013524,802.666687,0.02364328504,802.666687,0.005012904294,
802,0.002475033281,802,0.02605799958,802,0.03034149669,802,0.02398687601,802,0.005083168391,
801.333374,0.002611498581,801.333374,0.02644834854,801.333374,0.03078839928,801.333374,0.02429824322,801.333374,0.005100952461,
800.666687,0.002616420388,800.666687,0.02681473456,800.666687,0.03115042858,800.666687,0.02469583601,800.666687,0.005345416721,
800,0.002542336239,800,0.02688217163,800,0.03124210425,800,0.02495876886,800,0.005220219959,
799.333374,0.002656162949,799.333374,0.02731061354,799.333374,0.03174328804,799.333374,0.02539873682,799.333374,0.005472641904,
798.666687,0.002535410225,798.666687,0.02756663971,798.666687,0.03195825219,798.666687,0.02550213411,798.666687,0.005254620686,
798,0.002456835937,798,0.0278652925,798,0.03223507106,798,0.02578308061,798,0.005253991578,
797.333374,0.002511690604,797.333374,0.02808400616,797.333374,0.03258249164,797.333374,0.02617238648,797.333374,0.005426560063,
796.666687,0.002620925894,796.666687,0.02839826979,796.666687,0.03284895793,796.666687,0.02644793503,796.666687,0.005633837078,
796,0.00245459727,796,0.02866774239,796,0.0332800895,796,0.02679009177,796,0.005449679215,
795.333374,0.002601967193,795.333374,0.02911513858,795.333374,0.03368960321,795.333374,0.0272764042,795.333374,0.00576597359,
794.666687,0.002597826533,794.666687,0.02943253145,794.666687,0.03409681469,794.666687,0.02756534331,794.666687,0.005800731946,
794,0.002488024533,794,0.02963903733,794,0.03424050659,794,0.02771660313,794,0.005617211573,
793.333374,0.002638166305,793.333374,0.0299888216,793.333374,0.03473779187,793.333374,0.02800028399,793.333374,0.005750837736,
792.666687,0.002624311484,792.666687,0.03037253208,792.666687,0.03532554582,792.666687,0.02858282998,792.666687,0.005886421073,
792,0.002700753976,792,0.03086301498,792,0.0355710052,792,0.02879595757,792,0.00608648872,
791.333374,0.002589988289,791.333374,0.03087079711,791.333374,0.03589947894,791.333374,0.02920779586,791.333374,0.005852337461,
790.666687,0.002524188021,790.666687,0.03112687357,790.666687,0.0362191163,790.666687,0.02939607948,790.666687,0.005851812661,
790,0.002630379517,790,0.03152080625,790,0.03671329096,790,0.02990692295,790,0.00598120736,
789.333374,0.00258418126,789.333374,0.03192746639,789.333374,0.03707694262,789.333374,0.03024224192,789.333374,0.006222990341,
788.666687,0.002658715472,788.666687,0.03223602101,788.666687,0.03747890517,788.666687,0.03057326376,788.666687,0.006138968281,
788,0.002547752112,788,0.03255470097,788,0.03774594143,788,0.03095746413,788,0.006285886746,
787.333374,0.002608633833,787.333374,0.03308991715,787.333374,0.03828200325,787.333374,0.03151134029,787.333374,0.00639681099,
786.666687,0.002583504189,786.666687,0.0332830511,786.666687,0.03875597566,786.666687,0.0317757614,786.666687,0.006344642024,
786,0.002507446799,786,0.03375394642,786,0.03916822374,786,0.03218979761,786,0.006428730208,
785.333374,0.002539940644,785.333374,0.03395605087,785.333374,0.03953237459,785.333374,0.03259691596,785.333374,0.006610123906,
784.666687,0.002701066434,784.666687,0.03440982848,784.666687,0.04009358585,784.666687,0.0329647027,784.666687,0.006723786239,
784,0.002772155916,784,0.03480397537,784,0.04043226317,784,0.03339315206,784,0.006798272021,
783.333374,0.002493673936,783.333374,0.03514643759,783.333374,0.04070856795,783.333374,0.03369606286,783.333374,0.006676835008,
782.666687,0.002465817379,782.666687,0.0355270654,782.666687,0.04129276797,782.666687,0.03422877192,782.666687,0.00673432881,
782,0.002667206107,782,0.03600608185,782,0.04175299779,782,0.03477183357,782,0.007038011216,
781.333374,0.002659627004,781.333374,0.0363624692,781.333374,0.04220829532,781.333374,0.03506240994,781.333374,0.007066136226,
780.666687,0.002701952122,780.666687,0.03682665899,780.666687,0.04280019924,780.666687,0.03559291735,780.666687,0.007128891535,
780,0.00267121708,780,0.03726161644,780,0.04326102883,780,0.03615054861,780,0.007263300009,
779.333374,0.002702004276,779.333374,0.03744447976,779.333374,0.04372057319,779.333374,0.03653971851,779.333374,0.007369603496,
778.666687,0.002669888781,778.666687,0.0381411761,778.666687,0.0442067422,778.666687,0.03695758805,778.666687,0.007399672177,
778,0.002753685461,778,0.03844592348,778,0.0446796827,778,0.03745410219,778,0.007322134916,
777.333374,0.002728234744,777.333374,0.0388482213,777.333374,0.04527551308,777.333374,0.03802283108,777.333374,0.007603994571,
776.666687,0.002623426029,776.666687,0.03919768706,776.666687,0.04566909745,776.666687,0.03823493421,776.666687,0.007519994397,
776,0.002645771252,776,0.03960014507,776,0.04611124843,776,0.038867753,776,0.00754512148,
775.333374,0.00266181468,775.333374,0.04014281556,775.333374,0.04682254791,775.333374,0.03941050544,775.333374,0.00774830021,
774.666687,0.002592019504,774.666687,0.04048511013,774.666687,0.04722705856,774.666687,0.03977809474,774.666687,0.007699920796,
774,0.002571655903,774,0.04097566381,774,0.04789200425,774,0.04040436447,774,0.007955976762,
773.333374,0.00267262361,773.333374,0.04146981612,773.333374,0.04844638705,773.333374,0.04090543091,773.333374,0.00810564775,
772.666687,0.002675644821,772.666687,0.04188479111,772.666687,0.04894590378,772.666687,0.04137891904,772.666687,0.008094201796,
772,0.002503593452,772,0.04214411229,772,0.04947045073,772,0.04187943414,772,0.008141411468,
771.333374,0.002550850622,771.333374,0.04268591851,771.333374,0.05002949387,771.333374,0.04255727679,771.333374,0.00823415909,
770.666687,0.002666268498,770.666687,0.04331708327,770.666687,0.05085770413,770.666687,0.04323094711,770.666687,0.008556765504,
770,0.002556735417,770,0.04367594421,770,0.05110068619,770,0.04364554584,770,0.008472977206,
769.333374,0.002561370376,769.333374,0.04425363243,769.333374,0.05185491964,769.333374,0.04426498339,769.333374,0.008561306633,
768.666687,0.002749413252,768.666687,0.04487706348,768.666687,0.05273130536,768.666687,0.04502890632,768.666687,0.008745362982,
768,0.002614753786,768,0.04516672716,768,0.05307346582,768,0.04541815445,768,0.008801123127,
767.333374,0.002597774612,767.333374,0.04570136219,767.333374,0.05368145928,767.333374,0.04600446671,767.333374,0.008770244196,
766.666687,0.002686844906,766.666687,0.04626562446,766.666687,0.05440005288,766.666687,0.04665324464,766.666687,0.008934834972,
766,0.002652803203,766,0.04684270173,766,0.05510916933,766,0.0473508276,766,0.00921658054,
765.333374,0.002637723694,765.333374,0.04735691845,765.333374,0.05573576689,765.333374,0.04808610678,765.333374,0.009251325391,
764.666687,0.002533301013,764.666687,0.04778247327,764.666687,0.05633515492,764.666687,0.0485509634,764.666687,0.009230911732,
764,0.00259509217,764,0.04831466824,764,0.05699894205,764,0.04927520454,764,0.009460383095,
763.333374,0.002671060851,763.333374,0.04873757064,763.333374,0.05782178417,763.333374,0.04990507662,763.333374,0.009550078772,
762.666687,0.002730553271,762.666687,0.04933537543,762.666687,0.05846054479,762.666687,0.05059909448,762.666687,0.009777521715,
762,0.002649052767,762,0.04978531227,762,0.05911086127,762,0.05122524127,762,0.009849620052,
761.333374,0.002690491267,761.333374,0.05043101683,761.333374,0.05991031975,761.333374,0.05189631134,761.333374,0.009929649532,
760.666687,0.002692288486,760.666687,0.05112366006,760.666687,0.06074361131,760.666687,0.05279193074,760.666687,0.01012946945,
760,0.002689345274,760,0.0516580753,760,0.06137869507,760,0.05338782072,760,0.0101113189,
759.333374,0.002596759005,759.333374,0.05215861648,759.333374,0.06218882278,759.333374,0.05408619717,759.333374,0.01031747833,
758.666687,0.002705129795,758.666687,0.05274039507,758.666687,0.06290902197,758.666687,0.05492579937,758.666687,0.01043187641,
758,0.002557178028,758,0.05314990506,758,0.06368151307,758,0.05546155944,758,0.01039327215,
757.333374,0.002615977777,757.333374,0.05376825854,757.333374,0.06453574449,757.333374,0.05629204214,757.333374,0.01056919433,
756.666687,0.00261910283,756.666687,0.05442323163,756.666687,0.06527022272,756.666687,0.05717743561,756.666687,0.01072762255,
756,0.002665565349,756,0.05516330898,756,0.06616924703,756,0.05787049234,756,0.01077477541,
755.333374,0.00264324504,755.333374,0.05577023327,755.333374,0.06710575521,755.333374,0.05890497938,755.333374,0.01111446507,
754.666687,0.002668742789,754.666687,0.0564204827,754.666687,0.06789819896,754.666687,0.05950092152,754.666687,0.01106098294,
754,0.002610795433,754,0.05693536997,754,0.06864772737,754,0.06038634479,754,0.01119645499,
753.333374,0.002592253732,753.333374,0.05758985132,753.333374,0.06966818869,753.333374,0.06130261347,753.333374,0.011473611,
752.666687,0.002613503719,752.666687,0.05829064175,752.666687,0.07043606043,752.666687,0.06203713641,752.666687,0.01154235005,
752,0.002647516085,752,0.05890091881,752,0.0713891238,752,0.06306472421,752,0.01173727494,
751.333374,0.002730787732,751.333374,0.05961820111,751.333374,0.07238420844,751.333374,0.06396312267,751.333374,0.01189120766,
750.666687,0.002698383527,750.666687,0.0603046082,750.666687,0.07330802828,750.666687,0.06489106268,750.666687,0.01208024751,
750,0.002593451645,750,0.06098658964,750,0.07417224348,750,0.06577656418,750,0.01205429807,
749.333374,0.002609571442,749.333374,0.0615481697,749.333374,0.07518167794,749.333374,0.0666795373,749.333374,0.01223462168,
748.666687,0.002602071268,748.666687,0.06231125444,748.666687,0.07615444064,748.666687,0.06770671904,748.666687,0.01242706086,
748,0.00265361066,748,0.06307975203,748,0.07717493176,748,0.06860055774,748,0.0126734199,
747.333374,0.002832235303,747.333374,0.06388754398,747.333374,0.078338027,747.333374,0.06973809004,747.333374,0.01288106572,
746.666687,0.002657881938,746.666687,0.06446514279,746.666687,0.07924652845,746.666687,0.07060713321,746.666687,0.0128855193,
746,0.00280813477,746,0.06539211422,746,0.08028135449,746,0.07164636999,746,0.0130973747,
745.333374,0.002706796862,745.333374,0.0659236908,745.333374,0.08137004077,745.333374,0.07263217121,745.333374,0.01321555022,
744.666687,0.002621238353,744.666687,0.06672308594,744.666687,0.0824547261,744.666687,0.07375525683,744.666687,0.01337313186,
744,0.00260787853,744,0.06739678979,744,0.08347869664,744,0.07481215894,744,0.01356762554,
743.333374,0.002573140198,743.333374,0.06820981205,743.333374,0.08471560478,743.333374,0.07592422515,743.333374,0.01365993544,
742.666687,0.0026802551,742.666687,0.06896000355,742.666687,0.08588020504,742.666687,0.07700462639,742.666687,0.01395198144,
742,0.002634989098,742,0.06984332949,742,0.08713809401,742,0.07821651548,742,0.01417984348,
741.333374,0.002646682784,741.333374,0.07067883015,741.333374,0.08832761645,741.333374,0.07923714072,741.333374,0.0143124396,
740.666687,0.002709896769,740.666687,0.07144926488,740.666687,0.08944676816,740.666687,0.08041313291,740.666687,0.01442594174,
740,0.002641942818,740,0.07223998755,740,0.09064911306,740,0.08162786812,740,0.01469006483,
739.333374,0.002778382273,739.333374,0.07301640511,739.333374,0.09190497547,739.333374,0.08284503222,739.333374,0.01488362253,
738.666687,0.002783488482,738.666687,0.0740916729,738.666687,0.09328123927,738.666687,0.08414765447,738.666687,0.0151676191,
738,0.002710287459,738,0.07478998601,738,0.09447766095,738,0.08538074046,738,0.01533902436,
737.333374,0.002667336259,737.333374,0.075609833,737.333374,0.09577471018,737.333374,0.08672058582,737.333374,0.01540011633,
736.666687,0.002686271677,736.666687,0.07648534328,736.666687,0.09715936333,736.666687,0.08792572469,736.666687,0.01561261248,
736,0.002713543363,736,0.07751382142,736,0.09864514321,736,0.08926486969,736,0.01582064852,
735.333374,0.002732975874,735.333374,0.07835920155,735.333374,0.1000229865,735.333374,0.09060334414,735.333374,0.01610187441,
734.666687,0.002662231447,734.666687,0.07936555892,734.666687,0.1014551446,734.666687,0.09199500084,734.666687,0.01626623049,
734,0.00268890243,734,0.08029639721,734,0.1028589755,734,0.0934343636,734,0.01661223546,
733.333374,0.002728234744,733.333374,0.08122186363,733.333374,0.1042400077,733.333374,0.09478934109,733.333374,0.01679058932,
732.666687,0.002665643347,732.666687,0.08202921599,732.666687,0.1056322455,732.666687,0.09626556933,732.666687,0.01686205715,
732,0.002736596623,732,0.08303757757,732,0.1072519496,732,0.09774978459,732,0.0170932021,
731.333374,0.002737482311,731.333374,0.0839446038,731.333374,0.1088055149,731.333374,0.09915064275,731.333374,0.01742453501,
730.666687,0.002731516957,730.666687,0.08510766923,730.666687,0.1104292795,730.666687,0.1007776484,730.666687,0.0176563561,
730,0.002538847039,730,0.08598665148,730,0.1118545309,730,0.1021258682,730,0.01781369559,
729.333374,0.002704843413,729.333374,0.08697929978,729.333374,0.1136013791,729.333374,0.103755042,729.333374,0.01807689294,
728.666687,0.002697315766,728.666687,0.0879945755,728.666687,0.1150791943,728.666687,0.1053600982,728.666687,0.01821934991,
728,0.002712293062,728,0.08908785135,728,0.1167853624,728,0.1069966704,728,0.01857158914,
727.333374,0.002745323349,727.333374,0.09009695798,727.333374,0.1185040027,727.333374,0.1087070256,727.333374,0.01875688322,
726.666687,0.002678926801,726.666687,0.09101311117,726.666687,0.1201554611,726.666687,0.1103184074,726.666687,0.01888899133,
726,0.002794717206,726,0.0922132805,726,0.1219558641,726,0.1121116802,726,0.01924412884,
725.333374,0.002783175791,725.333374,0.09325114638,725.333374,0.1236883476,725.333374,0.1138495654,725.333374,0.0195680894,
724.666687,0.00278997561,724.666687,0.09438310564,724.666687,0.1255063862,724.666687,0.1156358197,724.666687,0.01972598769,
724,0.002660538536,724,0.09538944066,724,0.1273206919,724,0.1172817796,724,0.02002130263,
723.333374,0.002704973565,723.333374,0.09652528167,723.333374,0.1290819645,723.333374,0.119105868,723.333374,0.02018099464,
722.666687,0.002731959801,722.666687,0.09765580297,722.666687,0.1309651583,722.666687,0.1208864972,722.666687,0.0204114709,
722,0.002770697,722,0.09876652807,722,0.1328744739,722,0.1228128746,722,0.02076465078,
721.333374,0.00279021007,721.333374,0.09993262589,721.333374,0.1347973496,721.333374,0.124764435,721.333374,0.02109735645,
720.666687,0.002789298305,720.666687,0.1011235192,720.666687,0.1367728412,720.666687,0.1266915798,720.666687,0.02133161016,
720,0.00273229857,720,0.1022691354,720,0.1387277395,720,0.1285959035,720,0.021568764,
719.333374,0.002685307991,719.333374,0.1034473479,719.333374,0.1408514678,719.333374,0.1305523217,719.333374,0.02175798267,
718.666687,0.002787240082,718.666687,0.1047555208,718.666687,0.1428165734,718.666687,0.1327158958,718.666687,0.02218493633,
718,0.002772833221,718,0.1059990525,718,0.1448984295,718,0.1347260922,718,0.02241868712,
717.333374,0.002828769851,717.333374,0.1071969792,717.333374,0.1470507383,717.333374,0.1368698627,717.333374,0.02278351597,
716.666687,0.002662960673,716.666687,0.1083729714,716.666687,0.1491589248,716.666687,0.1388882697,716.666687,0.02294559032,
716,0.002740530297,716,0.1096906662,716,0.1513207257,716,0.1411034465,716,0.0232744012,
715.333374,0.002766372403,715.333374,0.1109710187,715.333374,0.1535408795,715.333374,0.143361792,715.333374,0.02361980453,
714.666687,0.00279101776,714.666687,0.1122734919,714.666687,0.1557992846,714.666687,0.145549655,714.666687,0.02396449819,
714,0.002886824543,714,0.1136606261,714,0.1581783295,714,0.1479715705,714,0.02437668107,
713.333374,0.002754571382,713.333374,0.114901796,713.333374,0.160313651,713.333374,0.1501020044,713.333374,0.02443736047,
712.666687,0.002740191529,712.666687,0.1163518354,712.666687,0.1626562923,712.666687,0.1523974836,712.666687,0.0248231031,
712,0.002824783558,712,0.1176668108,712,0.1651437581,712,0.1548418403,712,0.02520578541,
711.333374,0.002642593812,711.333374,0.1188568696,711.333374,0.1673713773,711.333374,0.157027781,711.333374,0.02540493943,
710.666687,0.002851151861,710.666687,0.1203303412,710.666687,0.1698402613,710.666687,0.1596191823,710.666687,0.02589214779,
710,0.002730891807,710,0.1217112169,710,0.1721671969,710,0.1619541198,710,0.02617694996,
709.333374,0.00272638537,709.333374,0.1231621429,709.333374,0.1746649593,709.333374,0.1644800752,709.333374,0.02650100738,
708.666687,0.002811521757,708.666687,0.1245122775,708.666687,0.1771811396,708.666687,0.1670408696,708.666687,0.02682987787,
708,0.002713517286,708,0.1258953959,708,0.1796186268,708,0.1695336401,708,0.02713948861,
707.333374,0.002752643544,707.333374,0.1273855269,707.333374,0.182231009,707.333374,0.1720513105,707.333374,0.02755113877,
706.666687,0.002613738179,706.666687,0.1286387146,706.666687,0.1847284436,706.666687,0.1745825708,706.666687,0.02775103785,
706,0.002779554576,706,0.1302846819,706,0.1874666661,706,0.1773802936,706,0.02816708013,
705.333374,0.002831479767,705.333374,0.1317845136,705.333374,0.1901746541,705.333374,0.1800094694,705.333374,0.02852178924,
704.666687,0.002702238504,704.666687,0.133387357,704.666687,0.1928886622,704.666687,0.1827339381,704.666687,0.0290281456,
704,0.002758869668,704,0.1347419918,704,0.1955072731,704,0.185425207,704,0.02924057841,
703.333374,0.002752825851,703.333374,0.136286065,703.333374,0.1982352883,703.333374,0.1881515235,703.333374,0.02953581512,
702.666687,0.002870720811,702.666687,0.1378795505,702.666687,0.201048404,702.666687,0.1911198497,702.666687,0.03010139056,
702,0.002712110756,702,0.1392369717,702,0.2038036287,702,0.193848595,702,0.03028884158,
701.333374,0.002747016726,701.333374,0.1408187896,701.333374,0.2066693753,701.333374,0.1967537403,701.333374,0.03069662675,
700.666687,0.002788256155,700.666687,0.1425409168,700.666687,0.209566772,700.666687,0.1997108907,700.666687,0.03107231483,
700,0.002817592351,700,0.1441179365,700,0.2124763727,700,0.202679351,700,0.03146767244,
699.333374,0.002799667418,699.333374,0.1457246393,699.333374,0.2154456377,699.333374,0.2055989951,699.333374,0.03182088211,
698.666687,0.002826972166,698.666687,0.1472803354,698.666687,0.2183491886,698.666687,0.2086306214,698.666687,0.03221803904,
698,0.002743890509,698,0.1488042027,698,0.2211974561,698,0.2115277052,698,0.03258528188,
697.333374,0.002813606057,697.333374,0.1505060047,697.333374,0.2242205739,697.333374,0.2145815939,697.333374,0.03303142637,
696.666687,0.002730917884,696.666687,0.1521571726,696.666687,0.227309525,696.666687,0.2177789211,696.666687,0.03341562673,
696,0.002759781433,696,0.1538140476,696,0.2303259224,696,0.2207964063,696,0.03377867863,
695.333374,0.002700441284,695.333374,0.1554400325,695.333374,0.2333814055,695.333374,0.2239446789,695.333374,0.03406425193,
694.666687,0.002820224036,694.666687,0.1572228372,694.666687,0.2365745604,694.666687,0.2272416353,694.666687,0.03458294645,
694,0.002836638596,694,0.1588879675,694,0.239833951,694,0.2305927426,694,0.03498381376,
693.333374,0.002766997553,693.333374,0.1605934054,693.333374,0.243043378,693.333374,0.233814925,693.333374,0.03541072085,
692.666687,0.002866395051,692.666687,0.1624257714,692.666687,0.2462532371,692.666687,0.2370766848,692.666687,0.03587541357,
692,0.002840859583,692,0.1640686542,692,0.2494552583,692,0.2403509766,692,0.03622122481,
