t=24hrs FeCl3 0uM,,t=24hrs FeCl3 5uM,,t=24hrs FeCl3 20uM,,t=24hrs FeCl3 50uM,,t=24hrs FeCl3 100uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
864.666687,0.0006780683761,864.666687,0.001065504039,864.666687,0.0008226840873,864.666687,0.004832464736,864.666687,0.007811338641,
864,-4.281328074E-005,864,0.001714000246,864,0.002007533796,864,0.00474276999,864,0.008696396835,
863.333374,0.000590368174,863.333374,0.0004531890445,863.333374,0.001098097884,863.333374,0.004723744933,863.333374,0.007632656954,
862.666687,0.0006678535137,862.666687,0.001027048449,862.666687,0.001590417349,862.666687,0.00470095221,862.666687,0.008057202213,
862,0.0001363886986,862,0.001106636017,862,0.0009776477236,862,0.004923460539,862,0.008331596851,
861.333374,-8.158490527E-005,861.333374,0.0006881798035,861.333374,0.001022481825,861.333374,0.004399421625,861.333374,0.008206037804,
860.666687,0.001052918728,860.666687,0.001291557564,860.666687,0.00164326583,860.666687,0.004768626764,860.666687,0.008806538768,
860,0.0004410360125,860,0.0009418720147,860,0.001625752891,860,0.004897437524,860,0.008658738807,
859.333374,0.000521190057,859.333374,0.0005822549574,859.333374,0.001537341508,859.333374,0.004864923656,859.333374,0.008713722229,
858.666687,0.0003687468125,858.666687,0.001029513543,858.666687,0.001783550601,858.666687,0.005030580796,858.666687,0.008564738557,
858,0.0005707981181,858,0.001190131647,858,0.001633989508,858,0.005263083614,858,0.008641495369,
857.333374,0.000160444979,857.333374,0.0008187419735,857.333374,0.0009337521624,857.333374,0.004280980676,857.333374,0.008259749971,
856.666687,0.0009492396493,856.666687,0.001420769026,856.666687,0.001637965092,856.666687,0.00545368949,856.666687,0.008438663557,
856,0.001063272357,856,0.001073652296,856,0.001970815007,856,0.005295941606,856,0.009067979641,
855.333374,0.0007431485574,855.333374,0.0009551545954,855.333374,0.001711011631,855.333374,0.005208980758,855.333374,0.008704477921,
854.666687,0.000419607095,854.666687,0.001117406297,854.666687,0.001482012449,854.666687,0.005041841418,854.666687,0.008856467903,
854,0.0003011841036,854,0.001284313854,854,0.001252147369,854,0.004732485395,854,0.008640623651,
853.333374,0.0004726760671,853.333374,0.001112968312,853.333374,0.001614632201,853.333374,0.005291854031,853.333374,0.008562125266,
852.666687,0.0006215265603,852.666687,0.001122908201,852.666687,0.001268295222,852.666687,0.005233895965,852.666687,0.008943581022,
852,0.0006972025149,852,0.00139861647,852,0.001664131531,852,0.005538051482,852,0.009409669787,
851.333374,0.001283223508,851.333374,0.001341045951,851.333374,0.001930251019,851.333374,0.005613461602,851.333374,0.009387635626,
850.666687,0.0004416320007,850.666687,0.0008689546958,850.666687,0.001000297721,850.666687,0.005166751333,850.666687,0.008556554094,
850,0.0007079107454,850,0.001340033254,850,0.001483492902,850,0.00506051397,850,0.009213301353,
849.333374,0.0002193613182,849.333374,0.0008729231777,849.333374,0.001555578317,849.333374,0.005407609511,849.333374,0.009098351002,
848.666687,0.00095546589,848.666687,0.001512793242,848.666687,0.001821059384,848.666687,0.005505699664,848.666687,0.009704429656,
848,0.0007580847014,848,0.001264193328,848,0.001864238759,848,0.005516159814,848,0.009377530776,
847.333374,0.0005695539876,847.333374,0.0009227789706,847.333374,0.001722498564,847.333374,0.005148309749,847.333374,0.009317808785,
846.666687,0.0009731075261,846.666687,0.001655296539,846.666687,0.001904874574,846.666687,0.005856850185,846.666687,0.00977294147,
846,0.0007848983514,846,0.001076013781,846,0.001842219615,846,0.005695677362,846,0.009783478454,
845.333374,0.0008243698976,845.333374,0.001564567094,845.333374,0.00192029262,845.333374,0.005817522295,845.333374,0.009834659286,
844.666687,0.0009620295605,844.666687,0.001423106296,844.666687,0.002002046444,844.666687,0.005699743051,844.666687,0.009819752537,
844,0.0008749463595,844,0.001471492928,844,0.001859897282,844,0.005602316931,844,0.009632143192,
843.333374,0.0007515500765,843.333374,0.001420535264,843.333374,0.001658024965,843.333374,0.005706300028,843.333374,0.009877928533,
842.666687,0.0008924549911,842.666687,0.00149993517,842.666687,0.001824984676,842.666687,0.005717525724,842.666687,0.009803310037,
842,0.00076661614,842,0.001302046701,842,0.00185737561,842,0.005864826497,842,0.009894320741,
841.333374,0.000712085166,841.333374,0.0013450447,841.333374,0.001750957221,841.333374,0.00568974996,841.333374,0.009746572934,
840.666687,0.0008801080985,840.666687,0.001523781335,840.666687,0.001821501297,840.666687,0.005666198675,840.666687,0.01008230727,
840,0.0009663880337,840,0.001440844848,840,0.001920422656,840,0.00580566423,840,0.009998939,
839.333374,0.0009605766973,839.333374,0.001357508707,839.333374,0.001891198917,839.333374,0.00584373204,839.333374,0.01021824218,
838.666687,0.0007954531466,838.666687,0.001482012449,838.666687,0.001694561448,838.666687,0.005773371086,838.666687,0.01013431791,
838,0.001003229525,838,0.001599926502,838,0.001925570774,838,0.006052441895,838,0.01026658528,
837.333374,0.0009016375407,837.333374,0.001750281546,837.333374,0.001950064441,837.333374,0.005839717574,837.333374,0.01040504407,
836.666687,0.000885243935,836.666687,0.001620608266,836.666687,0.001993048703,836.666687,0.00598115474,836.666687,0.01051779464,
836,0.0007958680508,836,0.00154383597,836,0.001847288921,836,0.006027663592,836,0.01033789013,
835.333374,0.001144865062,835.333374,0.001643161871,835.333374,0.001922138734,835.333374,0.006097094156,835.333374,0.01055359934,
834.666687,0.0008551819483,834.666687,0.001653789426,834.666687,0.001896970673,834.666687,0.005941867828,834.666687,0.01041840669,
834,0.0009730037418,834,0.001677981927,834,0.001873389934,834,0.006050893106,834,0.01060532127,
833.333374,0.0007054475718,833.333374,0.001398148946,833.333374,0.001844377257,833.333374,0.005906022154,833.333374,0.01050445531,
832.666687,0.0008512395434,832.666687,0.001497831196,832.666687,0.001816692296,832.666687,0.005941238254,832.666687,0.01043508481,
832,0.0004505718534,832,0.001183097367,832,0.001599796582,832,0.005920795724,832,0.01032405253,
831.333374,0.0009195104358,831.333374,0.00159031339,831.333374,0.001773179742,831.333374,0.00596288871,831.333374,0.01079040486,
830.666687,0.0008986025932,830.666687,0.001647813013,830.666687,0.001846586936,830.666687,0.005988739897,830.666687,0.0106756473,
830,0.0007225085283,830,0.001423963346,830,0.001769358991,830,0.0061947098,830,0.01074845158,
829.333374,0.0007125000702,829.333374,0.001326712896,829.333374,0.001658051042,829.333374,0.006035012659,829.333374,0.01078098454,
828.666687,0.000795479049,828.666687,0.001320273615,828.666687,0.001773829572,828.666687,0.006004093681,828.666687,0.01081688982,
828,0.0008470118628,828,0.001410328783,828,0.001930537052,828,0.006032834295,828,0.01086057536,
827.333374,0.0007249459159,827.333374,0.001306019258,827.333374,0.001775518991,827.333374,0.005934284069,827.333374,0.01098841801,
826.666687,0.0008114802768,826.666687,0.001468350063,826.666687,0.001836058567,826.666687,0.006213616114,826.666687,0.01101948135,
826,0.0008381676162,826,0.001583740232,826,0.001663845731,826,0.006196180359,826,0.01088998374,
825.333374,0.0007658900577,825.333374,0.001448818366,825.333374,0.001765512163,825.333374,0.006162282545,825.333374,0.01105946954,
824.666687,0.0008070974145,824.666687,0.00140469335,824.666687,0.00167426595,824.666687,0.006157740485,824.666687,0.01114532538,
824,0.0005287579261,824,0.001298775314,824,0.001467337133,824,0.005795354024,824,0.01096473634,
823.333374,0.0005900830729,823.333374,0.001310536987,823.333374,0.001696744352,823.333374,0.006016639527,823.333374,0.01094145421,
822.666687,0.0007401406765,822.666687,0.00142720982,822.666687,0.001554357237,822.666687,0.006129805464,822.666687,0.01125906594,
822,0.0007125778357,822,0.001489207381,822,0.001581583871,822,0.006198333576,822,0.01130133402,
821.333374,0.0006452986272,821.333374,0.001313107437,821.333374,0.001550850226,821.333374,0.006083889864,821.333374,0.01118035801,
820.666687,0.0005751786521,820.666687,0.00129363453,820.666687,0.001524794498,820.666687,0.006011337508,820.666687,0.0112845432,
820,0.0007917446783,820,0.001501545659,820,0.001785448054,820,0.006410314236,820,0.01151547488,
819.333374,0.0006584425573,819.333374,0.0012525887,819.333374,0.001676188898,819.333374,0.006266898941,819.333374,0.01153775118,
818.666687,0.0007406074437,818.666687,0.001567294938,818.666687,0.001707555261,818.666687,0.006472606678,818.666687,0.01162824873,
818,0.0007020250778,818,0.001377633656,818,0.001634587185,818,0.006415726151,818,0.01152422093,
817.333374,0.0006165234372,817.333374,0.001530171721,817.333374,0.001517598866,817.333374,0.006271783728,817.333374,0.01157911588,
816.666687,0.0005096830428,816.666687,0.001218451653,816.666687,0.001502065104,816.666687,0.00616509188,816.666687,0.01154912915,
816,0.0006408137269,816,0.001274889568,816,0.001463492983,816,0.006224644836,816,0.01159395091,
815.333374,0.0007008583052,815.333374,0.001471259166,815.333374,0.00163819897,815.333374,0.006485770456,815.333374,0.0118940277,
814.666687,0.0007117481437,814.666687,0.001366675133,814.666687,0.001614242559,814.666687,0.006319058593,814.666687,0.01184858941,
814,0.0004313708632,814,0.001337410766,814,0.001425028197,814,0.00627758773,814,0.01168246567,
813.333374,0.0005633332185,813.333374,0.001227822853,813.333374,0.001558228163,813.333374,0.006239613052,813.333374,0.01193212811,
812.666687,0.0006846537581,812.666687,0.001502428786,812.666687,0.001710803714,812.666687,0.006462780293,812.666687,0.01199859753,
812,0.0006788721075,812,0.001231509144,812,0.001641914598,812,0.006532963831,812,0.01202398539,
811.333374,0.0005231597461,811.333374,0.001370648271,811.333374,0.001547680818,811.333374,0.006267292891,811.333374,0.01191877108,
810.666687,0.0008943745052,810.666687,0.001541679841,810.666687,0.001789580914,810.666687,0.006530310027,810.666687,0.0122888349,
810,0.0006034845137,810,0.001439000829,810,0.00171561155,810,0.006604919676,810,0.01224865392,
809.333374,0.0005791963194,809.333374,0.001409783494,809.333374,0.0014679085,809.333374,0.006449117791,809.333374,0.01215813309,
808.666687,0.0007569696754,808.666687,0.001399940928,808.666687,0.001706489711,808.666687,0.006598165259,808.666687,0.01240865514,
808,0.0005227191723,808,0.001375556225,808,0.00158218143,808,0.006663297769,808,0.01246763207,
807.333374,0.0006478651776,807.333374,0.001488142414,807.333374,0.001604940975,807.333374,0.006582159549,807.333374,0.01255491283,
806.666687,0.0004878620093,806.666687,0.001385268406,806.666687,0.001435520593,806.666687,0.006435771473,806.666687,0.01249211468,
806,0.0006384287262,806,0.001320818905,806,0.001535445102,806,0.00667612534,806,0.0125241382,
805.333374,0.000711151748,805.333374,0.00142619689,805.333374,0.001614762121,805.333374,0.006606155075,805.333374,0.01272448897,
804.666687,0.000486644014,804.666687,0.001315703848,804.666687,0.001615905436,804.666687,0.006645975169,804.666687,0.01275930274,
804,0.0006391545758,804,0.001421651919,804,0.001634405344,804,0.006733303424,804,0.01287437323,
803.333374,0.0007487236289,803.333374,0.001485337154,803.333374,0.00150707853,803.333374,0.00673719449,803.333374,0.01274506841,
802.666687,0.0006579759065,802.666687,0.00130453927,802.666687,0.001400616136,802.666687,0.006548915058,802.666687,0.01272867434,
802,0.00052056805,802,0.001326531172,802,0.001350783277,802,0.006591673475,802,0.01267611235,
801.333374,0.0006160309422,801.333374,0.001394461375,801.333374,0.001515572658,801.333374,0.00673511764,801.333374,0.01302302815,
800.666687,0.0005592120579,800.666687,0.00127821276,800.666687,0.001595717506,800.666687,0.006652362645,800.666687,0.01304375473,
800,0.0005271250848,800,0.001410744386,800,0.001464350149,800,0.006767955609,800,0.01282451302,
799.333374,0.000657794415,799.333374,0.001492921845,799.333374,0.001586494269,799.333374,0.006691503804,799.333374,0.01316527743,
798.666687,0.0005671175313,798.666687,0.001427651267,798.666687,0.001482687774,798.666687,0.006744897459,798.666687,0.01302316133,
798,0.0004819793394,798,0.001351380604,798,0.001458402257,798,0.006795458496,798,0.01324866898,
797.333374,0.0004330551019,797.333374,0.001336943358,797.333374,0.001426768256,797.333374,0.006724207196,797.333374,0.01328654028,
796.666687,0.0005203348119,796.666687,0.00133143866,796.666687,0.001552798552,796.666687,0.006940284744,796.666687,0.01338509191,
796,0.000514607178,796,0.001215440454,796,0.00136397453,796,0.006861435715,796,0.01337622851,
795.333374,0.0006554611609,795.333374,0.001487986534,795.333374,0.001513494644,795.333374,0.006920636632,795.333374,0.01360173151,
794.666687,0.0006321551627,794.666687,0.001363922609,794.666687,0.001484168344,794.666687,0.006897544488,794.666687,0.0136081418,
794,0.0006869094213,794,0.001275798189,794,0.001305006561,794,0.00680213701,794,0.01355403103,
793.333374,0.0005157475243,793.333374,0.001222293591,793.333374,0.001333905384,793.333374,0.006862487644,793.333374,0.01368875988,
792.666687,0.0005959931295,792.666687,0.001487597008,792.666687,0.001462506014,792.666687,0.006923582405,792.666687,0.01379793044,
792,0.0006712238537,792,0.001388670295,792,0.001404096023,792,0.006952174008,792,0.01378507819,
791.333374,0.0004694367817,791.333374,0.001330971252,791.333374,0.001440663007,791.333374,0.00685801683,791.333374,0.01388636138,
790.666687,0.0004315522383,790.666687,0.001214843476,790.666687,0.001434611622,790.666687,0.006832850166,790.666687,0.01385701634,
790,0.0004529040016,790,0.001327959239,790,0.00136542879,790,0.006861409172,790,0.01393853594,
789.333374,0.0005460192915,789.333374,0.001383554423,789.333374,0.001551369787,789.333374,0.006898938213,789.333374,0.01406897232,
788.666687,0.0005472374614,788.666687,0.00142022362,788.666687,0.001331568463,788.666687,0.006935681682,788.666687,0.01410560496,
788,0.0004728056374,788,0.001306616352,788,0.001327907317,788,0.006846945267,788,0.01419297513,
787.333374,0.000615538389,787.333374,0.001402330119,787.333374,0.001517832628,787.333374,0.00698308181,787.333374,0.01420404855,
786.666687,0.0005657696747,786.666687,0.001346836449,786.666687,0.001478895545,786.666687,0.007001969498,786.666687,0.01426163781,
786,0.0005405246047,786,0.001300281263,786,0.001416769461,786,0.006865038536,786,0.01417575125,
785.333374,0.0005232375115,785.333374,0.001344785094,785.333374,0.001539653516,785.333374,0.007113708649,785.333374,0.01431364287,
784.666687,0.0006358363316,784.666687,0.001352315303,784.666687,0.001516222139,784.666687,0.007162970025,784.666687,0.01455074269,
784,0.0005995443789,784,0.001429495285,784,0.001435650513,784,0.007162759546,784,0.01452638395,
783.333374,0.0004729611101,783.333374,0.001237921184,783.333374,0.00133374962,783.333374,0.00698252907,783.333374,0.0145937074,
782.666687,0.0005377773196,782.666687,0.001323856763,782.666687,0.001453727135,782.666687,0.00714104902,782.666687,0.0145517597,
782,0.0007059401833,782,0.001287325518,782,0.001563579892,782,0.007184076589,782,0.0147829093,
781.333374,0.0005013380433,781.333374,0.001333671622,781.333374,0.0015483303,781.333374,0.007205104921,781.333374,0.01483173575,
780.666687,0.0006730127498,780.666687,0.001410069177,780.666687,0.001413678983,780.666687,0.007144496311,780.666687,0.01496571023,
780,0.0006583906943,780,0.00144590938,780,0.001469700714,780,0.007303891238,780,0.0150529854,
779.333374,0.0006114944699,779.333374,0.001410510624,779.333374,0.001444091322,779.333374,0.007271091454,779.333374,0.01508444827,
778.666687,0.0005369220162,778.666687,0.0013427597,778.666687,0.001475103316,778.666687,0.007280646823,778.666687,0.0150962146,
778,0.0005980927963,778,0.001382879214,778,0.001535834861,778,0.00730104791,778,0.01516346447,
777.333374,0.0006311440957,777.333374,0.001551109948,777.333374,0.001563527854,777.333374,0.007257061545,777.333374,0.01517461613,
776.666687,0.0005363259115,776.666687,0.001319728326,776.666687,0.001390981488,776.666687,0.007242637221,776.666687,0.01508267969,
776,0.0004919825587,776,0.001236415468,776,0.001484272187,776,0.007209341973,776,0.01518220175,
775.333374,0.0006094984128,775.333374,0.001388748176,775.333374,0.00156784046,775.333374,0.007361494005,775.333374,0.01540574897,
774.666687,0.0004852446145,774.666687,0.001262713573,774.666687,0.00141253625,774.666687,0.007241926622,774.666687,0.01535114553,
774,0.000490634935,774,0.001264219289,774,0.001514066127,774,0.007307682186,774,0.01554443408,
773.333374,0.0006207488477,773.333374,0.001369843259,773.333374,0.001455856953,773.333374,0.007342090365,773.333374,0.01561926771,
772.666687,0.0005287060631,772.666687,0.001399551402,772.666687,0.001520066638,772.666687,0.007337535731,772.666687,0.01560053788,
772,0.0005180541193,772,0.001239842153,772,0.001390825724,772,0.007314263377,772,0.01552326605,
771.333374,0.0004281837319,771.333374,0.001326115802,771.333374,0.001457960694,771.333374,0.007380714174,771.333374,0.01563936658,
770.666687,0.0005781594664,770.666687,0.00147055788,770.666687,0.001612241846,770.666687,0.007509380113,770.666687,0.0158837419,
770,0.0005288874963,770,0.001184239518,770,0.001377244131,770,0.007428610697,770,0.01587729901,
769.333374,0.0004854260187,769.333374,0.001317884889,769.333374,0.001512039918,769.333374,0.007410441525,769.333374,0.01591298357,
768.666687,0.0005735197337,768.666687,0.001495337463,768.666687,0.001681698021,768.666687,0.007583947852,768.666687,0.01611541398,
768,0.0005534839001,768,0.001338838832,768,0.00150141574,768,0.007412205916,768,0.01599155925,
767.333374,0.0004815646971,767.333374,0.00134932925,767.333374,0.001537783188,767.333374,0.007472403813,767.333374,0.01595747843,
766.666687,0.0005233670818,766.666687,0.001385761774,766.666687,0.001601901022,766.666687,0.007545463741,766.666687,0.0161345955,
766,0.0005559462006,766,0.001447182032,766,0.00168073643,766,0.007546069566,766,0.01624803804,
765.333374,0.0005567237968,765.333374,0.001330945292,765.333374,0.001603745739,765.333374,0.007649359759,765.333374,0.01637933031,
764.666687,0.0003853541275,764.666687,0.001337982016,764.666687,0.001514403732,764.666687,0.007495763712,764.666687,0.01629635692,
764,0.0005180022563,764,0.001374127925,764,0.001590859029,764,0.007562690414,764,0.01647866704,
763.333374,0.0005703056813,763.333374,0.001408095355,763.333374,0.001584026031,763.333374,0.007595775649,763.333374,0.0165614076,
762.666687,0.000589383184,762.666687,0.001408718643,762.666687,0.001617672155,762.666687,0.007757417858,762.666687,0.01655419916,
762,0.0005735197337,762,0.001401940593,762,0.001585455029,762,0.00754035404,762,0.01657420769,
761.333374,0.0005604302278,761.333374,0.001399551402,761.333374,0.001631287276,761.333374,0.007627967279,761.333374,0.01665045507,
760.666687,0.0005838879151,760.666687,0.001389423385,760.666687,0.001612163964,760.666687,0.00783173833,760.666687,0.01687179878,
760,0.000493485597,760,0.001480505918,760,0.001566801337,760,0.007739287801,760,0.01678232849,
759.333374,0.000364368374,759.333374,0.001260922174,759.333374,0.001516533783,759.333374,0.007616586983,759.333374,0.01678520814,
758.666687,0.0005050440668,758.666687,0.001328426646,758.666687,0.00156846398,758.666687,0.007618588861,758.666687,0.0168323759,
758,0.0003926086938,758,0.001376646804,758,0.001436481602,758,0.007616507821,758,0.01681184582,
757.333374,0.0004728574422,757.333374,0.001409965218,757.333374,0.001506948611,757.333374,0.007651915308,757.333374,0.01695248671,
756.666687,0.0004600301327,756.666687,0.001339617884,756.666687,0.001557552721,756.666687,0.007812920026,756.666687,0.01704398543,
756,0.0005087759928,756,0.001375971711,756,0.001495753066,756,0.007783059962,756,0.01713757776,
755.333374,0.0005026338622,755.333374,0.001304928679,755.333374,0.001540432917,755.333374,0.007776497863,755.333374,0.0172280632,
754.666687,0.0004626214795,754.666687,0.001317131915,754.666687,0.001544095809,754.666687,0.007743346039,754.666687,0.01724430546,
754,0.0003758456442,754,0.001275746268,754,0.001536120544,754,0.007640349679,754,0.01721615903,
753.333374,0.0005665991339,753.333374,0.001346524805,753.333374,0.001575790346,753.333374,0.00778026646,753.333374,0.01734497026,
752.666687,0.0004836637818,752.666687,0.001353535801,752.666687,0.001605018857,752.666687,0.007726560347,752.666687,0.01741211303,
752,0.0004653942306,752,0.001318170456,752,0.001484246226,752,0.007782427128,752,0.01741486043,
751.333374,0.0005198682775,751.333374,0.001393266721,751.333374,0.001551863388,751.333374,0.00780427549,751.333374,0.01763087884,
750.666687,0.0005733642029,750.666687,0.001458687941,750.666687,0.00175199681,750.666687,0.007873252966,750.666687,0.01769056916,
750,0.0004496648908,750,0.001296490547,750,0.001531626447,750,0.007783903275,750,0.01759570092,
749.333374,0.0004521784431,749.333374,0.001289428561,749.333374,0.001406069729,749.333374,0.007802351378,749.333374,0.01758559234,
748.666687,0.0004884062218,748.666687,0.001384645118,748.666687,0.001567113097,748.666687,0.007900061086,748.666687,0.01765090972,
748,0.0005241187173,748,0.001428170712,748,0.001531652408,748,0.007855460048,748,0.01770173199,
747.333374,0.0006095243734,747.333374,0.001585662831,747.333374,0.001710076001,747.333374,0.008054696955,747.333374,0.01792676933,
746.666687,0.000426784507,746.666687,0.001314821071,746.666687,0.001559085445,746.666687,0.007902354933,746.666687,0.01789714955,
746,0.0005358075141,746,0.00138545013,746,0.001629676321,746,0.00797329843,746,0.01799008809,
745.333374,0.000518209592,745.333374,0.001426872099,745.333374,0.001506507047,745.333374,0.007890149951,745.333374,0.01795137301,
744.666687,0.0004378488229,744.666687,0.001388202771,744.666687,0.001576829469,744.666687,0.007950756699,744.666687,0.01798269525,
744,0.000465705205,744,0.001322013326,744,0.00148042792,744,0.007842175663,744,0.01792104915,
743.333374,0.0003939818998,743.333374,0.001325544552,743.333374,0.00152313197,743.333374,0.007936651818,743.333374,0.01800724864,
742.666687,0.0004532926832,742.666687,0.001425625524,742.666687,0.001482843654,742.666687,0.007952971384,742.666687,0.01819084398,
742,0.0005592120579,742,0.001448376803,742,0.001516871504,742,0.00795919355,742,0.01827207394,
741.333374,0.0005002236576,741.333374,0.001405965886,741.333374,0.001595665468,741.333374,0.007969950326,741.333374,0.01840665564,
740.666687,0.0003971169353,740.666687,0.001319858246,740.666687,0.001488220296,740.666687,0.007997687906,740.666687,0.01834189706,
740,0.0004214727087,740,0.001417730353,740,0.001522768289,740,0.007953050546,740,0.01832091808,
739.333374,0.0005703315837,739.333374,0.00143248192,739.333374,0.001622712822,739.333374,0.008028933778,739.333374,0.01847217791,
738.666687,0.000548481592,738.666687,0.001457571168,738.666687,0.001598133706,738.666687,0.008243999444,738.666687,0.01858639531,
738,0.0004770037485,738,0.001470194198,738,0.001650697319,738,0.008161695674,738,0.01867275126,
737.333374,0.00046137764,737.333374,0.001480505918,737.333374,0.001529418398,737.333374,0.008081490174,737.333374,0.01873988286,
736.666687,0.0004573610495,736.666687,0.001399966888,736.666687,0.001660103793,736.666687,0.008196778595,736.666687,0.01872812584,
736,0.0005381919909,736,0.001468713745,736,0.001631209278,736,0.008165414445,736,0.01885489933,
735.333374,0.0006070358213,735.333374,0.001486376161,735.333374,0.001631858875,735.333374,0.00816111546,735.333374,0.01885768399,
734.666687,0.0004905053647,734.666687,0.001498766243,734.666687,0.001603849698,734.666687,0.008226429112,734.666687,0.01895877905,
734,0.0004883803194,734,0.001492843847,734,0.00163835485,734,0.008198413998,734,0.01899717934,
733.333374,0.0004926822148,733.333374,0.001458298415,733.333374,0.001611202606,733.333374,0.008209941909,733.333374,0.01909995638,
732.666687,0.0004940817016,732.666687,0.001474220189,732.666687,0.0015561498,732.666687,0.008201500401,732.666687,0.01910255291,
732,0.0004947036505,732,0.001547524938,732,0.001622764859,732,0.00830697827,732,0.01916807331,
731.333374,0.0004537072964,731.333374,0.001429001801,731.333374,0.001623180578,731.333374,0.008207145147,731.333374,0.01917940937,
730.666687,0.0005363777163,730.666687,0.001583454548,730.666687,0.001657635206,730.666687,0.008422484621,730.666687,0.01933992654,
730,0.0003897327697,730,0.001422483008,730,0.001446402865,730,0.008228776976,730,0.01918173581,
729.333374,0.0004934337921,729.333374,0.001525729662,729.333374,0.001630507759,729.333374,0.008335053921,729.333374,0.01938710362,
728.666687,0.0004848818062,728.666687,0.00154084852,728.666687,0.001559293247,728.666687,0.008217617869,728.666687,0.01945115067,
728,0.0005076875095,728,0.001529080677,728,0.00161504792,728,0.008320276625,728,0.01947714016,
727.333374,0.0005511771305,727.333374,0.001568645821,727.333374,0.001702877344,727.333374,0.008381840773,727.333374,0.0195127707,
726.666687,0.0004841561895,726.666687,0.001485700835,726.666687,0.00160821469,726.666687,0.008303336799,726.666687,0.01951103657,
726,0.0005851062015,726,0.001668730984,726,0.0017405611,726,0.008467143402,726,0.01965177059,
725.333374,0.0006453763926,725.333374,0.001585558988,725.333374,0.001793453819,725.333374,0.008433147334,725.333374,0.01967579499,
724.666687,0.0004377710866,724.666687,0.001466428046,724.666687,0.001634405344,724.666687,0.008334103972,724.666687,0.01963457279,
724,0.0005356779438,724,0.001466324087,724,0.001555006718,724,0.008384849876,724,0.0197591465,
723.333374,0.0003901472955,723.333374,0.001467492897,723.333374,0.001655166619,723.333374,0.008343999274,723.333374,0.01967018843,
722.666687,0.0003756124643,722.666687,0.001521781087,722.666687,0.001595379668,722.666687,0.008366244845,722.666687,0.01968969032,
722,0.0004367346119,722,0.001560514327,722,0.001657583285,722,0.008446581662,722,0.01976570301,
721.333374,0.0003956400906,721.333374,0.001547498978,721.333374,0.00167876156,721.333374,0.008472369984,721.333374,0.01986836269,
720.666687,0.0004730906803,720.666687,0.001525963424,720.666687,0.001627259888,720.666687,0.008447875269,720.666687,0.01994952932,
720,0.0004283392045,720,0.001481648767,720,0.001578102587,720,0.008425492793,720,0.02002127655,
719.333374,0.0004853223509,719.333374,0.001444636728,719.333374,0.001605902216,719.333374,0.008432276547,719.333374,0.01993689872,
718.666687,0.0004845449002,718.666687,0.001605772297,718.666687,0.001636821777,718.666687,0.008437343873,718.666687,0.02001758851,
718,0.0004665344313,718,0.001485285233,718,0.001618919312,718,0.008512176573,718,0.0201977808,
717.333374,0.0005077134119,717.333374,0.001616477035,717.333374,0.001699239132,717.333374,0.008555999957,717.333374,0.02014601417,
716.666687,0.0003864682221,716.666687,0.00145661016,716.666687,0.001606551814,716.666687,0.00842322316,716.666687,0.02012841776,
716,0.0003990083642,716,0.001562800491,716,0.001596522867,716,0.008489263244,716,0.02021963708,
715.333374,0.0005014935741,715.333374,0.001543706167,715.333374,0.001717820531,715.333374,0.008628265932,715.333374,0.02029015496,
714.666687,0.000455884001,714.666687,0.001599069103,714.666687,0.001642018557,714.666687,0.008603419177,714.666687,0.02027127706,
714,0.0005343561061,714,0.001666210359,714,0.001685881754,714,0.008651582524,714,0.02046527527,
713.333374,0.0004539664369,713.333374,0.001543342485,713.333374,0.001649320126,713.333374,0.008580368944,713.333374,0.0204380881,
712.666687,0.0004985132255,712.666687,0.00158927415,712.666687,0.001661143266,712.666687,0.008578256704,712.666687,0.02039844729,
712,0.0005526544992,712,0.001620868105,712,0.001786331763,712,0.008643211797,712,0.02052655071,
711.333374,0.000442461198,711.333374,0.001441000728,711.333374,0.001616347115,711.333374,0.008631275967,711.333374,0.02046419121,
710.666687,0.0004825494543,710.666687,0.001601251541,710.666687,0.00167917728,710.666687,0.008673421107,710.666687,0.02064090222,
710,0.000471976382,710,0.001511884038,710,0.001529314439,710,0.008608594537,710,0.02059356123,
709.333374,0.0004783253826,709.333374,0.001599250943,709.333374,0.001657375367,709.333374,0.00866156444,709.333374,0.02064977773,
708.666687,0.0005202052416,708.666687,0.001667821431,708.666687,0.001696926309,708.666687,0.008720879443,708.666687,0.02068322524,
708,0.00045987466,708,0.001560514327,708,0.001614918001,708,0.008730282076,708,0.02063330077,
707.333374,0.0004800616589,707.333374,0.001618893351,707.333374,0.001661403105,707.333374,0.008769690059,707.333374,0.02077184618,
706.666687,0.0003364407748,706.666687,0.001462661894,706.666687,0.001550330548,706.666687,0.008608778939,706.666687,0.02062298544,
706,0.000417663774,706,0.00160151138,706,0.001627857448,706,0.00878717564,706,0.02078708075,
705.333374,0.0005082057905,705.333374,0.001620114548,705.333374,0.001685466035,705.333374,0.008794123307,705.333374,0.02083669603,
704.666687,0.0005587455234,704.666687,0.001666574157,704.666687,0.001755323727,704.666687,0.008853747509,704.666687,0.02102108486,
704,0.0005248184898,704,0.00149180484,704,0.001643031952,704,0.008718634024,704,0.02090315707,
703.333374,0.000390354573,703.333374,0.001543186605,703.333374,0.001676344778,703.333374,0.008764301427,703.333374,0.02092116512,
