imine undoped,,imine 10 min iodine doping,,imine 1 min iodine doping,,imine 30 min iodine doping,,imine 30 min iodine doping1,,imine 1 hr iodine doping,,imine 1 hr iodine doping1,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
714,-0.01309318189,714,0.02897578664,714,0.02367682569,714,0.06487128139,714,0.02805926278,714,0.03143716976,714,0.0451647155,
713.333313,-0.01284409873,713.333313,0.02953742072,713.333313,0.02383354492,713.333313,0.06519772857,713.333313,0.02829020284,713.333313,0.03181177378,713.333313,0.0457091257,
712.666626,-0.01292541716,712.666626,0.02964546718,712.666626,0.02392078936,712.666626,0.06568229944,712.666626,0.02865012735,712.666626,0.03208579868,712.666626,0.04587880895,
712,-0.01299832948,712,0.02985373698,712,0.02416535467,712,0.06562120467,712,0.02890713885,712,0.03225907683,712,0.04620319977,
711.333313,-0.0126675386,711.333313,0.03030430153,711.333313,0.02433714457,711.333313,0.06637067348,711.333313,0.0293504335,711.333313,0.03268493339,711.333313,0.04671478271,
710.666626,-0.01294169854,710.666626,0.0302177649,710.666626,0.02413185872,710.666626,0.06631635875,710.666626,0.02926214784,710.666626,0.03272199631,710.666626,0.0470280014,
710,-0.01289626863,710,0.03072135337,710,0.02453896776,710,0.06676163524,710,0.0296547804,710,0.03333735839,710,0.04735284671,
709.333313,-0.01276065409,709.333313,0.03114311583,709.333313,0.0245465003,709.333313,0.06729821861,709.333313,0.03002721071,709.333313,0.03359603882,709.333313,0.04774092138,
708.666626,-0.01270635612,708.666626,0.03136401251,708.666626,0.02492576092,708.666626,0.06737384945,708.666626,0.03028431721,708.666626,0.03389358148,708.666626,0.04830110073,
708,-0.01289154496,708,0.03144076094,708,0.02495547943,708,0.06788028032,708,0.03031415492,708,0.0342814289,708,0.04855076224,
707.333313,-0.01282313839,707.333313,0.03170836717,707.333313,0.02499869093,707.333313,0.06793833524,707.333313,0.03087705187,707.333313,0.03448736668,707.333313,0.04891542345,
706.666626,-0.0126168998,706.666626,0.03219322488,706.666626,0.02529006824,706.666626,0.06860122085,706.666626,0.03116792254,706.666626,0.0350512974,706.666626,0.04944048449,
706,-0.01259713527,706,0.03249000385,706,0.02525280789,706,0.06883280724,706,0.03131930158,706,0.0350891538,706,0.0497543104,
705.333313,-0.01258667465,705.333313,0.03258296475,705.333313,0.02527857199,705.333313,0.06886289269,705.333313,0.03157678619,705.333313,0.0353378728,705.333313,0.05011995509,
704.666626,-0.01236059889,704.666626,0.03310226649,704.666626,0.02557318471,704.666626,0.06965193152,704.666626,0.03214064986,704.666626,0.03601980582,704.666626,0.0508832559,
704,-0.01268619299,704,0.03319301084,704,0.02570301667,704,0.06976125389,704,0.03227714449,704,0.03610562161,704,0.05093011633,
703.333313,-0.01268312614,703.333313,0.03366554528,703.333313,0.02579448186,703.333313,0.06996890903,703.333313,0.03249443695,703.333313,0.03632765263,703.333313,0.05108618364,
702.666626,-0.01236905251,702.666626,0.03387435153,702.666626,0.02596765943,702.666626,0.07044288516,702.666626,0.03282240778,702.666626,0.03697576746,702.666626,0.05165335163,
702,-0.01235768013,702,0.03423229977,702,0.02608595416,702,0.07074721903,702,0.03309056163,702,0.03708317131,702,0.0520301424,
701.333313,-0.01261187065,701.333313,0.03437404707,701.333313,0.02622908168,701.333313,0.07108881325,701.333313,0.03341848031,701.333313,0.03737070039,701.333313,0.05245203897,
700.666626,-0.01226679422,700.666626,0.03480792791,700.666626,0.02650100738,700.666626,0.0716560781,700.666626,0.03373136744,700.666626,0.03801633418,700.666626,0.05289893225,
700,-0.0122661395,700,0.03514466807,700,0.02664754912,700,0.07190359384,700,0.03407964855,700,0.03829232231,700,0.05347263068,
699.333313,-0.01228757948,699.333313,0.03517700359,699.333313,0.02659198083,699.333313,0.07229275256,699.333313,0.03422515839,699.333313,0.03849847242,699.333313,0.05369701236,
698.666626,-0.01234711334,698.666626,0.03565141931,698.666626,0.02681580745,698.666626,0.0726191923,698.666626,0.03451542184,698.666626,0.03876239806,698.666626,0.05411393195,
698,-0.01212232281,698,0.03609541059,698,0.02716365457,698,0.07305698842,698,0.03484977409,698,0.03921502456,698,0.05459362641,
697.333313,-0.01214417256,697.333313,0.03615674004,697.333313,0.02728762291,697.333313,0.0732505396,697.333313,0.03512715548,697.333313,0.03948451951,697.333313,0.05499413237,
696.666626,-0.01211315952,696.666626,0.03655838594,696.666626,0.0272110831,696.666626,0.07367934287,696.666626,0.03545692191,696.666626,0.03974893317,696.666626,0.05536989495,
696,-0.01191796735,696,0.0369655937,696,0.02751944773,696,0.07415740937,696,0.03573674336,696,0.04021224007,696,0.05580708385,
695.333313,-0.01187938172,695.333313,0.03728057072,695.333313,0.02759706415,695.333313,0.07454546541,695.333313,0.03598296642,695.333313,0.04057832435,695.333313,0.05619368702,
694.666626,-0.01200927887,694.666626,0.03750162199,694.666626,0.02774750628,694.666626,0.07476688921,694.666626,0.03634814546,694.666626,0.0409777686,694.666626,0.05680957809,
694,-0.01213118341,694,0.03763628379,694,0.027852403,694,0.07505984604,694,0.03664876148,694,0.04120384157,694,0.05710571632,
693.333313,-0.01188678667,693.333313,0.03808039054,693.333313,0.02815655619,693.333313,0.07573410124,693.333313,0.03703315929,693.333313,0.04165075719,693.333313,0.05773056298,
692.666626,-0.01182220224,692.666626,0.03835726529,692.666626,0.02826926112,692.666626,0.07603100687,692.666626,0.03724542633,692.666626,0.04186372459,692.666626,0.05800833553,
692,-0.01192693319,692,0.03871688992,692,0.02826879174,692,0.0762764886,692,0.03764170408,692,0.04228587076,692,0.05858100951,
691.333313,-0.01184875239,691.333313,0.03885275126,691.333313,0.02852189913,691.333313,0.07658948749,691.333313,0.03795909509,691.333313,0.04261415452,691.333313,0.05893358961,
690.666626,-0.01191212423,690.666626,0.03917632625,690.666626,0.02858921699,690.666626,0.07689170539,690.666626,0.03814829886,690.666626,0.04284699261,690.666626,0.05932218209,
690,-0.01178184431,690,0.03966091946,690,0.0287150573,690,0.0773505643,690,0.03851968795,690,0.04339027777,690,0.0597589761,
689.333313,-0.01178915054,689.333313,0.0397958234,689.333313,0.02878414653,689.333313,0.07776401937,689.333313,0.03882639483,689.333313,0.04364171252,689.333313,0.06016995758,
688.666626,-0.01170147117,688.666626,0.0401732251,688.666626,0.02892822213,688.666626,0.07820449024,688.666626,0.03909967095,688.666626,0.04393616319,688.666626,0.06051674858,
688,-0.01173639391,688,0.04062769562,688,0.02930645458,688,0.07834739238,688,0.03930309042,688,0.04422554374,688,0.06098641083,
687.333313,-0.01166372281,687.333313,0.04072767496,687.333313,0.02936046012,687.333313,0.07879829407,687.333313,0.03966815025,687.333313,0.0445215404,687.333313,0.06153862551,
686.666626,-0.01144709997,686.666626,0.04149881005,686.666626,0.02957912348,686.666626,0.07946545631,686.666626,0.04022496566,686.666626,0.04507134855,686.666626,0.0620316714,
686,-0.0113829542,686,0.04148704559,686,0.02982160263,686,0.07969077677,686,0.04048141837,686,0.04541191831,686,0.06258366257,
685.333313,-0.01160344016,685.333313,0.04165386409,685.333313,0.0298781395,685.333313,0.07999705523,685.333313,0.04065845162,685.333313,0.04571346939,685.333313,0.06288184971,
684.666626,-0.01139283925,684.666626,0.04212908074,684.666626,0.03013865277,684.666626,0.08041531593,684.666626,0.04102030024,684.666626,0.0461397171,684.666626,0.0632301569,
684,-0.01167455874,684,0.04219939187,684,0.03000626899,684,0.08066157252,684,0.04107179865,684,0.04630237073,684,0.06361596286,
683.333313,-0.01141270902,683.333313,0.04256724194,683.333313,0.03031315655,683.333313,0.08104958385,683.333313,0.0416126661,683.333313,0.04666935652,683.333313,0.06404419988,
682.666626,-0.01119767595,682.666626,0.04315557331,682.666626,0.03046448715,682.666626,0.08161602914,682.666626,0.04197511077,682.666626,0.04727892205,682.666626,0.06472358108,
682,-0.01159320772,682,0.04344122857,682,0.03056271002,682,0.08159787953,682,0.04216556251,682,0.04753039405,682,0.06484862417,
681.333313,-0.01111618523,681.333313,0.04395712912,681.333313,0.03085340001,681.333313,0.08232304454,681.333313,0.04276283458,681.333313,0.04789602011,681.333313,0.06565161794,
680.666626,-0.0114103891,680.666626,0.04398233816,680.666626,0.03090175986,680.666626,0.08258093894,680.666626,0.04274098203,680.666626,0.04814041778,680.666626,0.06593175977,
680,-0.01132414583,680,0.0441063866,680,0.03105577081,680,0.08284656703,680,0.04313939437,680,0.04847263917,680,0.06641609967,
679.333313,-0.01106299274,679.333313,0.04468955472,679.333313,0.03135853261,679.333313,0.0834178701,679.333313,0.04363115132,679.333313,0.04899032414,679.333313,0.06689696014,
678.666626,-0.01120953262,678.666626,0.04492589086,678.666626,0.03141515702,678.666626,0.08360950649,678.666626,0.04374653846,678.666626,0.04924385995,678.666626,0.0673423782,
678,-0.01111033093,678,0.04520484433,678,0.03152896091,678,0.08402582258,678,0.04407174885,678,0.04957721755,678,0.06780577451,
677.333313,-0.01102433167,677.333313,0.04562231153,677.333313,0.0317189768,677.333313,0.08450213075,677.333313,0.04439031705,677.333313,0.0500170365,677.333313,0.06816186756,
676.666626,-0.01097965986,676.666626,0.0459587127,676.666626,0.03189105168,676.666626,0.08498477936,676.666626,0.04480711743,676.666626,0.05043755844,676.666626,0.06870537251,
676,-0.01103695016,676,0.04624805972,676,0.03205519542,676,0.0852566734,676,0.04499109089,676,0.05068391189,676,0.06905965507,
675.333313,-0.01086217817,675.333313,0.04654042423,675.333313,0.03235968947,675.333313,0.08561624587,675.333313,0.04540973529,675.333313,0.05124533921,675.333313,0.06957295537,
674.666626,-0.01100782584,674.666626,0.04678671062,674.666626,0.03237566724,674.666626,0.08611796796,674.666626,0.04562303051,674.666626,0.05148172006,674.666626,0.06993059069,
674,-0.01079855207,674,0.04726151749,674,0.03250012919,674,0.08646473289,674,0.04601290077,674,0.05199372768,674,0.07066670805,
673.333313,-0.01075345278,673.333313,0.04751800373,673.333313,0.03280172125,673.333313,0.08687908947,673.333313,0.04636051878,673.333313,0.05236243457,673.333313,0.07113184035,
672.666626,-0.01083561778,672.666626,0.04799583927,672.666626,0.03294121474,672.666626,0.08732973039,672.666626,0.04673669115,672.666626,0.05260523781,672.666626,0.07144645602,
672,-0.01085940097,672,0.04804389179,672,0.03299212828,672,0.08744882047,672,0.04696093872,672,0.05286600813,672,0.07176361978,
671.333313,-0.01086904481,671.333313,0.0483408235,671.333313,0.03318597004,671.333313,0.08804168552,671.333313,0.04706302285,671.333313,0.05328517407,671.333313,0.07225420326,
670.666626,-0.01070769224,670.666626,0.04877797142,670.666626,0.03340788186,670.666626,0.08855088055,670.666626,0.0475066267,670.666626,0.05373512581,670.666626,0.07283783704,
670,-0.01069996413,670,0.04906854033,670,0.03339396045,670,0.08866015077,670,0.04764445499,670,0.05397770181,670,0.07307560742,
669.333313,-0.01070976257,669.333313,0.04948724434,669.333313,0.03367975354,669.333313,0.08923266828,669.333313,0.04815944657,669.333313,0.05442258716,669.333313,0.07368145883,
668.666626,-0.01064636745,668.666626,0.04969254136,668.666626,0.0338934958,668.666626,0.08954101801,668.666626,0.04845544696,668.666626,0.05482220277,668.666626,0.07429677993,
668,-0.01049301773,668,0.05018207431,668,0.03409146518,668,0.08996278048,668,0.04887631163,668,0.05521289259,668,0.07477178425,
667.333313,-0.01044338848,667.333313,0.0504236035,667.333313,0.03433241695,667.333313,0.09053025395,667.333313,0.04902463406,667.333313,0.05558499321,667.333313,0.07520596683,
666.666626,-0.01057346351,666.666626,0.05069121346,666.666626,0.03428361565,666.666626,0.09076987952,666.666626,0.04937063903,666.666626,0.05586186796,666.666626,0.07551273704,
666,-0.01046704128,666,0.05108895153,666,0.03464094549,666,0.09124109149,666,0.04989651218,666,0.05630150065,666,0.07607643306,
665.333313,-0.01048235409,665.333313,0.05143838376,665.333313,0.03470731154,665.333313,0.09153933078,665.333313,0.05013494566,665.333313,0.05667084455,665.333313,0.07654477656,
664.666626,-0.01053844672,664.666626,0.05155782029,664.666626,0.03464649618,664.666626,0.09200917184,664.666626,0.05030668899,664.666626,0.05679645017,664.666626,0.07688141614,
664,-0.01044879574,664,0.05185101181,664,0.03494215012,664,0.09233128279,664,0.05045666173,664,0.05727199838,664,0.07725638151,
663.333313,-0.01034942083,663.333313,0.05236801133,663.333313,0.03530575335,663.333313,0.0927869156,663.333313,0.05096667632,663.333313,0.05775217712,663.333313,0.07787828147,
662.666626,-0.01040714793,662.666626,0.05255673453,662.666626,0.03540774435,662.666626,0.09305212647,662.666626,0.05124536902,662.666626,0.05807381496,662.666626,0.07830141485,
662,-0.0103754038,662,0.05288361013,662,0.03548908606,662,0.09349978715,662,0.05148145556,662,0.05840469152,662,0.07876921445,
661.333313,-0.01020491682,661.333313,0.05322059244,661.333313,0.03573185205,661.333313,0.09403944016,661.333313,0.05194164813,661.333313,0.0588391982,661.333313,0.07922887802,
660.666626,-0.01022913866,660.666626,0.05342897773,660.666626,0.03592579812,660.666626,0.09433858097,660.666626,0.05216652527,660.666626,0.05908814445,660.666626,0.07956971973,
660,-0.01009258721,660,0.05379474536,660,0.0361455977,660,0.09475646168,660,0.05246305093,660,0.05951018259,660,0.08008900285,
659.333313,-0.0101785697,659.333313,0.05409323424,659.333313,0.03616205603,659.333313,0.09507446736,659.333313,0.05273495987,659.333313,0.05986212566,659.333313,0.08063274622,
658.666626,-0.01008859091,658.666626,0.05423358083,658.666626,0.03641823307,658.666626,0.09538280219,658.666626,0.05300578475,658.666626,0.06007963791,658.666626,0.08098497987,
658,-0.01010998711,658,0.05476229265,658,0.03657142445,658,0.09600943327,658,0.05337701738,658,0.06057510525,658,0.08138155937,
657.333313,-0.01023748238,657.333313,0.05492547527,657.333313,0.03664017096,657.333313,0.09627383947,657.333313,0.0536175482,657.333313,0.06072583795,657.333313,0.08187503368,
656.666626,-0.01013917103,656.666626,0.05536127836,656.666626,0.03687436506,656.666626,0.0966154933,656.666626,0.05382853001,656.666626,0.06124803424,656.666626,0.0822911039,
656,-0.009895928204,656,0.05563339218,656,0.03716697171,656,0.09724030644,656,0.05423032492,656,0.06162131205,656,0.08281355351,
655.333313,-0.01020779926,655.333313,0.05571305007,655.333313,0.03720586002,655.333313,0.09753553569,655.333313,0.054446619,655.333313,0.06180562451,655.333313,0.08317600191,
654.666626,-0.01001083758,654.666626,0.05603146926,654.666626,0.03734451905,654.666626,0.09795799851,654.666626,0.05477994308,654.666626,0.06213491037,654.666626,0.08359215409,
654,-0.01005763281,654,0.05631673709,654,0.03751612827,654,0.09827943146,654,0.05505457148,654,0.06251325458,654,0.08405896276,
653.333313,-0.0101523716,653.333313,0.05670901388,653.333313,0.03765993938,653.333313,0.09859196097,653.333313,0.05538830161,653.333313,0.06284828484,653.333313,0.08443499357,
652.666626,-0.00997203216,652.666626,0.05711658299,652.666626,0.03780741617,652.666626,0.09910660237,652.666626,0.05565389991,652.666626,0.06324252486,652.666626,0.08498446643,
652,-0.01010391768,652,0.05729692429,652,0.03791220114,652,0.09936265647,652,0.05587882549,652,0.06353802234,652,0.08527847379,
651.333313,-0.009948149323,651.333313,0.05763057992,651.333313,0.03832305223,651.333313,0.09986912459,651.333313,0.05629646033,651.333313,0.06393894553,651.333313,0.08593589067,
650.666626,-0.01001058519,650.666626,0.05784757063,650.666626,0.03838438541,650.666626,0.1002736762,650.666626,0.05640158802,650.666626,0.06422699243,650.666626,0.08614135534,
650,-0.0099039739,650,0.05810062215,650,0.03851671889,650,0.1005357727,650,0.05673777312,650,0.06458052993,650,0.08654011041,
649.333313,-0.009995711036,649.333313,0.0583778061,649.333313,0.03866623715,649.333313,0.1008783802,649.333313,0.05696892738,649.333313,0.06486193836,649.333313,0.08699700981,
648.666626,-0.009986653924,648.666626,0.05873404443,648.666626,0.0388189815,648.666626,0.1013793871,648.666626,0.05733736232,648.666626,0.06513435394,648.666626,0.0875069499,
648,-0.01002399158,648,0.05889828131,648,0.03884513676,648,0.1017023474,648,0.0574263446,648,0.06543634832,648,0.08791143447,
647.333313,-0.009966972284,647.333313,0.05940032378,647.333313,0.03911573067,647.333313,0.1020401418,647.333313,0.05781873688,647.333313,0.06572081149,647.333313,0.08833944798,
646.666626,-0.009902405553,646.666626,0.05968270451,646.666626,0.03931836411,646.666626,0.1024809405,646.666626,0.05813376606,646.666626,0.06612861156,646.666626,0.08874292672,
646,-0.009888438508,646,0.05974724516,646,0.03936852515,646,0.1028356478,646,0.05829709396,646,0.06646560133,646,0.08907094598,
645.333313,-0.009896484204,645.333313,0.06003567576,645.333313,0.03944318742,645.333313,0.1030052677,645.333313,0.05861457437,645.333313,0.06669057906,645.333313,0.08943802118,
644.666626,-0.009956650436,644.666626,0.0601818487,644.666626,0.03971954435,644.666626,0.10337919,644.666626,0.05887020752,644.666626,0.06696765125,644.666626,0.08990354836,
644,-0.009835146368,644,0.06072175875,644,0.03996593505,644,0.103986688,644,0.05925767496,644,0.0673667118,644,0.09050063789,
643.333313,-0.009885452688,643.333313,0.06087933481,643.333313,0.03994507715,643.333313,0.1041578725,643.333313,0.05941596627,643.333313,0.06766878068,643.333313,0.09070815146,
642.666626,-0.009662016295,642.666626,0.06121098623,642.666626,0.04024220258,642.666626,0.1046019197,642.666626,0.05982929468,642.666626,0.06810681522,642.666626,0.09112960845,
642,-0.009586718865,642,0.06151276827,642,0.04044047371,642,0.1049236879,642,0.06005758047,642,0.06849092245,642,0.09165386111,
641.333313,-0.009732694365,641.333313,0.06161621213,641.333313,0.04054518417,641.333313,0.1052455977,641.333313,0.06026972085,641.333313,0.06867595762,641.333313,0.09197058529,
640.666626,-0.009524222463,640.666626,0.06199025735,640.666626,0.04073674232,640.666626,0.1056215167,640.666626,0.06055891514,640.666626,0.06905455887,640.666626,0.09248352051,
640,-0.009660143405,640,0.06233826652,640,0.04099694267,640,0.1058926061,640,0.06082373485,640,0.06935567409,640,0.09282512218,
639.333313,-0.009417238645,639.333313,0.06271272153,639.333313,0.0410840027,639.333313,0.1063938141,639.333313,0.06117403135,639.333313,0.06980381161,639.333313,0.09344437718,
638.666626,-0.009480257519,638.666626,0.06290976703,638.666626,0.04124981165,638.666626,0.1067192703,638.666626,0.06141047925,638.666626,0.07001306862,638.666626,0.0937384814,
638,-0.009438617155,638,0.06331370771,638,0.04151717946,638,0.1070960686,638,0.06175322086,638,0.07046575099,638,0.09427505732,
637.333313,-0.009281800129,637.333313,0.06360598654,637.333313,0.04154979438,637.333313,0.1074589118,637.333313,0.06205940992,637.333313,0.07077119499,637.333313,0.09460496902,
636.666626,-0.009432335384,636.666626,0.0635901913,636.666626,0.04163448885,636.666626,0.107717216,636.666626,0.06221403554,636.666626,0.07092730701,636.666626,0.09495594352,
636,-0.009378785267,636,0.06400253624,636,0.04177288711,636,0.107986398,636,0.06246716529,636,0.07133243233,636,0.09537570924,
635.333313,-0.009192902595,635.333313,0.06434417516,635.333313,0.0420399271,635.333313,0.1085801348,635.333313,0.06286336482,635.333313,0.0717625469,635.333313,0.09577070922,
634.666626,-0.009152502753,634.666626,0.06454304606,634.666626,0.04221554101,634.666626,0.1087722331,634.666626,0.06305637211,634.666626,0.07215791196,634.666626,0.09630786628,
634,-0.009127257392,634,0.0649452284,634,0.04230952263,634,0.1089937538,634,0.06343564391,634,0.07239218801,634,0.0966777131,
633.333313,-0.008946897462,633.333313,0.06518226862,633.333313,0.04252421483,633.333313,0.1094767749,633.333313,0.06362600625,633.333313,0.07271234691,633.333313,0.09712795913,
632.666626,-0.008925393224,632.666626,0.06551557034,632.666626,0.04269357026,632.666626,0.1097485498,632.666626,0.06401282549,632.666626,0.07299530506,632.666626,0.09749820828,
632,-0.008716888726,632,0.06581210345,632,0.04302728176,632,0.1102266088,632,0.06437630206,632,0.07351521403,632,0.09804198891,
631.333313,-0.008538490161,631.333313,0.06613476574,631.333313,0.04321885109,631.333313,0.1106208265,631.333313,0.06476462632,631.333313,0.07410208136,631.333313,0.0985442847,
630.666626,-0.008627926931,630.666626,0.06632106006,630.666626,0.04320380837,630.666626,0.1108156666,630.666626,0.06487967074,630.666626,0.07424026728,630.666626,0.09892722219,
630,-0.00869090762,630,0.06663241982,630,0.04343104362,630,0.1110483333,630,0.0652949214,630,0.07456516474,630,0.0992442891,
629.333313,-0.008425169624,629.333313,0.06694086641,629.333313,0.04348048195,629.333313,0.1115374938,629.333313,0.06551668048,629.333313,0.07489805669,629.333313,0.09970766306,
628.666626,-0.008389522322,628.666626,0.06729087234,628.666626,0.04377264902,628.666626,0.1117964312,628.666626,0.06582186371,628.666626,0.07530373335,628.666626,0.1002289429,
628,-0.008444972336,628,0.06753484905,628,0.04384852946,628,0.1120391339,628,0.06606845558,628,0.07550907135,628,0.1006082147,
627.333313,-0.007916642353,627.333313,0.06794229895,627.333313,0.04427432641,627.333313,0.1125910729,627.333313,0.06656824052,627.333313,0.07605170459,627.333313,0.1011842266,
626.666626,-0.008025775664,626.666626,0.06811062992,626.666626,0.04429619759,626.666626,0.1126445457,626.666626,0.06667476892,626.666626,0.07620176673,626.666626,0.1013439521,
626,-0.007941094227,626,0.06839376688,626,0.04433811083,626,0.1130038649,626,0.06698507816,626,0.0764837116,626,0.1017751768,
625.333313,-0.007617365103,625.333313,0.06892414391,625.333313,0.04478346929,625.333313,0.1135436818,625.333313,0.06758835167,625.333313,0.07714985311,625.333313,0.1023779735,
624.666626,-0.007709687576,624.666626,0.0690657571,624.666626,0.04478602484,624.666626,0.1136055142,624.666626,0.06755874306,624.666626,0.07736188173,624.666626,0.102759622,
624,-0.007409554906,624,0.0693634823,624,0.04509297013,624,0.1140466332,624,0.06803432852,624,0.07776352018,624,0.103372395,
623.333313,-0.007366952952,623.333313,0.06961716712,623.333313,0.04521041736,623.333313,0.1144121662,623.333313,0.06828974932,623.333313,0.0781134367,623.333313,0.103669256,
622.666626,-0.007249253336,622.666626,0.06987303495,622.666626,0.04535771906,622.666626,0.1145537421,622.666626,0.06874500215,622.666626,0.07845173031,622.666626,0.1041172445,
622,-0.007001736201,622,0.07022316009,622,0.04556319863,622,0.1148514748,622,0.06899153441,622,0.07884488255,622,0.1046882197,
621.333313,-0.006976773031,621.333313,0.07053045183,621.333313,0.04575629532,621.333313,0.1152195409,621.333313,0.06922875345,621.333313,0.07924869657,621.333313,0.1049660742,
620.666626,-0.006765190046,620.666626,0.0709014684,620.666626,0.04599922895,620.666626,0.115606226,620.666626,0.06960810721,620.666626,0.0795359537,620.666626,0.1054333821,
620,-0.006646154914,620,0.07096714526,620,0.04599732906,620,0.1156556159,620,0.06968824565,620,0.07980853319,620,0.1057667956,
619.333313,-0.006392478012,619.333313,0.07144450396,619.333313,0.04646366835,619.333313,0.1162373051,619.333313,0.07018564641,619.333313,0.080333516,619.333313,0.1063567474,
618.666626,-0.006369163282,618.666626,0.07171943039,618.666626,0.04650590569,618.666626,0.1163873002,618.666626,0.07048005611,618.666626,0.08063916862,618.666626,0.1066561267,
618,-0.006163868587,618,0.07197211683,618,0.0467081815,618,0.1165741831,618,0.07075340301,618,0.08100825548,618,0.1072174609,
617.333313,-0.006091790739,617.333313,0.07222093642,617.333313,0.0468457602,617.333313,0.1169563532,617.333313,0.0710933581,617.333313,0.08126502484,617.333313,0.1076111123,
616.666626,-0.005871246569,616.666626,0.07250997424,616.666626,0.0468422696,616.666626,0.1172547191,616.666626,0.07133819908,616.666626,0.08163686097,616.666626,0.1079377756,
616,-0.005874259863,616,0.07283703983,616,0.04711215571,616,0.1174820065,616,0.07171430439,616,0.08195793629,616,0.1083902195,
615.333313,-0.005633214489,615.333313,0.07316505909,615.333313,0.04728651419,615.333313,0.1177468151,615.333313,0.07187478989,615.333313,0.08228641003,615.333313,0.1088259071,
614.666626,-0.005421640351,614.666626,0.07335212827,614.666626,0.04751421884,614.666626,0.1180670932,614.666626,0.07226324826,614.666626,0.08268263936,614.666626,0.10919296,
614,-0.005322693381,614,0.07360205054,614,0.04771881551,614,0.1182469502,614,0.07254169881,614,0.08310860395,614,0.1097308174,
613.333313,-0.005103446543,613.333313,0.07396686077,613.333313,0.04797571898,613.333313,0.118496865,613.333313,0.07293115556,613.333313,0.08341903239,613.333313,0.110122852,
612.666626,-0.00499792723,612.666626,0.07412867248,612.666626,0.04800751805,612.666626,0.1188827008,612.666626,0.0731183067,612.666626,0.08368564397,612.666626,0.1104422659,
612,-0.004805756733,612,0.0744542554,612,0.04823187366,612,0.1192605346,612,0.07348661125,612,0.08411488682,612,0.1108922809,
611.333313,-0.004652225412,611.333313,0.07479269058,611.333313,0.04854618758,611.333313,0.1194238812,611.333313,0.07373706996,611.333313,0.08439258486,611.333313,0.1112765074,
610.666626,-0.004606790375,610.666626,0.0749322921,610.666626,0.04858674482,610.666626,0.1197447181,610.666626,0.07398122549,610.666626,0.08451052755,610.666626,0.1116586253,
610,-0.004444425926,610,0.0752042979,610,0.04882200062,610,0.1199487075,610,0.07428854704,610,0.08505218476,610,0.111929886,
609.333313,-0.004246473312,609.333313,0.0753255263,609.333313,0.04900162295,609.333313,0.1202656999,609.333313,0.07444952428,609.333313,0.08539053798,609.333313,0.1124057919,
608.666626,-0.004208122846,608.666626,0.07565321028,608.666626,0.04917865619,608.666626,0.120497264,608.666626,0.07468461245,608.666626,0.08557664603,608.666626,0.1127858534,
608,-0.004033914767,608,0.07585085183,608,0.04933267832,608,0.1208915189,608,0.07492817193,608,0.08588518947,608,0.1130488589,
607.333313,-0.003781067906,607.333313,0.07624193281,607.333313,0.0497610718,607.333313,0.1213673204,607.333313,0.07532007992,607.333313,0.08625847846,607.333313,0.113614589,
606.666626,-0.00367301912,606.666626,0.07638369501,606.666626,0.04987923428,606.666626,0.1214677393,606.666626,0.07549000531,606.666626,0.08647468686,606.666626,0.113703914,
606,-0.003713726532,606,0.07652458549,606,0.05001073331,606,0.1216650754,606,0.07567943633,606,0.08653496206,606,0.1141049713,
605.333313,-0.003705308307,605.333313,0.07667163014,605.333313,0.05005087331,605.333313,0.1217987537,605.333313,0.07585273683,605.333313,0.08675342798,605.333313,0.114223212,
604.666626,-0.003442151472,604.666626,0.07688874006,604.666626,0.05038217455,604.666626,0.1222676635,604.666626,0.0760403797,604.666626,0.08693180233,604.666626,0.1146270782,
604,-0.003354722401,604,0.07704366744,604,0.05053793266,604,0.12247096,604,0.07610869408,604,0.08720517159,604,0.1148636192,
603.333313,-0.003244614927,603.333313,0.07715823501,603.333313,0.05078696087,603.333313,0.1226136088,603.333313,0.07630031556,603.333313,0.08754878491,603.333313,0.1150593907,
602.666626,-0.003194355872,602.666626,0.07731662691,602.666626,0.05085977167,602.666626,0.1229081303,602.666626,0.07644221932,602.666626,0.08755106479,602.666626,0.1153339371,
602,-0.003140493296,602,0.07746140659,602,0.05110668391,602,0.123189643,602,0.07668225467,602,0.08778103441,602,0.1155715361,
601.333313,-0.003034649882,601.333313,0.07753560692,601.333313,0.05122099072,601.333313,0.1234247684,601.333313,0.07679505646,601.333313,0.08790706098,601.333313,0.1157042012,
600.666626,-0.003003750695,600.666626,0.07762390375,600.666626,0.05140399933,600.666626,0.1235566586,600.666626,0.076884754,600.666626,0.08813039958,600.666626,0.1158029437,
600,-0.002830755664,600,0.07780110836,600,0.05155056342,600,0.1238291636,600,0.07708892226,600,0.08835115284,600,0.1161712408,
599.333313,-0.002690828405,599.333313,0.07785849273,599.333313,0.05176672339,599.333313,0.1239808053,599.333313,0.07706128061,599.333313,0.08837535977,599.333313,0.116341345,
598.666626,-0.002552245744,598.666626,0.07813767344,598.666626,0.05189698189,598.666626,0.1243471429,598.666626,0.07733104378,598.666626,0.08859018236,598.666626,0.1166712567,
598,-0.002474932931,598,0.07830414176,598,0.05221010745,598,0.1245409995,598,0.07741107047,598,0.08877503127,598,0.1167242602,
