t=4hrs FeCl3 0 uM,,t=4hrs FeCl3 5 uM,,t=4hrs FeCl3 20 uM,,t=4hrs FeCl3 50 uM,,t=4hrs FeCl3 100 uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
596.666687,0.008931742981,596.666687,0.02186342888,596.666687,0.03593965992,596.666687,0.04463949054,596.666687,0.02972030267,
596,0.009101074189,596,0.02207437344,596,0.0360714756,596,0.04453760013,596,0.02965588868,
595.333374,0.009289616719,595.333374,0.02241819724,595.333374,0.03604230657,595.333374,0.04447364435,595.333374,0.02953797579,
594.666687,0.009483215399,594.666687,0.02264806442,594.666687,0.03618971258,594.666687,0.04437861964,594.666687,0.02943846025,
594,0.009784802794,594,0.02302536741,594,0.03628349677,594,0.04440247267,594,0.02946921065,
593.333374,0.009906793945,593.333374,0.02328262106,593.333374,0.03633452207,593.333374,0.04437641054,593.333374,0.02935846522,
592.666687,0.01027337089,592.666687,0.02363623306,592.666687,0.03644587845,592.666687,0.04434461519,592.666687,0.02933426015,
592,0.01047478057,592,0.02393044345,592,0.0365149118,592,0.04427498579,592,0.0292200055,
591.333374,0.0107459845,591.333374,0.024264846,591.333374,0.03666191176,591.333374,0.04428696632,591.333374,0.02919060364,
590.666687,0.01132141985,590.666687,0.02475562692,590.666687,0.03678608686,590.666687,0.04434794188,590.666687,0.02921712585,
590,0.01159461588,590,0.02511987463,590,0.03691159189,590,0.04421654344,590,0.0291566886,
589.333374,0.01204807032,589.333374,0.02549258061,589.333374,0.03705210239,589.333374,0.04431021586,589.333374,0.02913188562,
588.666687,0.01240367442,588.666687,0.02596906014,588.666687,0.03719266132,588.666687,0.04429000616,588.666687,0.02910229377,
588,0.01273659151,588,0.02634623647,588,0.03723691031,588,0.04418759793,588,0.02901793458,
587.333374,0.01332954038,587.333374,0.02689037845,587.333374,0.03757745773,587.333374,0.04430471361,587.333374,0.02903592214,
586.666687,0.01378120389,586.666687,0.02723156102,586.666687,0.03754305094,586.666687,0.04415942729,586.666687,0.02890531346,
586,0.01446137298,586,0.02784172259,586,0.03784898669,586,0.04427850991,586,0.02901973203,
585.333374,0.01496292371,585.333374,0.0283509884,585.333374,0.03793448955,585.333374,0.04419748485,585.333374,0.02889336087,
584.666687,0.01559914276,584.666687,0.02888539247,584.666687,0.0380317308,584.666687,0.04428610951,584.666687,0.0288007427,
584,0.01629160158,584,0.02947214618,584,0.03826930746,584,0.04426228628,584,0.02888705209,
583.333374,0.01702487096,583.333374,0.03002535179,583.333374,0.03839360178,583.333374,0.04415231943,583.333374,0.02865300328,
582.666687,0.01793877408,582.666687,0.03080112673,582.666687,0.03866470978,582.666687,0.04428742826,582.666687,0.02880953811,
582,0.01872488298,582,0.03140372038,582,0.03880001605,582,0.04426231608,582,0.02875214443,
581.333374,0.01968072541,581.333374,0.03214276955,581.333374,0.03908247873,581.333374,0.04421281815,581.333374,0.02863107622,
580.666687,0.0206206236,580.666687,0.03288606554,580.666687,0.03927832469,580.666687,0.04427200556,580.666687,0.02862576768,
580,0.021701077,580,0.03370065242,580,0.0394169949,580,0.04424663633,580,0.0285409186,
579.333374,0.02291827463,579.333374,0.03469477594,579.333374,0.03976132721,579.333374,0.04430164397,579.333374,0.02858752944,
578.666687,0.02426542155,578.666687,0.03560443968,578.666687,0.04006863385,578.666687,0.04434874654,578.666687,0.0286150109,
578,0.02560001053,578,0.03654810786,578,0.04023964703,578,0.04429923743,578,0.02849270962,
577.333374,0.02703308314,577.333374,0.03762078658,577.333374,0.04051546007,577.333374,0.04430453852,577.333374,0.02838055603,
576.666687,0.0286625158,576.666687,0.03875532374,576.666687,0.04080839828,576.666687,0.04434366897,576.666687,0.02843776345,
576,0.03044860438,576,0.03991771862,576,0.0411048606,576,0.0443761535,576,0.02842048928,
575.333374,0.03232940286,575.333374,0.04117111117,575.333374,0.04141340405,575.333374,0.04431239516,575.333374,0.02839404158,
574.666687,0.03434149176,574.666687,0.04253303632,574.666687,0.0417441614,574.666687,0.04434117675,574.666687,0.0282953959,
574,0.03650868684,574,0.04407862201,574,0.0421131067,574,0.04440078139,574,0.02837699093,
573.333374,0.03886348009,573.333374,0.04566041008,573.333374,0.04252030328,573.333374,0.04440703243,573.333374,0.02833761461,
572.666687,0.04149086401,572.666687,0.04733616114,572.666687,0.04291933775,572.666687,0.04447536543,572.666687,0.02828542329,
572,0.0442025587,572,0.04916569963,572,0.04330970347,572,0.04450840503,572,0.02825428732,
571.333374,0.04705298319,571.333374,0.05115018785,571.333374,0.04386823252,571.333374,0.04457224905,571.333374,0.02832498774,
570.666687,0.05021490902,570.666687,0.05324104428,570.666687,0.04433406517,570.666687,0.04464749247,570.666687,0.02826323733,
570,0.05344054103,570,0.05527877435,570,0.04468588158,570,0.04458802566,570,0.02820337564,
569.333374,0.05708085746,569.333374,0.05768781155,569.333374,0.04524250329,569.333374,0.04461174831,569.333374,0.0281689316,
568.666687,0.06070857123,568.666687,0.06012964249,568.666687,0.04578413814,568.666687,0.04473505914,568.666687,0.02809477597,
568,0.06483696401,568,0.06284484267,568,0.04630470276,568,0.04469514638,568,0.02808513865,
567.333374,0.06919013709,567.333374,0.06562183797,567.333374,0.04701406881,567.333374,0.04477397352,567.333374,0.02806453779,
566.666687,0.07365784049,566.666687,0.06869463623,566.666687,0.04758769274,566.666687,0.04486110434,566.666687,0.02812288888,
566,0.07858801633,566,0.07185777277,566,0.04822516069,566,0.04487941787,566,0.02808276378,
565.333374,0.08363492787,565.333374,0.07530601323,565.333374,0.04900620133,565.333374,0.04498695582,565.333374,0.02807754464,
564.666687,0.08906920254,564.666687,0.07892239094,564.666687,0.04985684901,564.666687,0.04513300583,564.666687,0.02808668464,
564,0.09462045133,564,0.08257671446,564,0.05051751807,564,0.04511428252,564,0.02803223021,
563.333374,0.1006538048,563.333374,0.08663834631,563.333374,0.05139767751,563.333374,0.04524431378,563.333374,0.02804901823,
562.666687,0.1067971513,562.666687,0.0907118842,562.666687,0.0521995686,562.666687,0.0453476347,562.666687,0.02807226963,
562,0.1131571457,562,0.09498554468,562,0.05321623385,562,0.04537047818,562,0.02811222896,
561.333374,0.1198600754,561.333374,0.09951855242,561.333374,0.05404181033,561.333374,0.04552257806,561.333374,0.02805774473,
560.666687,0.1269928515,560.666687,0.1043189242,560.666687,0.05512083694,560.666687,0.04560241476,560.666687,0.02813308127,
560,0.1342279613,560,0.1093876883,560,0.05618844181,560,0.04574458674,560,0.02809518948,
559.333374,0.1416130811,559.333374,0.1144015566,559.333374,0.05719231814,559.333374,0.04579141364,559.333374,0.02812741883,
558.666687,0.1493344903,558.666687,0.1196962595,558.666687,0.05844511464,558.666687,0.04596659541,558.666687,0.02811275423,
558,0.1572315842,558,0.1252225041,558,0.05961701274,558,0.04604426771,558,0.02808041498,
557.333374,0.1655099988,557.333374,0.1310767382,557.333374,0.06090348586,557.333374,0.04616116732,557.333374,0.02817826718,
556.666687,0.1740022302,556.666687,0.1370072067,556.666687,0.06218921393,556.666687,0.04636817798,556.666687,0.02824807167,
556,0.1826511472,556,0.1430990249,556,0.06355626881,556,0.04650359973,556,0.02823365107,
555.333313,0.1914448738,555.333313,0.1493800581,555.333313,0.06494766474,555.333313,0.046668984,555.333313,0.02836798318,
554.666687,0.20057486,554.666687,0.1559542418,554.666687,0.06638804823,554.666687,0.04679593444,554.666687,0.02824818157,
554,0.2098585665,554,0.162688598,554,0.06795789301,554,0.04699007049,554,0.02833963186,
553.333313,0.2193615884,553.333313,0.1696012318,553.333313,0.06959401071,553.333313,0.04719208181,553.333313,0.0284001492,
552.666687,0.2288402468,552.666687,0.1765924692,552.666687,0.07111979276,552.666687,0.04728120193,552.666687,0.02835773118,
552,0.2383950055,552,0.1835885048,552,0.07284604013,552,0.04760638252,552,0.02850874141,
551.333313,0.2483273149,551.333313,0.1909410954,551.333313,0.07470226288,551.333313,0.04778114334,551.333313,0.02855062298,
550.666687,0.258025825,550.666687,0.1983910352,550.666687,0.0764356479,550.666687,0.04795733094,550.666687,0.02860118821,
550,0.2680468559,550,0.2060002685,550,0.07826933265,550,0.04817596078,550,0.02871790528,
549.333313,0.2779284716,549.333313,0.2135565281,549.333313,0.08025979996,549.333313,0.04836261272,549.333313,0.02873311751,
548.666687,0.2878797948,548.666687,0.2212711722,548.666687,0.08228124678,548.666687,0.04862840474,548.666687,0.02882016078,
548,0.2980766892,548,0.2291868329,548,0.08433844894,548,0.04887211323,548,0.02886334248,
547.333313,0.3081703484,547.333313,0.237000376,547.333313,0.08642958105,547.333313,0.04911471158,547.333313,0.02896654606,
546.666687,0.3183684349,546.666687,0.2450953275,546.666687,0.08864370733,546.666687,0.04940825701,546.666687,0.02904137596,
546,0.3283510506,546,0.2529471517,546,0.09074180573,546,0.04968401045,546,0.02917028219,
545.333313,0.3384557962,545.333313,0.2610601485,545.333313,0.09311775118,545.333313,0.05001351982,545.333313,0.02931503952,
544.666687,0.3483225703,544.666687,0.2691473067,544.666687,0.09538309276,544.666687,0.05031613261,544.666687,0.02932024561,
544,0.3582904637,544,0.2773401439,544,0.09775600582,544,0.05055689439,544,0.02946984768,
543.333313,0.3679205477,543.333313,0.2854351699,543.333313,0.1001926512,543.333313,0.0509182103,543.333313,0.02959098294,
542.666687,0.3775572479,542.666687,0.2933794558,542.666687,0.1026446521,542.666687,0.05129864812,542.666687,0.02967709117,
542,0.3870442808,542,0.301379472,542,0.1051671654,542,0.05163705349,542,0.02983255312,
541.333313,0.3964230418,541.333313,0.3094438612,541.333313,0.1077229902,541.333313,0.05197578296,541.333313,0.02991895936,
540.666687,0.4058001041,540.666687,0.3175053596,540.666687,0.1102991849,540.666687,0.05241868272,540.666687,0.03005015105,
540,0.414904654,540,0.3255694807,540,0.1130240783,540,0.05281358957,540,0.03027035668,
539.333313,0.4238946736,539.333313,0.333447367,539.333313,0.1156019419,539.333313,0.05313129723,539.333313,0.03038755246,
538.666687,0.4327562749,538.666687,0.341402173,538.666687,0.1184147075,538.666687,0.05363541469,538.666687,0.03061173297,
538,0.4414918125,538,0.3491494358,538,0.1211450398,538,0.05403717607,538,0.03074838594,
537.333313,0.4502710402,537.333313,0.3568746448,537.333313,0.1239094883,537.333313,0.05453882739,537.333313,0.03089014255,
536.666687,0.4587527215,536.666687,0.3645974398,536.666687,0.1267820597,536.666687,0.05498461053,536.666687,0.03113012761,
536,0.4670014977,536,0.3721606433,536,0.1296669245,536,0.05544511974,536,0.03131752089,
535.333313,0.475322634,535.333313,0.3797924221,535.333313,0.1326044202,535.333313,0.05599436536,535.333313,0.03153914958,
534.666687,0.4836247861,534.666687,0.3873294294,534.666687,0.1355825365,534.666687,0.05649621785,534.666687,0.0317918621,
534,0.4915486276,534,0.3947440684,534,0.1385731697,534,0.05701907352,534,0.0319615975,
533.333313,0.4995734692,533.333313,0.4022183716,533.333313,0.1418347508,533.333313,0.05766877532,533.333313,0.03225768358,
532.666687,0.5072987676,532.666687,0.4094422162,532.666687,0.1449211538,532.666687,0.0583248958,532.666687,0.03261898831,
532,0.5150512457,532,0.4167027175,532,0.1479733139,532,0.05888494104,532,0.03282151371,
531.333313,0.5225703716,531.333313,0.4239352643,531.333313,0.1511345655,531.333313,0.05950386077,531.333313,0.0331498161,
530.666687,0.5301372409,530.666687,0.4310850203,530.666687,0.1543195844,530.666687,0.06008501723,530.666687,0.03336223587,
530,0.5374279618,530,0.4380732179,530,0.1574532986,530,0.06080961972,530,0.03375282884,
529.333313,0.5446964502,529.333313,0.4450123608,529.333313,0.1606831104,529.333313,0.06144074723,529.333313,0.03409244493,
528.666687,0.5519385934,528.666687,0.4519495964,528.666687,0.1639454812,528.666687,0.0621759221,528.666687,0.03437231109,
528,0.5591487288,528,0.4589021802,528,0.1672690213,528,0.0629209578,528,0.03480192646,
527.333313,0.5661352873,527.333313,0.4657467902,527.333313,0.1706218719,527.333313,0.0636318773,527.333313,0.03518284112,
526.666687,0.5731099248,526.666687,0.4723958969,526.666687,0.1739740223,526.666687,0.0644159615,526.666687,0.03555650637,
526,0.5799438357,526,0.479046762,526,0.17729339,526,0.06522507221,526,0.0359730944,
525.333313,0.5867670178,525.333313,0.4856479168,525.333313,0.1806935519,525.333313,0.06603292376,525.333313,0.03646454215,
524.666687,0.5935320854,524.666687,0.4922551215,524.666687,0.1840392053,524.666687,0.06682802737,524.666687,0.03679941222,
524,0.6002542973,524,0.4987238944,524,0.1874270886,524,0.06766484678,524,0.03724748641,
523.333313,0.606852293,523.333313,0.5052636266,523.333313,0.1907672733,523.333313,0.06853216887,523.333313,0.03771660477,
522.666687,0.6135117412,522.666687,0.5117009878,522.666687,0.1943180561,522.666687,0.06949943304,522.666687,0.03827462345,
522,0.6200162172,522,0.5181695223,522,0.197734803,522,0.07035740465,522,0.03870424256,
521.333313,0.6266909242,521.333313,0.5245932937,521.333313,0.2012623549,521.333313,0.07135928422,521.333313,0.03932675347,
520.666687,0.6329838037,520.666687,0.5309001803,520.666687,0.2047141939,520.666687,0.07229430974,520.666687,0.03981344402,
520,0.639279902,520,0.5369765759,520,0.2081484497,520,0.07333374023,520,0.04036010429,
519.333313,0.6453950405,519.333313,0.5431215763,519.333313,0.2116330862,519.333313,0.07427165657,519.333313,0.04092064872,
518.666687,0.6518029571,518.666687,0.5493443608,518.666687,0.2150701731,518.666687,0.07533886284,518.666687,0.04152646661,
518,0.6579093337,518,0.5554204583,518,0.2186342776,518,0.07635580003,518,0.04217914119,
517.333313,0.6640409827,517.333313,0.5614286065,517.333313,0.222143203,517.333313,0.07749572396,517.333313,0.04286384955,
516.666687,0.6698145866,516.666687,0.5673032403,516.666687,0.2256302685,516.666687,0.07850162685,516.666687,0.04348589107,
516,0.6757363677,516,0.5731981993,516,0.22923024,516,0.07962743193,516,0.0441872552,
515.333313,0.6815280318,515.333313,0.5790885091,515.333313,0.2327807844,515.333313,0.08079961687,515.333313,0.04484807327,
514.666687,0.687272191,514.666687,0.5849778652,514.666687,0.2364199013,514.666687,0.08202178031,514.666687,0.04566570371,
514,0.6928895712,514,0.5906481147,514,0.23997657,514,0.083134152,514,0.04635795206,
513.333313,0.6982647777,513.333313,0.5962690711,513.333313,0.2434986681,513.333313,0.0843706131,513.333313,0.04714634642,
512.666687,0.7037201524,512.666687,0.6018464565,512.666687,0.2471051067,512.666687,0.08562797308,512.666687,0.04791879654,
512,0.7089064717,512,0.6073445082,512,0.2507504523,512,0.08685395122,512,0.0487748459,
511.3333435,0.7140491009,511.3333435,0.6128768325,511.3333435,0.2543587089,511.3333435,0.08814691752,511.3333435,0.04959883168,
510.666687,0.7190704346,510.666687,0.6181828976,510.666687,0.2579809427,510.666687,0.08946123719,510.666687,0.05042264238,
510,0.7238848805,510,0.6233437061,510,0.2615439594,510,0.09077329189,510,0.05124816671,
509.3333435,0.7287688851,509.3333435,0.6287125945,509.3333435,0.265319854,509.3333435,0.09220780432,509.3333435,0.05231267586,
508.666687,0.733307302,508.666687,0.6338073015,508.666687,0.2689564526,508.666687,0.09363429248,508.666687,0.05322199687,
508,0.7377648354,508,0.6387628913,508,0.2726587653,508,0.09503905475,508,0.05420210958,
507.3333435,0.7420050502,507.3333435,0.6437315345,507.3333435,0.2763352096,507.3333435,0.09650850296,507.3333435,0.05525013804,
506.666687,0.7460459471,506.666687,0.6483398676,506.666687,0.2799615264,506.666687,0.09785781801,506.666687,0.05614622682,
506,0.7500054836,506,0.6530343294,506,0.2837091982,506,0.09936083853,506,0.05727140605,
505.3333435,0.7537992001,505.3333435,0.6576701999,505.3333435,0.2874546945,505.3333435,0.1009420902,505.3333435,0.05826787651,
504.666687,0.7573916912,504.666687,0.6620889306,504.666687,0.2912063301,504.666687,0.1024310589,504.666687,0.05940198526,
504,0.7607625723,504,0.666377604,504,0.2948523462,504,0.1040161923,504,0.06047738343,
503.3333435,0.7638933659,503.3333435,0.67041713,503.3333435,0.2984602451,503.3333435,0.1054688543,503.3333435,0.06155198812,
502.666687,0.7669640183,502.666687,0.6746211052,502.666687,0.3023247421,502.666687,0.1071753129,502.666687,0.06277646124,
502,0.7698352933,502,0.6785749197,502,0.3061768115,502,0.1088485196,502,0.06394908577,
501.3333435,0.7724615932,501.3333435,0.6823269725,501.3333435,0.309938401,501.3333435,0.1105528027,501.3333435,0.06508230418,
500.666687,0.7749407291,500.666687,0.6859662533,500.666687,0.3136532307,500.666687,0.1122237518,500.666687,0.06635577232,
500,0.7771525383,500,0.6893748045,500,0.3172600567,500,0.113799572,500,0.0674944222,
499.3333435,0.7792727947,499.3333435,0.6928089261,499.3333435,0.3209524155,499.3333435,0.115571402,499.3333435,0.06872150302,
498.666687,0.7812194228,498.666687,0.6960500479,498.666687,0.3247238994,498.666687,0.1173532009,498.666687,0.07000227273,
498,0.783021152,498,0.6992400289,498,0.3284690678,498,0.1191633865,498,0.07129766047,
497.3333435,0.7845970988,497.3333435,0.7021527886,497.3333435,0.3323153853,497.3333435,0.1209155619,497.3333435,0.07263727486,
496.666687,0.785900712,496.666687,0.7049646378,496.666687,0.3361628056,496.666687,0.1227578893,496.666687,0.07393918186,
496,0.7872316837,496,0.7076358199,496,0.3398480117,496,0.1247985959,496,0.07525099814,
495.3333435,0.7882629633,495.3333435,0.7101868987,495.3333435,0.3435258865,495.3333435,0.1266226172,495.3333435,0.07655394822,
494.666687,0.7891688347,494.666687,0.7126635909,494.666687,0.3471749127,494.666687,0.1285029501,494.666687,0.07798083127,
494,0.7899425626,494,0.7148870826,494,0.3507866859,494,0.1304971874,494,0.07936578244,
493.3333435,0.7904731035,493.3333435,0.7170693278,493.3333435,0.3543172777,493.3333435,0.1323920786,493.3333435,0.08076004684,
492.666687,0.7910578251,492.666687,0.7191827297,492.666687,0.357881844,492.666687,0.1343861073,492.666687,0.08221673965,
492,0.7913123369,492,0.7210403681,492,0.3614850044,492,0.1363620758,492,0.08358327299,
491.3333435,0.7914445996,491.3333435,0.7228572369,491.3333435,0.3649726212,491.3333435,0.1383423358,491.3333435,0.08504714817,
490.666687,0.7914837599,490.666687,0.7245149016,490.666687,0.3685437143,490.666687,0.1403896809,490.666687,0.08657938242,
490,0.791353941,490,0.7260640264,490,0.3719732463,490,0.1425423175,490,0.08805782348,
489.3333435,0.7910871506,489.3333435,0.7274498343,489.3333435,0.3755110204,489.3333435,0.1445210576,489.3333435,0.08953548223,
488.666687,0.7907836437,488.666687,0.7287715673,488.666687,0.3789971173,488.666687,0.1467758268,488.666687,0.09108452499,
488,0.7901853323,488,0.7299171686,488,0.3823316693,488,0.1488919407,488,0.0926149562,
487.3333435,0.7896045446,487.3333435,0.7309952378,487.3333435,0.3857418001,487.3333435,0.1510507613,487.3333435,0.09419327974,
486.666687,0.7888136506,486.666687,0.7317919731,486.666687,0.3889087737,486.666687,0.1531395763,486.666687,0.09563867003,
486,0.7880937457,486,0.7327054739,486,0.392269969,486,0.1553547978,486,0.09725973755,
485.3333435,0.7870308757,485.3333435,0.7334116101,485.3333435,0.395467639,485.3333435,0.1575256586,485.3333435,0.09878905118,
484.666687,0.7859963775,484.666687,0.7340011001,484.666687,0.3987121284,484.666687,0.159747541,484.666687,0.1004655287,
484,0.7848117352,484,0.7345132232,484,0.4018680751,484,0.161939159,484,0.1021375284,
483.3333435,0.7835326195,483.3333435,0.7349181771,483.3333435,0.4050843716,483.3333435,0.1642021984,483.3333435,0.1038381532,
482.666687,0.7821595669,482.666687,0.7352020741,482.666687,0.4081470668,482.666687,0.1666372716,482.666687,0.1055067778,
482,0.780759275,482,0.7355000973,482,0.4113236964,482,0.1689707786,482,0.107246086,
481.3333435,0.7790529132,481.3333435,0.7355870008,481.3333435,0.414365679,481.3333435,0.171204567,481.3333435,0.1088892967,
480.666687,0.7774109244,480.666687,0.735568285,480.666687,0.4172997177,480.666687,0.1735123247,480.666687,0.1105657965,
480,0.7756358981,480,0.7355283499,480,0.4202969372,480,0.1758769602,480,0.1123618335,
479.3333435,0.773842752,479.3333435,0.735371232,479.3333435,0.4232545793,479.3333435,0.1783058941,479.3333435,0.1140778363,
478.666687,0.77178967,478.666687,0.7349944115,478.666687,0.4261399508,478.666687,0.1805745065,478.666687,0.1158688888,
478,0.7696925998,478,0.7345712781,478,0.4290156066,478,0.1830311567,478,0.1175693423,
477.3333435,0.7676278949,477.3333435,0.7341826558,477.3333435,0.4318198562,477.3333435,0.1855267435,477.3333435,0.1194558814,
476.666687,0.7653290629,476.666687,0.7335684896,476.666687,0.4345026016,476.666687,0.187810868,476.666687,0.1211873665,
476,0.7629839778,476,0.732981801,476,0.4373777509,476,0.1902758628,476,0.1231245771,
475.3333435,0.7604701519,475.3333435,0.7321702838,475.3333435,0.4400317669,475.3333435,0.1926522106,475.3333435,0.1249520928,
474.666687,0.7580365539,474.666687,0.7314139605,474.666687,0.4427565634,474.666687,0.1951307952,474.666687,0.1268536448,
474,0.7554762959,474,0.7305729389,474,0.4454104304,474,0.197653383,474,0.1286533028,
473.3333435,0.7527631521,473.3333435,0.7295802236,473.3333435,0.448030591,473.3333435,0.2000074983,473.3333435,0.1304843277,
472.666687,0.7499989271,472.666687,0.7285376787,472.666687,0.4506379068,472.666687,0.2025005519,472.666687,0.1324548721,
472,0.7471247315,472,0.7273708582,472,0.4531742334,472,0.2050181776,472,0.1342391074,
471.3333435,0.7442635298,471.3333435,0.7262215018,471.3333435,0.455776751,471.3333435,0.2075767815,471.3333435,0.1362139136,
470.666687,0.7413470745,470.666687,0.7249472737,470.666687,0.4582886696,470.666687,0.2100566179,470.666687,0.1383123994,
470,0.7382842302,470,0.7236480713,470,0.4608181715,470,0.2127107233,470,0.1402326673,
469.3333435,0.7350675464,469.3333435,0.7221904993,469.3333435,0.4633456171,469.3333435,0.2152289748,469.3333435,0.1422802359,
468.666687,0.7317288518,468.666687,0.7205926776,468.666687,0.465716511,468.666687,0.2177484781,468.666687,0.1441617757,
468,0.7284598947,468,0.7189978957,468,0.4681811929,468,0.2203499824,468,0.1461358517,
467.3333435,0.7251728773,467.3333435,0.7174402475,467.3333435,0.4705812335,467.3333435,0.2229453027,467.3333435,0.1481970549,
466.666687,0.7216714025,466.666687,0.7157316804,466.666687,0.4730075896,466.666687,0.2256484479,466.666687,0.1502036601,
466,0.7181279063,466,0.7138339281,466,0.4752288461,466,0.2282415032,466,0.1521199793,
465.3333435,0.7144845724,465.3333435,0.7120630741,465.3333435,0.4775473177,465.3333435,0.2309266776,465.3333435,0.1541570127,
464.666687,0.7109389901,464.666687,0.7101365924,464.666687,0.4798521996,464.666687,0.2335671186,464.666687,0.1562781036,
464,0.7072110176,464,0.7081331015,464,0.4820330143,464,0.2362058014,464,0.158379063,
463.3333435,0.7034247518,463.3333435,0.7059714794,463.3333435,0.4841529727,463.3333435,0.2388526201,463.3333435,0.1605140269,
462.666687,0.6995165944,462.666687,0.7037715316,462.666687,0.4862232804,462.666687,0.2414910197,462.666687,0.1626489908,
462,0.6956863403,462,0.7015858889,462,0.4884442985,462,0.2442668229,462,0.1648149639,
461.3333435,0.6916198134,461.3333435,0.6991679668,461.3333435,0.4903422594,461.3333435,0.2468720973,461.3333435,0.1667970121,
460.666687,0.6877304316,460.666687,0.6968566179,460.666687,0.4922635555,460.666687,0.2495895326,460.666687,0.1689481586,
460,0.6837198734,460,0.6944137812,460,0.4940428436,460,0.2521824241,460,0.1711494029,
459.3333435,0.6795979738,459.3333435,0.6918535829,459.3333435,0.4956910908,459.3333435,0.2548218071,459.3333435,0.1732455343,
458.666687,0.6753802896,458.666687,0.6892563105,458.666687,0.4973684549,458.666687,0.2573712766,458.666687,0.1754934639,
458,0.6711453199,458,0.6864929199,458,0.498842597,458,0.2599205375,458,0.1776711941,
457.3333435,0.6669124365,457.3333435,0.683806479,457.3333435,0.5002535582,457.3333435,0.2624577582,457.3333435,0.1799346358,
456.666687,0.6625981331,456.666687,0.6808556914,456.666687,0.5015841722,456.666687,0.2650695741,456.666687,0.1821682453,
456,0.6582359076,456,0.6779540181,456,0.5028137565,456,0.2675431967,456,0.1843323857,
455.3333435,0.6538174152,455.3333435,0.6748765707,455.3333435,0.5039045215,455.3333435,0.2699530721,455.3333435,0.1865241081,
454.666687,0.6494352221,454.666687,0.6718699932,454.666687,0.5048149824,454.666687,0.2723000944,454.666687,0.1887344569,
454,0.6450436711,454,0.6688253284,454,0.5056941509,454,0.2746419609,454,0.1909182221,
453.3333435,0.6405212283,453.3333435,0.6655452251,453.3333435,0.5064142346,453.3333435,0.2768679261,453.3333435,0.1931461096,
452.666687,0.6360455155,452.666687,0.6623984575,452.666687,0.5070846081,452.666687,0.2792457044,452.666687,0.1955594122,
452,0.6315062642,452,0.6590077281,452,0.5075792074,452,0.2814247608,452,0.1978393346,
451.3333435,0.6268869042,451.3333435,0.6555720568,451.3333435,0.5079798102,451.3333435,0.2834533155,451.3333435,0.2000719905,
450.666687,0.6223239899,450.666687,0.6521649361,450.666687,0.5083174706,450.666687,0.2856579423,450.666687,0.2023655623,
450,0.6176772714,450,0.6485723257,450,0.5085237622,450,0.2877851725,450,0.2046408355,
449.3333435,0.6129619479,449.3333435,0.6450065374,449.3333435,0.5086700916,449.3333435,0.2897856534,449.3333435,0.207012549,
448.666687,0.6083230972,448.666687,0.6412976384,448.666687,0.5088081956,448.666687,0.2918810844,448.666687,0.2094159871,
448,0.6036782861,448,0.637747705,448,0.508811295,448,0.2938700616,448,0.2118778229,
447.3333435,0.599050045,447.3333435,0.6340197325,447.3333435,0.5086556673,447.3333435,0.2957208157,447.3333435,0.2141819447,
446.666687,0.5943579674,446.666687,0.6303042173,446.666687,0.5085039735,446.666687,0.2975842059,446.666687,0.2166021019,
446,0.589648366,446,0.6265098453,446,0.5082373619,446,0.2995508015,446,0.2190286517,
445.3333435,0.5848757625,445.3333435,0.6226574779,445.3333435,0.5079214573,445.3333435,0.3013649285,445.3333435,0.2214107513,
444.666687,0.5802969933,444.666687,0.6189345717,444.666687,0.5076037049,444.666687,0.3032936454,444.666687,0.2238467187,
444,0.5756328106,444,0.6150563359,444,0.5072126389,444,0.3050777614,444,0.2263123244,
443.3333435,0.5709013939,443.3333435,0.6111728549,443.3333435,0.5067251921,443.3333435,0.3068721294,443.3333435,0.2288099527,
442.666687,0.5662075281,442.666687,0.6072301865,442.666687,0.5063117743,442.666687,0.3086561561,442.666687,0.231263876,
442,0.5613874793,442,0.6033433676,442,0.5057868361,442,0.3103998303,442,0.2336732894,
441.3333435,0.5568063855,441.3333435,0.5994241238,441.3333435,0.5052545071,441.3333435,0.312001884,441.3333435,0.2360944152,
440.666687,0.5523944497,440.666687,0.5956565738,440.666687,0.5048329234,440.666687,0.3137674928,440.666687,0.238630265,
440,0.5477516651,440,0.5917477012,440,0.504144311,440,0.3154712021,440,0.2411248237,
439.3333435,0.5431438088,439.3333435,0.5878908038,439.3333435,0.5034554005,439.3333435,0.3171049654,439.3333435,0.243536666,
438.666687,0.5385834575,438.666687,0.5839265585,438.666687,0.502804637,438.666687,0.3188897669,438.666687,0.2460146546,
438,0.5341362357,438,0.5801250339,438,0.5021007657,438,0.3204814494,438,0.2483960539,
437.3333435,0.5296425819,437.3333435,0.576286912,437.3333435,0.5014484525,437.3333435,0.3220119178,437.3333435,0.2508704662,
436.666687,0.5250214338,436.666687,0.5722731948,436.666687,0.5006287098,436.666687,0.3236446679,436.666687,0.2532345057,
436,0.5205457807,436,0.5683720708,436,0.4998825192,436,0.3252653778,436,0.2555918694,
435.3333435,0.5159619451,435.3333435,0.5643345118,435.3333435,0.4989085197,435.3333435,0.3266055882,435.3333435,0.257774204,
434.666687,0.511744082,434.666687,0.5606735945,434.666687,0.4981846511,434.666687,0.3280798793,434.666687,0.2600592077,
434,0.5074110031,434,0.5567861199,434,0.4972660244,434,0.3294062316,434,0.2623165548,
