0.0% TFA,,0.017% TFA,,0.017% TFA + triethylamine,,0.05% TFA,,0.05% TFA + triethylamine,,0.25% TFA,,0.25% TFA + triethylamine,,1.00% TFA,,1.00% TFA + triethylamine,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
936,4.610535689E-005,936,0.001655764296,936,0.001688116696,936,0.0006162642385,936,-0.0002554193779,936,0.001116705476,936,-0.0001737636194,936,0.001181591884,936,0.0009197439067,
935.333313,6.391715579E-005,935.333313,0.001691806829,935.333313,0.001729385578,935.333313,0.0006688386784,935.333313,-0.0002039335377,935.333313,0.001167290146,935.333313,-0.0001371739636,935.333313,0.001201968291,935.333313,0.0009628337575,
934.666626,5.682341725E-005,934.666626,0.001690663397,934.666626,0.001727332477,934.666626,0.0006450134679,934.666626,-0.0002229762467,934.666626,0.001133730751,934.666626,-0.0001787834626,934.666626,0.001201189472,934.666626,0.0009641050128,
934,3.862358062E-005,934,0.001680892427,934,0.001718340325,934,0.0006489799125,934,-0.0002331182186,934,0.001138610067,934,-0.0001473696902,934,0.00123088609,934,0.001003411133,
933.333313,4.206673475E-005,933.333313,0.001682841335,933.333313,0.001721225097,933.333313,0.0006741794641,933.333313,-0.000220440721,933.333313,0.001136274193,933.333313,-0.0001551327878,933.333313,0.001226550899,933.333313,0.001028890721,
932.666626,6.277801003E-005,932.666626,0.001711063553,932.666626,0.001751503092,932.666626,0.0007073403103,932.666626,-0.0002073488722,932.666626,0.001175803598,932.666626,-0.0001526486158,932.666626,0.001256015501,932.666626,0.001066334429,
932,4.012510544E-005,932,0.001698979293,932,0.001738923835,932,0.0006717164651,932,-0.0002322385699,932,0.001160360058,932,-0.0001572029141,932,0.00122377323,932,0.001053022454,
931.333313,6.557410961E-005,931.333313,0.001713480451,931.333313,0.001760521904,931.333313,0.0007029066328,931.333313,-0.0002138172276,931.333313,0.001174895209,931.333313,-0.0001244936575,931.333313,0.001251498354,931.333313,0.001089897356,
930.666626,3.507690417E-005,930.666626,0.001709764241,930.666626,0.00176961883,930.666626,0.0007191118784,930.666626,-0.0002038300445,930.666626,0.001205264824,930.666626,-0.0001231479691,930.666626,0.001265153871,930.666626,0.001093608327,
930,7.541237574E-005,930,0.001745837159,930,0.001799640246,930,0.0007438486791,930,-0.0001934803877,930,0.001198230311,930,-0.0001168335439,930,0.001288286177,930,0.001127969124,
929.333313,4.74256849E-005,929.333313,0.001712466939,929.333313,0.001763406908,929.333313,0.0007051104913,929.333313,-0.0002045545116,929.333313,0.001173389726,929.333313,-0.0001142456385,929.333313,0.001264946186,929.333313,0.001130382763,
928.666626,6.182009383E-005,928.666626,0.001714779879,928.666626,0.001786279841,928.666626,0.0007225603913,928.666626,-0.0002198715229,928.666626,0.00116072339,928.666626,-0.0001135210186,928.666626,0.001285066828,928.666626,0.001156414859,
928,5.741887435E-005,928,0.001730191289,928,0.001814898686,928,0.0007425781223,928,-0.0001968958095,928,0.00118917122,928,-8.696814621E-005,928,0.001289610285,928,0.001161891385,
927.333313,6.396893878E-005,927.333313,0.001745863119,927.333313,0.001830677502,927.333313,0.0007674459484,927.333313,-0.0001719005813,927.333313,0.001205706154,927.333313,-7.759920118E-005,927.333313,0.001292024856,927.333313,0.001190728741,
926.666626,4.962623643E-005,926.666626,0.001734479563,926.666626,0.001796780969,926.666626,0.0007526910049,926.666626,-0.0001928594138,926.666626,0.001199528226,926.666626,-8.406948473E-005,926.666626,0.001265075989,926.666626,0.001178892446,
926,4.31022745E-005,926,0.001750073512,926,0.00181955169,926,0.0007649824256,926,-0.000185045239,926,0.001205264824,926,-5.710069308E-005,926,0.001285819686,926,0.001192986965,
925.333313,4.561347305E-005,925.333313,0.00172715052,925.333313,0.001814768766,925.333313,0.0007618706441,925.333313,-0.0002054859651,925.333313,0.001186160254,925.333313,-5.777363913E-005,925.333313,0.001272085705,925.333313,0.001204875531,
924.666626,3.077950532E-005,924.666626,0.001726396848,924.666626,0.001817446202,924.666626,0.0007631413173,924.666626,-0.0002087977919,924.666626,0.001201215433,924.666626,-6.1604238E-005,924.666626,0.001255003037,924.666626,0.001210274757,
924,3.026175182E-005,924,0.001722602523,924,0.001827662112,924,0.00077457726,924,-0.0002052272321,924,0.001196906553,924,-6.191481953E-005,924,0.001265699044,924,0.001232339768,
923.333313,1.70074145E-005,923.333313,0.001718600281,923.333313,0.001842479571,923.333313,0.0007827978116,923.333313,-0.0002094704978,923.333313,0.001179411542,923.333313,-4.182970952E-005,923.333313,0.001263570273,923.333313,0.001225901884,
922.666626,2.205540477E-005,922.666626,0.001734895399,922.666626,0.001853398047,922.666626,0.0007775076083,922.666626,-0.0001951880986,922.666626,0.001186809153,922.666626,-4.296858242E-005,922.666626,0.001277355943,922.666626,0.001256742515,
922,4.602768968E-005,922,0.001762471162,922,0.001860053279,922,0.0008231250104,922,-0.0001860284974,922,0.001210482442,922,-1.382288701E-005,922,0.001279666671,922,0.001286079409,
921.333313,6.083245353E-006,921.333313,0.001728943782,921.333313,0.001816562377,921.333313,0.0007681720308,921.333313,-0.0002246838412,921.333313,0.001161294407,921.333313,-5.829128713E-005,921.333313,0.001261882717,921.333313,0.001259234734,
920.666626,2.826839773E-005,920.666626,0.001744485693,920.666626,0.001830911497,920.666626,0.0008192087989,920.666626,-0.0002292373974,920.666626,0.001210170914,920.666626,-3.877544805E-005,920.666626,0.0012894026,920.666626,0.001300696633,
920,4.149719098E-005,920,0.001743731904,920,0.001841205754,920,0.0008498389507,920,-0.0002136619878,920,0.001225953805,920,-1.982819958E-005,920,0.001297399285,920,0.00130399398,
919.333313,2.544665222E-005,919.333313,0.001750723342,919.333313,0.001842999482,919.333313,0.0008305943338,919.333313,-0.0002286164672,919.333313,0.001222760882,919.333313,-2.485045798E-006,919.333313,0.001309861895,919.333313,0.001303656492,
918.666626,1.669677113E-005,918.666626,0.001757792779,918.666626,0.001831093454,918.666626,0.0008547150646,918.666626,-0.0002081768325,918.666626,0.001208405825,918.666626,-1.397840037E-006,918.666626,0.001330036554,918.666626,0.001319416799,
918,2.166709601E-005,918,0.001762731117,918,0.001833771006,918,0.0008467265288,918,-0.0001932216546,918,0.001229899586,918,9.577819355E-007,918,0.001320922747,918,0.001325103105,
917.333313,-2.4435667E-005,917.333313,0.001765850116,917.333313,0.001842557569,917.333313,0.0008524326258,917.333313,-0.0002001559478,917.333313,0.001226369175,917.333313,-1.066488767E-005,917.333313,0.001316093374,917.333313,0.001344161923,
916.666626,-5.901960776E-006,916.666626,0.001762445201,916.666626,0.001809102017,916.666626,0.0008605509065,916.666626,-0.0002327560214,916.666626,0.001226862427,916.666626,-1.584192432E-005,916.666626,0.001322013326,916.666626,0.001357820351,
916,1.687797885E-005,916,0.001774921198,916,0.00185371004,916,0.0008804193349,916,-0.0002111264039,916,0.001254665549,916,1.017330487E-005,916,0.001340812305,916,0.001375426305,
915.333313,2.684457831E-005,915.333313,0.001784642343,915.333313,0.001859715325,915.333313,0.0009012484807,915.333313,-0.0002129375353,915.333313,0.001251108944,915.333313,3.383427975E-005,915.333313,0.001330062514,915.333313,0.001406978699,
914.666626,1.780991079E-005,914.666626,0.001801537815,914.666626,0.001873753965,914.666626,0.0009270852315,914.666626,-0.0001863389916,914.666626,0.001275045332,914.666626,4.325760892E-005,914.666626,0.001364208292,914.666626,0.001427573385,
914,-7.817491678E-006,914,0.001798262587,914,0.001864654711,914,0.000897487218,914,-0.0002024328569,914,0.00124308723,914,5.511472409E-005,914,0.0013521855,914,0.001446714508,
913.333313,1.576484101E-005,913.333313,0.001796884928,913.333313,0.001866838546,913.333313,0.0009220007341,913.333313,-0.0001923936652,913.333313,0.001260273159,913.333313,6.024082541E-005,913.333313,0.001352523104,913.333313,0.001454480342,
912.666626,2.355686956E-005,912.666626,0.001828909852,912.666626,0.001882411307,912.666626,0.0009438695852,912.666626,-0.000187787984,912.666626,0.001291090157,912.666626,7.450620615E-005,912.666626,0.001387657481,912.666626,0.001507338253,
912,1.576484101E-005,912,0.001814950723,912,0.001883425284,912,0.0009405749151,912,-0.0002025880967,912,0.00124630623,912,7.916650793E-005,912,0.00135966402,912,0.001509052701,
911.333313,3.774338256E-005,911.333313,0.001845573075,911.333313,0.001919720671,911.333313,0.0009862612933,911.333313,-0.0001710208016,911.333313,0.001312250621,911.333313,0.0001077248744,911.333313,0.001401317306,911.333313,0.001570958062,
910.666626,1.190770854E-005,910.666626,0.0018610931,910.666626,0.00189260277,910.666626,0.000971524918,910.666626,-0.0001691059879,910.666626,0.001301501528,910.666626,0.0001036856775,910.666626,0.001393526443,910.666626,0.001577479066,
910,1.107933622E-005,910,0.001869568252,910,0.001895566704,910,0.0009843413718,910,-0.0001774379489,910,0.001302591991,910,0.000125875813,910,0.001396720647,910,0.001614606241,
909.333313,2.707756721E-005,909.333313,0.001876769704,909.333313,0.001894604764,909.333313,0.001002477133,909.333313,-0.0001636720117,909.333313,0.00130355265,909.333313,0.0001291642984,909.333313,0.001422561007,909.333313,0.00164843665,
908.666626,6.833949556E-006,908.666626,0.001864550752,908.666626,0.001891926862,908.666626,0.0009932405083,908.666626,-0.0001941531227,908.666626,0.001303916099,908.666626,0.0001303813042,908.666626,0.001406978699,908.666626,0.001658284804,
908,4.025454473E-005,908,0.001900168601,908,0.001938077505,908,0.001052010455,908,-0.0001625334698,908,0.001334502595,908,0.00017121766,908,0.001452116878,908,0.00173466152,
907.333313,4.426726082E-005,907.333313,0.001916548586,907.333313,0.001928768936,907.333313,0.001047261874,907.333313,-0.0001805429783,907.333313,0.001332840766,907.333313,0.0001642257412,907.333313,0.001435079146,907.333313,0.001760106068,
906.666626,1.164884179E-005,906.666626,0.001910984516,906.666626,0.001917952555,906.666626,0.00104980485,906.666626,-0.0001801289764,906.666626,0.001341175754,906.666626,0.0001644070144,906.666626,0.001447156072,906.666626,0.001791556366,
906,2.459236566E-005,906,0.00193064101,906,0.00194390188,906,0.001064881217,906,-0.0001564783743,906,0.001356080524,906,0.000185486686,906,0.001453259611,906,0.001837722375,
905.333313,2.500656592E-005,905.333313,0.001951234532,905.333313,0.001966160256,905.333313,0.001068047131,905.333313,-0.0001720558357,905.333313,0.001360287191,905.333313,0.0001940068905,905.333313,0.001475544879,905.333313,0.001904718578,
904.666626,5.001456884E-005,904.666626,0.001985117095,904.666626,0.001959477551,904.666626,0.001096800319,904.666626,-0.0001320501324,904.666626,0.001384878764,904.666626,0.0002255253348,904.666626,0.001514767413,904.666626,0.00198589731,
904,7.704347809E-005,904,0.002012812998,904,0.001991514349,904,0.001135028433,904,-0.0001195249497,904,0.001396434964,904,0.0002495865629,904,0.001521677244,904,0.002033852506,
903.333313,4.716679541E-005,903.333313,0.001996455248,903.333313,0.001990682213,903.333313,0.001122415182,903.333313,-0.0001317913557,903.333313,0.001395188505,903.333313,0.0002123686281,903.333313,0.001520560239,903.333313,0.002080590464,
902.666626,2.593851423E-005,902.666626,0.001978512155,902.666626,0.00199705339,902.666626,0.001129266806,902.666626,-0.0001680192072,902.666626,0.00142022362,902.666626,0.0002140779397,902.666626,0.001530561363,902.666626,0.002110243076,
902,3.655252658E-005,902,0.002006909577,902,0.001999601955,902,0.001146941329,902,-0.0001567888976,902,0.001401680871,902,0.000206852259,902,0.001524248975,902,0.002132796217,
901.333313,1.76545891E-005,901.333313,0.002020380693,901.333313,0.001985585317,901.333313,0.001149848336,901.333313,-0.0001452995202,901.333313,0.001420742949,901.333313,0.0001966225391,901.333313,0.00154116028,901.333313,0.002150719753,
900.666626,6.565178046E-005,900.666626,0.002085792599,900.666626,0.002036999445,900.666626,0.001201968291,900.666626,-0.0001176616715,900.666626,0.001430456177,900.666626,0.0002136117691,900.666626,0.001592313987,900.666626,0.002213627333,
900,5.728942779E-005,900,0.002073203679,900,0.00202797493,900,0.001206796383,900,-0.0001279096177,900,0.001440792927,900,0.0001809029345,900,0.001573815825,900,0.002216723515,
899.333313,3.562055281E-005,899.333313,0.002058534184,899.333313,0.001996663399,899.333313,0.00120858755,899.333313,-0.000167967446,899.333313,0.00140614761,899.333313,0.0001426292147,899.333313,0.001566021936,899.333313,0.002209360478,
898.666687,0.0005740899942,898.666687,0.002112948336,898.666687,0.002172078239,898.666687,0.001539861318,898.666687,0.001818511868,898.666687,0.002035646932,898.666687,0.001133782673,898.666687,0.003296111478,898.666687,0.003188766539,
898,0.001723226276,898,0.002476803726,898,0.001941769733,898,0.001464090426,898,0.0009263848187,898,0.003256284399,898,0.00255710003,898,0.003878861433,898,0.003976684995,
897.333374,0.003164437599,897.333374,0.003946512938,897.333374,0.002051902004,897.333374,0.00291100773,897.333374,0.002619206905,897.333374,0.00189751666,897.333374,0.002656735945,897.333374,0.002281280002,897.333374,0.002946685301,
896.666687,0.001182837877,896.666687,0.003243478946,896.666687,0.001924530836,896.666687,0.003179092193,896.666687,0.002051407937,896.666687,0.003138024127,896.666687,0.002384340623,896.666687,0.003651170526,896.666687,0.002948249225,
896,0.004626145121,896,0.005431199446,896,0.005295365117,896,0.004577981308,896,0.002776532434,896,0.005127223674,896,0.004366552923,896,0.005265336949,896,0.007070845924,
895.333374,0.00120080018,895.333374,0.003439279739,895.333374,0.003368707141,895.333374,0.002356022596,895.333374,0.001797508798,895.333374,0.002314641839,895.333374,0.001051231986,895.333374,0.002171948086,895.333374,0.005618207622,
894.666687,0.00214140676,894.666687,0.002929927781,894.666687,0.002363440348,894.666687,0.003789755283,894.666687,0.0007514463505,894.666687,0.003013930982,894.666687,0.002584415488,894.666687,0.001808608067,894.666687,0.004801107571,
894,0.001452870085,894,0.004259492271,894,0.00471809227,894,0.003032881534,894,0.002237668959,894,0.002081084531,894,0.001123297494,894,0.003881055396,894,0.004008688498,
893.333374,0.002507342491,893.333374,0.003643626347,893.333374,0.002092087176,893.333374,0.004814587068,893.333374,0.0008361446089,893.333374,0.002774917288,893.333374,0.0007922633667,893.333374,0.003487291047,893.333374,0.003902159631,
892.666687,0.003339463845,892.666687,0.003348489758,892.666687,0.002959065139,892.666687,0.003905685619,892.666687,0.0009250877192,892.666687,0.002564729424,892.666687,0.0006727275904,892.666687,0.003164385445,892.666687,0.003940191586,
892,0.003417415312,892,0.00399416266,892,0.003172182012,892,0.004081167746,892,0.001370648271,892,0.003052302171,892,0.0009039721335,892,0.00411001686,892,0.004571598489,
891.333374,0.002562516136,891.333374,0.004004612565,891.333374,0.004112787079,891.333374,0.002786224009,891.333374,0.001256301068,891.333374,0.003906077472,891.333374,0.002179258736,891.333374,0.00307709421,891.333374,0.003602018347,
890.666687,0.002081162762,890.666687,0.003161517205,890.666687,0.00396971032,890.666687,0.003274906427,890.666687,0.001687648939,890.666687,0.004386922345,890.666687,0.00157960935,890.666687,0.003913599998,890.666687,0.003536064876,
890,0.002874238417,890,0.004509106744,890,0.002040016232,890,0.003013930982,890,0.0003249127476,890,0.002467717743,890,0.0003046034544,890,0.003725313582,890,0.005317717325,
889.333374,0.00214801426,889.333374,0.00280099595,889.333374,0.002947050147,889.333374,0.001996975392,889.333374,0.0001505788969,889.333374,0.001343486714,889.333374,0.0003372179635,889.333374,0.002428252948,889.333374,0.002825747477,
888.666687,0.002727922285,888.666687,0.004322287627,888.666687,0.003167931689,888.666687,0.002803783864,888.666687,0.002250028308,888.666687,0.005159783177,888.666687,0.003631331492,888.666687,0.002919268794,888.666687,0.005253179464,
888,0.003368289676,888,0.004332353361,888,0.003164776601,888,0.003398474073,888,0.001098149805,888,0.003640284995,888,0.001145539805,888,0.00351208169,888,0.003909159452,
887.333374,0.002115731826,887.333374,0.003849113826,887.333374,0.002234286396,887.333374,0.003515448188,887.333374,0.002040016232,887.333374,0.002643218962,887.333374,0.001404147944,887.333374,0.004248904996,887.333374,0.004131079651,
886.666687,0.002380228136,886.666687,0.003732963698,886.666687,0.002936677542,886.666687,0.003814249765,886.666687,0.001014827518,886.666687,0.002333587967,886.666687,0.001598601462,886.666687,0.002545460826,886.666687,0.002936000004,
886,0.001565242535,886,0.003127203556,886,0.002768300241,886,0.002578660613,886,0.001261051977,886,0.003849871224,886,0.0009338040836,886,0.002934201853,886,0.003678267822,
885.333374,0.001506844652,885.333374,0.004660550971,885.333374,0.003837805707,885.333374,0.003028033068,885.333374,0.001961323665,885.333374,0.003614155808,885.333374,0.002254660008,885.333374,0.004269713536,885.333374,0.003437244566,
884.666687,0.001639342168,884.666687,0.002745531732,884.666687,0.002627853304,884.666687,0.001806034707,884.666687,0.0006197119365,884.666687,-5.384248198E-006,884.666687,0.0008541184943,884.666687,0.002968942979,884.666687,0.002747902414,
884,0.001352600986,884,0.004432606976,884,0.004083545879,884,0.003645662451,884,0.00198407704,884,0.003966548946,884,0.002321252134,884,0.005023248028,884,0.003787561785,
883.333374,0.002235925524,883.333374,0.003841226688,883.333374,0.002662335522,883.333374,0.002539992798,883.333374,0.0004802689655,883.333374,0.00308324676,883.333374,0.001406173687,883.333374,0.002257392276,883.333374,0.00403896952,
882.666687,0.002969751135,882.666687,0.003696855856,882.666687,0.003754191101,882.666687,0.002987474669,882.666687,0.0009613549919,882.666687,0.003110751975,882.666687,0.001984284958,882.666687,0.003912607674,882.666687,0.003955185413,
882,0.00212902436,882,0.004778048955,882,0.002876505489,882,0.003326134291,882,0.001594808185,882,0.003472991521,882,0.001721277018,882,0.00372635806,882,0.004017701838,
881.333374,0.00191935664,881.333374,0.003239488695,881.333374,0.002933784854,881.333374,0.002927399706,881.333374,0.001721407054,881.333374,0.003094874322,881.333374,0.001870660228,881.333374,0.003482620232,881.333374,0.005034770817,
880.666687,0.002509816084,880.666687,0.003237793455,880.666687,0.003283174476,880.666687,0.003778213635,880.666687,0.001276862691,880.666687,0.003203421831,880.666687,0.001802785438,880.666687,0.002688772278,880.666687,0.003680069232,
880,0.002034242498,880,0.002887241542,880,0.002789115766,880,0.003110073972,880,0.001148368814,880,0.002596342238,880,0.001926246798,880,0.002989638131,880,0.004086080473,
879.333374,0.001229691901,879.333374,0.003423885675,879.333374,0.001936933375,879.333374,0.003199953586,879.333374,0.001529626199,879.333374,0.003174450481,879.333374,0.0009215857135,879.333374,0.003313013818,879.333374,0.003058402333,
878.666687,0.00206048484,878.666687,0.003792888951,878.666687,0.003050816478,878.666687,0.002120231977,878.666687,0.00112410204,878.666687,0.003314422211,878.666687,0.001593898749,878.666687,0.002932116855,878.666687,0.004302679561,
878,0.001333827502,878,0.003911144566,878,0.003261552658,878,0.002830202924,878,0.001139907748,878,0.002954556141,878,0.001653451705,878,0.003107779659,878,0.003444054397,
877.333374,0.001532587572,877.333374,0.00321101048,877.333374,0.003250677139,877.333374,0.002660460304,877.333374,0.0008144368185,877.333374,0.003160734894,877.333374,0.001065348391,877.333374,0.002716747345,877.333374,0.003557230579,
876.666687,0.0009760910762,876.666687,0.004259021487,876.666687,0.002993704053,876.666687,0.003363776486,876.666687,0.0006599721382,876.666687,0.002422161633,876.666687,0.001365636475,876.666687,0.00319233886,876.666687,0.003529618727,
876,0.001367947552,876,0.003236358985,876,0.002708750544,876,0.002915542107,876,0.001932955231,876,0.002014971338,876,0.000667075743,876,0.003299711039,876,0.00391349569,
875.333374,0.001198282233,875.333374,0.003451334313,875.333374,0.002577827312,875.333374,0.003058376256,875.333374,0.0003660264774,875.333374,0.00243148068,875.333374,0.0006867797347,875.333374,0.002643818036,875.333374,0.003364402568,
874.666687,0.001507987618,874.666687,0.003668086603,874.666687,0.002660564613,874.666687,0.002145672916,874.666687,0.0002115657699,874.666687,0.002308448311,874.666687,0.001132926205,874.666687,0.0024910965,874.666687,0.003316117916,
874,0.001969852718,874,0.003271567868,874,0.002978378208,874,0.002310972428,874,0.000813866267,874,0.002374319825,874,0.001115278108,874,0.003450707998,874,0.003443610854,
873.333374,0.002001708373,873.333374,0.003915297799,873.333374,0.003046697471,873.333374,0.003637909656,873.333374,0.001645292505,873.333374,0.003598520765,873.333374,0.001284833183,873.333374,0.002879424021,873.333374,0.003882857505,
872.666687,0.001877081697,872.666687,0.003252059221,872.666687,0.002875254722,872.666687,0.003394847503,872.666687,0.001529132598,872.666687,0.003437531414,872.666687,0.001431780751,872.666687,0.003264864907,872.666687,0.003932119813,
872,0.001970060868,872,0.004014854319,872,0.003797615413,872,0.003988205921,872,0.001863796846,872,0.00279789581,872,0.001848302782,872,0.003487291047,872,0.003871548455,
871.333374,0.001949622412,871.333374,0.004000903107,871.333374,0.003242566017,871.333374,0.00305477879,871.333374,0.001090027043,871.333374,0.003088878002,871.333374,0.001079543028,871.333374,0.003693931736,871.333374,0.003713225247,
870.666687,0.001392825274,870.666687,0.003407083452,870.666687,0.002525958698,870.666687,0.00289117638,870.666687,0.0008596690604,870.666687,0.002559339395,870.666687,0.0008288307581,870.666687,0.003134347731,870.666687,0.003125482937,
870,0.001849082648,870,0.003592726309,870,0.003293007612,870,0.003689963603,870,0.001389994635,870,0.003586149076,870,0.001258378034,870,0.003621882293,870,0.003893461777,
869.333374,0.001878719544,869.333374,0.003715000581,869.333374,0.003497546539,869.333374,0.003726410214,869.333374,0.001145513845,869.333374,0.003241757629,869.333374,0.001295062597,869.333374,0.003518657992,869.333374,0.004095644224,
868.666687,0.002363127889,868.666687,0.004101785365,868.666687,0.004037375562,868.666687,0.00408858899,868.666687,0.001702409587,868.666687,0.003525912995,868.666687,0.002074295888,868.666687,0.004064314067,868.666687,0.004689386114,
868,0.001868398394,868,0.004446729086,868,0.00341313635,868,0.003380629234,868,0.002042981097,868,0.002989090746,868,0.001724057831,868,0.003805580083,868,0.004323202651,
867.333374,0.001608994091,867.333374,0.003797902726,867.333374,0.003325351747,867.333374,0.003434739774,867.333374,0.001342889504,867.333374,0.002953201067,867.333374,0.0009244651301,867.333374,0.003466676921,867.333374,0.003623004537,
866.666687,0.001838632161,866.666687,0.003947557881,866.666687,0.003797458718,866.666687,0.003779858584,866.666687,0.001278524287,866.666687,0.00343805342,866.666687,0.001487908652,866.666687,0.003505870933,866.666687,0.004007381853,
866,0.00157960935,866,0.003619428491,866,0.003206551075,866,0.003627703059,866,0.00132860837,866,0.002931465395,866,0.001104326337,866,0.003531706519,866,0.004030530341,
865.333374,0.002114743227,865.333374,0.004064784385,865.333374,0.00387604069,865.333374,0.003500416875,865.333374,0.001561163808,865.333374,0.003141100751,865.333374,0.00158896239,865.333374,0.003869067179,865.333374,0.004329791293,
864.666687,0.001518092467,864.666687,0.003705210052,864.666687,0.003393073566,864.666687,0.003544677049,864.666687,0.000919951417,864.666687,0.003112550825,864.666687,0.001359586138,864.666687,0.003795447992,864.666687,0.004551246297,
864,0.001413029735,864,0.003792993259,864,0.003735600738,864,0.003764400491,864,0.001945254044,864,0.003180421889,864,0.001228913199,864,0.004072675481,864,0.004666883033,
863.333374,0.001562956371,863.333374,0.00430955505,863.333374,0.003514691489,863.333374,0.003679546993,863.333374,0.001264972147,863.333374,0.003245174186,863.333374,0.00144489645,863.333374,0.003958346322,863.333374,0.004564823117,
862.666687,0.001516637742,862.666687,0.003761345521,862.666687,0.003299684962,862.666687,0.003473774297,862.666687,0.001324973302,862.666687,0.003016459523,862.666687,0.000807719829,862.666687,0.00357821444,862.666687,0.004111480433,
862,0.001745629241,862,0.004112604074,862,0.003694009967,862,0.003853423055,862,0.001348576159,862,0.003783618798,862,0.001774635282,862,0.003868962871,862,0.004621906672,
861.333374,0.001965640113,861.333374,0.003980028909,861.333374,0.003622874152,861.333374,0.003853867063,861.333374,0.001293920213,861.333374,0.003534081392,861.333374,0.001515728538,861.333374,0.004100086633,861.333374,0.005054490641,
860.666687,0.001498194761,860.666687,0.004238475114,860.666687,0.00339414319,860.666687,0.003811664646,860.666687,0.001231872593,860.666687,0.0034832987,860.666687,0.001297451206,860.666687,0.0040903138,860.666687,0.004570002668,
860,0.001403758419,860,0.003552193521,860,0.003486456117,860,0.003638562281,860,0.001323415432,860,0.003479723819,860,0.001716599101,860,0.003942333162,860,0.004876494408,
859.333374,0.001778378151,859.333374,0.003983451519,859.333374,0.003979924601,859.333374,0.003992751706,859.333374,0.001775259036,859.333374,0.003961193841,859.333374,0.001788203255,859.333374,0.004232855048,859.333374,0.005122587085,
858.666687,0.001639420167,858.666687,0.003971669357,858.666687,0.003594657872,858.666687,0.004009968601,858.666687,0.001684400602,858.666687,0.003622848075,858.666687,0.001249058056,858.666687,0.004135835916,858.666687,0.005353121553,
858,0.001829429762,858,0.004406351596,858,0.003379637841,858,0.003926137928,858,0.001659324276,858,0.003534003161,858,0.001559137367,858,0.004412889015,858,0.005267931148,
857.333374,0.001656180015,857.333374,0.004187243991,857.333374,0.00381712243,857.333374,0.003756697755,857.333374,0.001750723342,857.333374,0.004004220944,857.333374,0.001331983949,857.333374,0.004182827193,857.333374,0.005173640791,
856.666687,0.002070004353,856.666687,0.004422486294,856.666687,0.003981544171,856.666687,0.004235965665,856.666687,0.00187011424,856.666687,0.003895368427,856.666687,0.001884855214,856.666687,0.004585410934,856.666687,0.005776885897,
856,0.001305811456,856,0.003733981866,856,0.003334298963,856,0.003606951563,856,0.001267308719,856,0.003193616634,856,0.001229847665,856,0.004114642274,856,0.005075101741,
855.333374,0.001652100473,855.333374,0.004169392865,855.333374,0.003547391389,855.333374,0.004261086695,855.333374,0.001507935696,855.333374,0.003605542239,855.333374,0.001666418277,855.333374,0.004119973164,855.333374,0.005568570457,
854.666687,0.00161852967,854.666687,0.004045815207,854.666687,0.003350028768,854.666687,0.004067606293,854.666687,0.001448402763,854.666687,0.003846789477,854.666687,0.001819395693,854.666687,0.004359806888,854.666687,0.005558371078,
854,0.001483025379,854,0.004349688068,854,0.003722049994,854,0.004199136514,854,0.001785266097,854,0.003795447992,854,0.001576855546,854,0.004383679945,854,0.005679285619,
853.333374,0.002040380379,853.333374,0.004626249894,853.333374,0.004126428161,853.333374,0.004381117411,853.333374,0.001737520332,853.333374,0.003927548416,853.333374,0.001813962939,853.333374,0.004559773952,853.333374,0.006044645794,
852.666687,0.001513936208,852.666687,0.004173025955,852.666687,0.003545381827,852.666687,0.003827098291,852.666687,0.001511312556,852.666687,0.003966444638,852.666687,0.001660753391,852.666687,0.004054959863,852.666687,0.005507980473,
852,0.002024749992,852,0.004599197768,852,0.004113413859,852,0.004616046324,852,0.00170165603,852,0.00390333496,852,0.002057311824,852,0.004617746919,852,0.006008161698,
851.333374,0.001853372087,851.333374,0.004515462555,851.333374,0.003919660114,851.333374,0.004272824153,851.333374,0.001671225531,851.333374,0.003887062659,851.333374,0.001776168821,851.333374,0.004316091072,851.333374,0.005889281165,
850.666687,0.001878511626,850.666687,0.004365533125,850.666687,0.003999675158,850.666687,0.00438354956,850.666687,0.001843051519,850.666687,0.00425468199,850.666687,0.002033410361,850.666687,0.004792679567,850.666687,0.006090609822,
850,0.002012110781,850,0.004555641208,850,0.004227417987,850,0.004434280563,850,0.001738871797,850,0.004382869694,850,0.002008261858,850,0.004925005138,850,0.005942733958,
849.333374,0.001982308691,849.333374,0.004527808633,849.333374,0.003999256995,849.333374,0.004642340355,849.333374,0.001935633365,849.333374,0.004271804821,849.333374,0.002087587258,849.333374,0.004891572986,849.333374,0.006098511629,
848.666687,0.002036869293,848.666687,0.004635040648,848.666687,0.004155907314,848.666687,0.004302653018,848.666687,0.001700226683,848.666687,0.004173731431,848.666687,0.001864992781,848.666687,0.004800269846,848.666687,0.005988870747,
848,0.002315474674,848,0.004835500848,848,0.004267334472,848,0.00491055334,848,0.002007819712,848,0.004351596814,848,0.002191694453,848,0.004979334772,848,0.006285991985,
