t=1hrs FeCl3 0uM,,t=1hrs FeCl3 5uM,,t=1hrs FeCl3 20uM,,t=1hrs FeCl3 50uM,,t=1hrs FeCl3 100uM,,
888,0.001859897282,888,0.0005440754467,888,0.005609055981,888,0.007061900105,888,0.007562980056,
887.333374,-0.001663039788,887.333374,-0.001224077423,887.333374,0.004365402739,887.333374,0.005337790586,887.333374,0.005733735394,
886.666687,9.609934932E-005,886.666687,-0.0002531945065,886.666687,0.00467049377,886.666687,0.006959591527,886.666687,0.007983449847,
886,0.0002792440355,886,0.0001637596142,886,0.004021542612,886,0.005833998322,886,0.007993732579,
885.333374,0.002217061818,885.333374,0.001121402951,885.333374,0.006391767412,885.333374,0.007177812979,885.333374,0.008255449124,
884.666687,0.0006588054821,884.666687,0.001313315122,884.666687,0.004603540525,884.666687,0.005861258134,884.666687,0.006269341335,
884,0.0002241526672,884,0.003148010466,884,0.006928316783,884,0.006743004546,884,0.0074544698,
883.333374,-0.0004085472028,883.333374,0.002862929599,883.333374,0.005461029243,883.333374,0.006841160357,883.333374,0.007607471664,
882.666687,0.0003298347874,882.666687,0.0002157613635,882.666687,0.006642978638,882.666687,0.006810157094,882.666687,0.007091737352,
882,0.0006424728781,882,0.0006951023825,882,0.003912294284,882,0.00703916885,882,0.007328163367,
881.333374,0.0005167064373,881.333374,0.00196270179,881.333374,0.004789433908,881.333374,0.006429360714,881.333374,0.007497659884,
880.666687,-0.001003267593,880.666687,0.001998223597,880.666687,0.005438355263,880.666687,0.006368965842,880.666687,0.008926458657,
880,-0.0002256152511,880,0.001780639403,880,0.005353069399,880,0.005916334689,880,0.008494542912,
879.333374,0.001249213819,879.333374,0.0003470882948,879.333374,0.005268088076,879.333374,0.006605498027,879.333374,0.007869536057,
878.666687,0.0006075542769,878.666687,0.001145955059,878.666687,0.005896523129,878.666687,0.008170927875,878.666687,0.008944691159,
878,0.001377581735,878,0.002416747389,878,0.00661220029,878,0.008161352947,878,0.008698113263,
877.333374,0.0001951722807,877.333374,0.001055124332,877.333374,0.005405433942,877.333374,0.0078325551,877.333374,0.008505867794,
876.666687,0.001220113016,876.666687,0.00180398114,876.666687,0.005386274774,876.666687,0.008487890474,876.666687,0.009559181519,
876,0.0005441272515,876,0.001175076934,876,0.007060268894,876,0.008411478251,876,0.009731457569,
875.333374,0.0004078436759,875.333374,0.001236467389,875.333374,0.00693694409,875.333374,0.007207210176,875.333374,0.009019822814,
874.666687,0.001044952427,874.666687,0.000662383216,874.666687,0.005704778712,874.666687,0.008027351461,874.666687,0.008163224906,
874,0.0007085070829,874,0.00122224167,874,0.006111244205,874,0.007631945424,874,0.008602336049,
873.333374,0.001515858457,873.333374,0.001649605925,873.333374,0.007313183974,873.333374,0.008540661074,873.333374,0.008201236837,
872.666687,0.0005679210299,872.666687,0.001271021203,872.666687,0.006613172591,872.666687,0.007730328478,872.666687,0.008333496749,
872,0.0002646610956,872,0.001570048742,872,0.006231866311,872,0.00774052646,872,0.008273891173,
871.333374,-0.000400633493,871.333374,0.000471121195,871.333374,0.005870415363,871.333374,0.007477249485,871.333374,0.008220071904,
870.666687,0.0008521472919,870.666687,0.001491207513,870.666687,0.006528917234,870.666687,0.008354105987,870.666687,0.008618733846,
870,0.0003829445923,870,0.0007453786093,870,0.005173404701,870,0.00794023741,870,0.007447965443,
869.333374,0.0007021028432,869.333374,0.0009695012704,869.333374,0.006705410313,869.333374,0.009005366825,869.333374,0.009288585745,
868.666687,0.0001665045711,868.666687,0.001242022845,868.666687,0.005906940438,868.666687,0.007907890715,868.666687,0.008523580618,
868,0.00127045007,868,0.002567281248,868,0.007841912098,868,0.01013185363,868,0.009857034311,
867.333374,0.001339669805,867.333374,0.001889976906,867.333374,0.007431507111,867.333374,0.009119525552,867.333374,0.009565823711,
866.666687,0.001411159872,866.666687,0.001271774177,866.666687,0.007048061118,866.666687,0.009132214822,866.666687,0.009804448113,
866,0.0006480725715,866,0.0008692659321,866,0.006904303562,866,0.008528147824,866,0.009341400117,
865.333374,0.0008948932518,865.333374,0.0009456595872,865.333374,0.007337272633,865.333374,0.008458511904,865.333374,0.009458584711,
864.666687,0.0009502773755,864.666687,0.001253730967,864.666687,0.007101367693,864.666687,0.009293504059,864.666687,0.009468453005,
864,0.0009873510571,864,0.001923386706,864,0.008191239089,864,0.009424484335,864,0.01015941147,
863.333374,0.0007124741096,863.333374,0.001611852087,863.333374,0.007161154412,863.333374,0.00917065423,863.333374,0.009748134762,
862.666687,0.0003138772154,862.666687,0.001423106296,862.666687,0.007431322709,862.666687,0.009621795267,862.666687,0.01025341265,
862,0.0009875844698,862,0.00106044393,862,0.00788121298,862,0.00952695217,862,0.01061757654,
861.333374,0.0007561657694,861.333374,0.001635626541,861.333374,0.007999005727,861.333374,0.009475860745,861.333374,0.009665783495,
860.666687,0.0009270852315,860.666687,0.001552278991,860.666687,0.008060947061,860.666687,0.0100739887,860.666687,0.01075054798,
860,0.0008878897061,860,0.001634561224,860,0.008115881123,860,0.009871148504,860,0.01033775788,
859.333374,0.0009944339981,859.333374,0.001569295302,859.333374,0.008021471091,859.333374,0.01003387943,859.333374,0.01045566145,
858.666687,0.0007969313301,858.666687,0.001811337424,858.666687,0.008573187515,858.666687,0.01027766429,858.666687,0.01105105225,
858,0.001026633312,858,0.001447623596,858,0.008083336055,858,0.0103301229,858,0.01068665739,
857.333374,0.0006696424098,857.333374,0.00090475037,857.333374,0.007848132402,857.333374,0.009797987528,857.333374,0.01096295752,
856.666687,0.0008889272576,856.666687,0.001939611626,856.666687,0.008390180767,856.666687,0.01033311803,856.666687,0.01125983614,
856,0.0009788412135,856,0.00243879552,856,0.00876086764,856,0.01092356257,856,0.0114986496,
855.333374,0.00116235856,855.333374,0.001786539797,855.333374,0.008839031681,855.333374,0.01057882234,855.333374,0.01156587712,
854.666687,0.001093504485,854.666687,0.00165090512,854.666687,0.008564000018,854.666687,0.01076636277,854.666687,0.01138954982,
854,0.0009449850768,854,0.001654387102,854,0.008906297386,854,0.01085619628,854,0.01149686892,
853.333374,0.0009308726876,853.333374,0.002035933081,853.333374,0.008915545419,853.333374,0.01083979383,853.333374,0.0116409054,
852.666687,0.0009286417044,852.666687,0.00178508414,852.666687,0.009172769263,852.666687,0.01110551599,852.666687,0.01198667567,
852,0.0009753646445,852,0.002044749679,852,0.009316433221,852,0.01128565893,852,0.01191196032,
851.333374,0.001457181526,851.333374,0.002559495624,851.333374,0.009458372369,851.333374,0.01181126852,851.333374,0.01259965263,
850.666687,0.0009795676451,850.666687,0.001654387102,850.666687,0.009440436028,850.666687,0.01107394136,850.666687,0.01169211883,
850,0.000978633645,850,0.002161125652,850,0.009731377475,850,0.01146779023,850,0.01230979245,
849.333374,0.0007904220838,849.333374,0.001889145002,849.333374,0.009626109153,849.333374,0.0114536779,849.333374,0.01235360187,
848.666687,0.001283768681,848.666687,0.002296347171,848.666687,0.009870168753,848.666687,0.01211668644,848.666687,0.01304114051,
848,0.00136657129,848,0.002418230986,848,0.009982171468,848,0.01203747746,848,0.01318174042,
847.333374,0.0005770449061,847.333374,0.00198238669,847.333374,0.01004577335,847.333374,0.01184348203,847.333374,0.01271865144,
846.666687,0.001339046634,846.666687,0.002682026243,846.666687,0.01072849799,846.666687,0.01263360307,846.666687,0.01349741686,
846,0.001324635698,846,0.002422968624,846,0.01044741459,846,0.0123389801,846,0.01346964668,
845.333374,0.001329023857,845.333374,0.002282919595,845.333374,0.01071687695,845.333374,0.01258952636,845.333374,0.01354284119,
844.666687,0.001328296843,844.666687,0.002678119345,844.666687,0.01070236415,844.666687,0.01291837264,844.666687,0.01365074702,
844,0.001390591962,844,0.002354226774,844,0.01082440093,844,0.01291133184,844,0.01367665827,
843.333374,0.001391604776,843.333374,0.002261373447,843.333374,0.01086978521,843.333374,0.01288434584,843.333374,0.01394545939,
842.666687,0.001424560673,842.666687,0.002657777863,842.666687,0.01089516003,842.666687,0.01297496445,842.666687,0.0139761474,
842,0.001387527678,842,0.002377469093,842,0.01118760929,842,0.01343386807,842,0.01425363962,
841.333374,0.001038283808,841.333374,0.002425831975,841.333374,0.0110988766,841.333374,0.01345840562,841.333374,0.01428215578,
840.666687,0.001358287758,840.666687,0.002671451541,840.666687,0.01139967516,840.666687,0.01352121029,840.666687,0.01471520867,
840,0.001399421482,840,0.002511508297,840,0.01143353246,840,0.0136149535,840,0.01469488535,
839.333374,0.001227329602,839.333374,0.002564130584,839.333374,0.01166871842,839.333374,0.01408990938,839.333374,0.01490636636,
838.666687,0.001031329855,838.666687,0.002454935573,838.666687,0.01166906394,838.666687,0.01397066657,838.666687,0.01512526814,
838,0.001428274554,838,0.002563271206,838,0.01179943234,838,0.014218973,838,0.0153169008,
837.333374,0.001311211963,837.333374,0.002544080839,837.333374,0.01186747756,837.333374,0.01432065293,837.333374,0.01531177945,
836.666687,0.001331750187,836.666687,0.002687521977,836.666687,0.01203361899,836.666687,0.01463421248,836.666687,0.01569188572,
836,0.0013427597,836,0.002392045222,836,0.01222245395,836,0.01447836775,836,0.0155423414,
835.333374,0.001432274235,835.333374,0.002684344305,835.333374,0.01246302295,835.333374,0.0147027038,835.333374,0.0160428863,
834.666687,0.0011807353,834.666687,0.00276225619,834.666687,0.01243678387,834.666687,0.01494039036,834.666687,0.0158452671,
834,0.0014237297,834,0.002798625268,834,0.01270764321,834,0.01525726821,834,0.01632699743,
833.333374,0.001241711318,833.333374,0.00268205232,833.333374,0.01258971263,833.333374,0.01518284529,833.333374,0.01608395763,
832.666687,0.001443701796,832.666687,0.002681557322,832.666687,0.01267717779,832.666687,0.01531859022,832.666687,0.01643672585,
832,0.001209807582,832,0.002496355679,832,0.01261995826,832,0.01516086422,832,0.0163071882,
831.333374,0.001312328503,831.333374,0.002543794224,831.333374,0.01293821353,831.333374,0.01544415765,831.333374,0.01664959453,
830.666687,0.001311134081,830.666687,0.002750429325,830.666687,0.01307862066,830.666687,0.01570471562,830.666687,0.01682769321,
830,0.001402018475,830,0.002615587087,830,0.0132201137,830,0.0156967435,830,0.01693305373,
829.333374,0.001215959666,829.333374,0.002642411506,829.333374,0.01329441369,829.333374,0.01590573229,829.333374,0.01712217368,
828.666687,0.001240361365,828.666687,0.002589623677,828.666687,0.01320663746,828.666687,0.01608632132,828.666687,0.01722908765,
828,0.001229691901,828,0.002771296073,828,0.01348315738,828,0.01616398804,828,0.01743930019,
827.333374,0.001307291444,827.333374,0.002793388441,827.333374,0.01364671253,827.333374,0.01636309549,827.333374,0.01747220382,
826.666687,0.001238258672,826.666687,0.002746886341,826.666687,0.013832964,826.666687,0.01676190645,826.666687,0.0179505907,
826,0.00124799367,826,0.002692444948,826,0.01399534103,826,0.01680363901,826,0.01809667423,
825.333374,0.001118729822,825.333374,0.002728104591,825.333374,0.0140349092,825.333374,0.01673591882,825.333374,0.01807802729,
824.666687,0.001213908894,824.666687,0.002820328111,824.666687,0.01423050184,824.666687,0.01712707616,824.666687,0.01843639091,
824,0.001164850313,824,0.002577280626,824,0.01415301859,824,0.01674038358,824,0.01839604229,
823.333374,0.0008796671173,823.333374,0.002628999064,823.333374,0.01429368556,823.333374,0.01710771583,823.333374,0.01838613115,
822.666687,0.001047391677,822.666687,0.002860271838,822.666687,0.01449292712,822.666687,0.01736086607,822.666687,0.01892132871,
822,0.001134223887,822,0.002724379534,822,0.0147021953,822,0.01782761328,822,0.01920981891,
821.333374,0.0009257622296,821.333374,0.002735867398,821.333374,0.01455655135,821.333374,0.017831631,821.333374,0.01921271533,
820.666687,0.001004397171,820.666687,0.002656449564,820.666687,0.01476584934,820.666687,0.01792474464,820.666687,0.0192059502,
820,0.001234468538,820,0.003124335548,820,0.01518292632,820,0.01835440099,820,0.01974581741,
819.333374,0.001111411257,819.333374,0.002889586845,819.333374,0.01526901126,819.333374,0.01852766238,819.333374,0.01990573294,
818.666687,0.001215129043,818.666687,0.00296745752,818.666687,0.01554322708,818.666687,0.01876736991,818.666687,0.02024909109,
818,0.00119638734,818,0.002971158596,818,0.01550279651,818,0.01885738783,818,0.02028090507,
817.333374,0.001050894731,817.333374,0.002889274154,817.333374,0.01557145175,817.333374,0.01889475062,817.333374,0.02041073702,
816.666687,0.0009086672799,816.666687,0.002808264922,816.666687,0.01570938528,816.666687,0.01902654953,816.666687,0.02047276497,
816,0.0009456855478,816,0.002872310346,816,0.01573925838,816,0.01922951639,816,0.0205941312,
815.333374,0.001085096388,815.333374,0.002967587672,815.333374,0.01618333347,815.333374,0.01967842318,815.333374,0.02112496644,
814.666687,0.00109656679,814.666687,0.002992479131,814.666687,0.01630270109,814.666687,0.01965829916,814.666687,0.021223519,
814,0.0008941410342,814,0.002986953361,814,0.01636395603,814,0.01985248365,814,0.02148473822,
813.333374,0.001080062008,813.333374,0.00303105684,813.333374,0.01656076126,813.333374,0.02002095059,813.333374,0.02174891904,
812.666687,0.001105961273,812.666687,0.00313539058,812.666687,0.0167659428,812.666687,0.02046307735,812.666687,0.02215006761,
812,0.001082164003,812,0.00328278332,812,0.01685605571,812,0.02040091716,812,0.02223890834,
811.333374,0.001038569259,811.333374,0.002996467054,811.333374,0.0169447083,811.333374,0.02061728574,811.333374,0.02228912525,
810.666687,0.001208301983,810.666687,0.003354280954,810.666687,0.01747347042,810.666687,0.02109303512,810.666687,0.02292258479,
810,0.001256456831,810,0.003147854004,810,0.01727226377,810,0.02111214027,810,0.02293620259,
809.333374,0.0009947972139,809.333374,0.003193981713,809.333374,0.01747977734,809.333374,0.02140451036,809.333374,0.02306978032,
808.666687,0.00109861698,808.666687,0.003246712731,808.666687,0.0177566316,808.666687,0.02176222764,808.666687,0.02349868231,
808,0.001032393659,808,0.003338811919,808,0.01792876422,808,0.02193217166,808,0.02365019917,
807.333374,0.0009791784687,807.333374,0.003331247019,807.333374,0.01815815642,807.333374,0.02219084837,807.333374,0.02410621941,
806.666687,0.0008885381976,806.666687,0.003284504637,806.666687,0.01823093183,806.666687,0.02238799632,806.666687,0.02421563119,
806,0.001023649471,806,0.003389368998,806,0.0184354987,806,0.0226476267,806,0.02468230017,
805.333374,0.001055202214,805.333374,0.003472286975,805.333374,0.01862435602,805.333374,0.02301166579,805.333374,0.02489483729,
804.666687,0.0009760910762,804.666687,0.003346950747,804.666687,0.01882808283,804.666687,0.0231149327,804.666687,0.02521722578,
804,0.001037920592,804,0.00358066801,804,0.01915176027,804,0.02354412712,804,0.02560281008,
803.333374,0.001114577404,803.333374,0.003481602529,803.333374,0.01925595291,803.333374,0.02377765253,803.333374,0.02586535923,
802.666687,0.0009789189789,802.666687,0.003359889612,802.666687,0.01934301294,802.666687,0.02395645715,802.666687,0.02607234754,
802,0.0008899389068,802,0.003492379561,802,0.01937614195,802,0.02428816818,802,0.0263318792,
801.333374,0.001134431572,801.333374,0.003533768235,801.333374,0.01970794797,801.333374,0.02450401895,801.333374,0.02684136108,
800.666687,0.0009490061784,800.666687,0.003605202772,800.666687,0.0200734064,800.666687,0.02481871657,800.666687,0.02710025199,
800,0.0009434025851,800,0.003490553005,800,0.01999934576,800,0.02504341491,800,0.02733955719,
799.333374,0.001126126386,799.333374,0.003669287311,799.333374,0.02031483874,799.333374,0.0255083926,799.333374,0.02779003046,
798.666687,0.0008803674718,798.666687,0.003710066201,798.666687,0.02032503672,798.666687,0.02597675659,798.666687,0.02791693807,
798,0.0009633526788,798,0.003488569753,798,0.02067410201,798,0.02626683749,798,0.02845445648,
797.333374,0.0009010150097,797.333374,0.003781686537,797.333374,0.02090587281,797.333374,0.0265675988,797.333374,0.02854860388,
796.666687,0.0010149054,796.666687,0.003775341203,796.666687,0.02109654061,796.666687,0.02694656141,796.666687,0.02903191,
796,0.0008831169689,796,0.003907357343,796,0.02116711996,796,0.0272828266,796,0.02926256321,
795.333374,0.0009999863105,795.333374,0.003969501238,795.333374,0.02152023464,795.333374,0.02766321599,795.333374,0.02975459397,
794.666687,0.001057381858,794.666687,0.003919869196,794.666687,0.02178092487,794.666687,0.02805848978,794.666687,0.03010652401,
794,0.0009093158296,794,0.003893252928,794,0.02205756865,794,0.02825834788,794,0.03033772111,
793.333374,0.0009833814111,793.333374,0.003912424669,793.333374,0.02214816026,793.333374,0.02874799632,793.333374,0.03069301508,
792.666687,0.0009545838693,792.666687,0.004005135037,792.666687,0.02241893299,792.666687,0.02901032381,792.666687,0.03121414967,
792,0.001088106656,792,0.003937082831,792,0.02262859233,792,0.02951359376,792,0.03149864823,
791.333374,0.001034002402,791.333374,0.004134686198,791.333374,0.02277541347,791.333374,0.02989477664,791.333374,0.03189862892,
790.666687,0.0009399782284,790.666687,0.003974098712,790.666687,0.02284012549,790.666687,0.02997409366,790.666687,0.03224706277,
790,0.001002399251,790,0.004182095174,790,0.02315108106,790,0.03042553179,790,0.03271493688,
789.333374,0.001026062528,789.333374,0.004215315916,789.333374,0.02349723503,789.333374,0.03078359179,789.333374,0.03309872001,
788.666687,0.0009991042316,788.666687,0.004203135613,788.666687,0.02377415262,788.666687,0.03130711615,788.666687,0.03349914029,
788,0.0008470896864,788,0.004141559359,788,0.02387057431,788,0.03158719465,788,0.0339086391,
787.333374,0.001022871002,787.333374,0.004410012625,787.333374,0.02432709746,787.333374,0.03199316561,787.333374,0.03451836482,
786.666687,0.000932973926,786.666687,0.00432871934,786.666687,0.02443903126,786.666687,0.0323663801,786.666687,0.03479954228,
786,0.0009345563594,786,0.004173784051,786,0.02466268279,786,0.03264792636,786,0.03521826863,
785.333374,0.0009443883901,785.333374,0.00443380978,785.333374,0.02488033473,785.333374,0.03308768198,785.333374,0.03574348614,
784.666687,0.00100849662,784.666687,0.004607360344,784.666687,0.02528532036,784.666687,0.03364221752,784.666687,0.03618107364,
784,0.001064128708,784,0.004664292559,784,0.02565182559,784,0.03394961357,784,0.03664352,
783.333374,0.0009428058984,783.333374,0.004571101163,783.333374,0.02563274093,783.333374,0.03440411389,783.333374,0.03705887124,
782.666687,0.0009346082807,782.666687,0.004609113093,782.666687,0.02601616643,782.666687,0.03483799472,782.666687,0.03739453852,
782,0.001173311844,782,0.004804405384,782,0.02630481683,782,0.03535449877,782,0.03811215237,
781.333374,0.001016436145,781.333374,0.004813984968,781.333374,0.0265671853,781.333374,0.03574744985,781.333374,0.0385255143,
780.666687,0.0010350144,780.666687,0.004773128778,780.666687,0.02678571269,780.666687,0.03613285348,780.666687,0.03906656057,
780,0.001061066636,780,0.004916784354,780,0.02718999982,780,0.03672948852,780,0.03967436031,
779.333374,0.001091246726,779.333374,0.005008060019,779.333374,0.02749915048,779.333374,0.0369929336,779.333374,0.04002818093,
778.666687,0.001068566111,778.666687,0.004897123203,778.666687,0.02778169699,778.666687,0.0374979265,778.666687,0.04064850137,
778,0.001078530913,778,0.005008609965,778,0.02798857726,778,0.03801020235,778,0.04122251272,
777.333374,0.001089170692,777.333374,0.005163555034,777.333374,0.02841291763,777.333374,0.03852466494,777.333374,0.04179785401,
776.666687,0.0009352568304,776.666687,0.005107657518,776.666687,0.0284412168,776.666687,0.03875271976,776.666687,0.04211621359,
776,0.001080165734,776,0.00519700814,776,0.0287430454,776,0.03918136656,776,0.04273664206,
775.333374,0.001126645482,775.333374,0.005241887178,775.333374,0.02916358225,775.333374,0.03985134885,775.333374,0.04345112666,
774.666687,0.0009605766973,774.666687,0.005232533906,774.666687,0.02934605815,774.666687,0.0402555503,774.666687,0.04388403893,
774,0.001028449624,774,0.005350396037,774,0.02985063195,774,0.04081322998,774,0.04449265823,
773.333374,0.00117354549,773.333374,0.005439272616,773.333374,0.03018080071,773.333374,0.04136599228,773.333374,0.04507628828,
772.666687,0.001060910989,772.666687,0.005490808748,772.666687,0.03035809658,772.666687,0.04168554768,772.666687,0.04562757537,
772,0.0009275780758,772,0.005387821235,772,0.03069893271,772,0.0422132872,772,0.04616798833,
771.333374,0.001018148731,771.333374,0.005422365852,771.333374,0.03100703284,771.333374,0.04272516072,771.333374,0.04672686383,
770.666687,0.001139622298,770.666687,0.00578302471,770.666687,0.03139910102,770.666687,0.04338278621,770.666687,0.04758922383,
770,0.001059016678,770,0.00564241223,770,0.03158881143,770,0.043825306,770,0.04809975624,
769.333374,0.0009863132145,769.333374,0.005697146058,769.333374,0.03193807974,769.333374,0.0443825759,769.333374,0.04880099744,
768.666687,0.001135729253,768.666687,0.005939348601,768.666687,0.03238568082,768.666687,0.04508266225,768.666687,0.04964874685,
768,0.00101436046,768,0.005945489276,768,0.03279934824,768,0.04548797011,768,0.05010877177,
767.333374,0.001133341459,767.333374,0.006007006858,767.333374,0.03310612217,767.333374,0.04606433213,767.333374,0.0507129468,
766.666687,0.001065088902,766.666687,0.006095151417,766.666687,0.03334959969,766.666687,0.04670870304,766.666687,0.05147915334,
766,0.001144942944,766,0.00606955681,766,0.03373486549,766,0.04715650156,766,0.05215634033,
765.333374,0.001032653148,765.333374,0.006255684886,765.333374,0.03397878259,765.333374,0.04783605039,765.333374,0.05284118652,
764.666687,0.001070823753,764.666687,0.006268789526,764.666687,0.03439366072,764.666687,0.04839290679,764.666687,0.05352345854,
764,0.001033146167,764,0.006284363568,764,0.03483709693,764,0.0490625985,764,0.05427458137,
763.333374,0.00110733672,763.333374,0.006446385756,763.333374,0.03517714515,763.333374,0.04976237938,763.333374,0.0550644435,
762.666687,0.001196906553,762.666687,0.00655674655,762.666687,0.03566847742,762.666687,0.05030802637,762.666687,0.05577026308,
762,0.00105800468,762,0.006570333149,762,0.03602934256,762,0.05083864182,762,0.0564465709,
761.333374,0.001164357178,761.333374,0.006648288574,761.333374,0.03644748032,761.333374,0.05146927387,761.333374,0.05722796172,
760.666687,0.00128091278,760.666687,0.006793512497,760.666687,0.03681581095,760.666687,0.0522271283,760.666687,0.05820139125,
760,0.001134431572,760,0.006847208366,760,0.03722619265,760,0.05293346569,760,0.05886564031,
759.333374,0.001024557627,759.333374,0.006906355266,759.333374,0.03749259189,759.333374,0.05355107039,759.333374,0.05954064429,
758.666687,0.001233248389,758.666687,0.006888655014,758.666687,0.03794886544,758.666687,0.05423877016,758.666687,0.06038741767,
758,0.001010572305,758,0.006939022336,758,0.03822704405,758,0.05487912148,758,0.06114583835,
757.333374,0.001103599672,757.333374,0.007054743823,757.333374,0.03881272301,757.333374,0.05555551499,757.333374,0.06189000607,
756.666687,0.00106986356,756.666687,0.007159049157,756.666687,0.03913423046,756.666687,0.0563663356,756.666687,0.06283850223,
756,0.001074586529,756,0.007233293261,756,0.039659217,756,0.05708785728,756,0.0635419786,
755.333374,0.001125711133,755.333374,0.007402436808,755.333374,0.04013452679,755.333374,0.05798768625,755.333374,0.06459707767,
754.666687,0.001082968432,754.666687,0.007334745023,754.666687,0.04041177779,754.666687,0.05867338553,754.666687,0.06536328793,
754,0.001094049541,754,0.007442856673,754,0.04091931134,754,0.05934289843,754,0.06611571461,
753.333374,0.001106584095,753.333374,0.007571699098,753.333374,0.04143276811,753.333374,0.0601785183,753.333374,0.06713775545,
752.666687,0.001027982566,752.666687,0.007630338427,752.666687,0.04182093963,752.666687,0.0610008873,752.666687,0.06790731102,
752,0.001073678257,752,0.007708009798,752,0.04231277481,752,0.06163414195,752,0.06883104891,
751.333374,0.00113902532,751.333374,0.007893154398,751.333374,0.04280174151,751.333374,0.06258575618,751.333374,0.06975012273,
750.666687,0.001172091928,750.666687,0.007948805578,750.666687,0.04342046008,750.666687,0.063380979,750.666687,0.07067599893,
750,0.001157323248,750,0.00795001816,750,0.04374808446,750,0.06411176175,750,0.07148179412,
749.333374,0.001119664172,749.333374,0.008136690594,749.333374,0.0440995954,749.333374,0.06499501318,749.333374,0.07231809944,
748.666687,0.001098954352,748.666687,0.008218673989,748.666687,0.04468447343,748.666687,0.06592073292,748.666687,0.07340957224,
748,0.00119750353,748,0.008265052922,748,0.04511815682,748,0.06676127762,748,0.07427816838,
747.333374,0.001255392446,747.333374,0.008567141369,747.333374,0.0459000133,747.333374,0.06781543046,747.333374,0.07544380426,
746.666687,0.001102587557,746.666687,0.008477543481,746.666687,0.04622387141,746.666687,0.06861774623,746.666687,0.07627291232,
746,0.001230418799,746,0.00867920462,746,0.04684896022,746,0.06949672848,746,0.07725501806,
745.333374,0.001164850313,745.333374,0.008693940938,745.333374,0.04723574594,745.333374,0.07044266909,745.333374,0.07817333937,
744.666687,0.001208950882,744.666687,0.008782051504,744.666687,0.04778770357,744.666687,0.07138994336,744.666687,0.0792330727,
744,0.00114696729,744,0.008788470179,744,0.0483205691,744,0.07232408971,744,0.08019727468,
743.333374,0.001059146482,743.333374,0.009005498141,743.333374,0.04885707796,743.333374,0.07341202348,743.333374,0.08118843287,
742.666687,0.001133964397,742.666687,0.009012501687,742.666687,0.04951706901,742.666687,0.07448796183,742.666687,0.08234970272,
742,0.001260065474,742,0.0092433393,742,0.05014587194,742,0.07555814087,742,0.08349510282,
741.333374,0.001223928994,741.333374,0.009422156028,741.333374,0.05071035773,741.333374,0.07656555623,741.333374,0.08458332717,
740.666687,0.001250745496,740.666687,0.009417447262,740.666687,0.0511749126,740.666687,0.07751125097,740.666687,0.08550235629,
740,0.00121808832,740,0.00958048366,740,0.05173496529,740,0.07861655205,740,0.08659297228,
739.333374,0.001171780517,739.333374,0.009651888162,739.333374,0.05234736577,739.333374,0.07978078723,739.333374,0.08769372106,
738.666687,0.001283768681,738.666687,0.009895485826,738.666687,0.05308970064,738.666687,0.08091480285,738.666687,0.0889730826,
738,0.001350367907,738,0.01001875289,738,0.05368930846,738,0.08198948205,738,0.0900137946,
737.333374,0.001276239636,737.333374,0.009978992864,737.333374,0.05427158996,737.333374,0.08316806704,737.333374,0.0912097916,
736.666687,0.001286313054,736.666687,0.01016966626,736.666687,0.05495496839,736.666687,0.08430246264,736.666687,0.09241146594,
736,0.001279744552,736,0.01022998337,736,0.05560058355,736,0.08530449122,736,0.0936774835,
735.333374,0.001239816193,735.333374,0.01044115704,735.333374,0.05624182895,735.333374,0.0865342021,735.333374,0.09475852549,
734.666687,0.001273747184,734.666687,0.01054129284,734.666687,0.05680450425,734.666687,0.08777970076,734.666687,0.09597307444,
734,0.00129999558,734,0.01079544704,734,0.05756602809,734,0.08910641074,734,0.09710788727,
733.333374,0.001210664166,733.333374,0.01080094092,733.333374,0.05821331963,733.333374,0.09030708671,733.333374,0.09844821692,
732.666687,0.001273825066,732.666687,0.01096279826,732.666687,0.05889831111,732.666687,0.09156262875,732.666687,0.09969489276,
732,0.001371842809,732,0.01104770601,732,0.05967031792,732,0.09285974503,732,0.1010619327,
731.333374,0.001218659338,731.333374,0.01118593663,731.333374,0.060354013,731.333374,0.09421881288,731.333374,0.1023269296,
730.666687,0.0014007719,730.666687,0.01139021479,730.666687,0.06116968021,730.666687,0.09563028067,730.666687,0.1037719771,
730,0.001204200555,730,0.01138213649,730,0.06170240417,730,0.09679796547,730,0.104977712,
729.333374,0.00125824823,729.333374,0.01168525778,729.333374,0.06254865229,729.333374,0.09826128185,729.333374,0.1062654182,
728.666687,0.001203006599,728.666687,0.01168116275,728.666687,0.06327106059,728.666687,0.0996543169,728.666687,0.1076957509,
728,0.001291713328,728,0.01192499697,728,0.06396516412,728,0.1011496261,728,0.1090486571,
727.333374,0.001289065112,727.333374,0.01210606657,727.333374,0.06478914618,727.333374,0.1025947183,727.333374,0.1105160788,
726.666687,0.001372725703,726.666687,0.01225011889,726.666687,0.0653880164,726.666687,0.1040747389,726.666687,0.1119152531,
726,0.001413938706,726,0.01244256459,726,0.06626889855,726,0.1056038886,726,0.1135200411,
725.333374,0.001377841341,725.333374,0.01254758518,725.333374,0.06714083254,725.333374,0.1071948633,725.333374,0.1150201187,
724.666687,0.001367999474,724.666687,0.01275591739,724.666687,0.06784653664,724.666687,0.1086306274,724.666687,0.11653772,
724,0.001294958754,724,0.01281003561,724,0.06868550926,724,0.1100819632,724,0.1180620715,
