non-imine undoped,,non-imine 10 min iodine doped,,non-imine 1 min iodine doped,,non-imine 30 min iodine doping,,non-imine 30 min iodine doping1,,imine 1 hr iodine doping,,imine 1 hr iodine doping1,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
430.666626,0.0800724104,430.666626,0.05123319477,430.666626,0.05780090764,430.666626,0.05171242356,430.666626,0.03536912799,430.666626,0.1439815611,430.666626,0.1654918939,
429.9999695,0.07962357253,429.9999695,0.051423233,429.9999695,0.05794884637,429.9999695,0.05199054629,429.9999695,0.03570990264,429.9999695,0.1445009559,429.9999695,0.1658008248,
429.333313,0.07907183468,429.333313,0.05162419751,429.333313,0.05815025046,429.333313,0.05232730508,429.333313,0.03576518595,429.333313,0.1444311589,429.333313,0.1659279466,
428.666626,0.07845709473,428.666626,0.05166545138,428.666626,0.05790687352,428.666626,0.05231203139,428.666626,0.03582354262,428.666626,0.1445523351,428.666626,0.1659920961,
427.9999695,0.0778638199,427.9999695,0.05180317909,427.9999695,0.05795564875,427.9999695,0.05259746313,427.9999695,0.03594317287,427.9999695,0.1448701024,427.9999695,0.166055575,
427.333313,0.0774647817,427.333313,0.0520333536,427.333313,0.0583249256,427.333313,0.05295311287,427.333313,0.03636190668,427.333313,0.1452900469,427.333313,0.1663233638,
426.666626,0.07676552981,426.666626,0.0522223413,426.666626,0.05801969767,426.666626,0.05305079743,426.666626,0.03627615422,426.666626,0.1451489776,426.666626,0.166508913,
425.9999695,0.07622397691,425.9999695,0.05232035369,425.9999695,0.05807576701,425.9999695,0.05340283737,425.9999695,0.03639309481,425.9999695,0.1453922391,425.9999695,0.1667316109,
425.333313,0.07555942982,425.333313,0.05236620083,425.333313,0.05790394545,425.333313,0.05341434106,425.333313,0.03671836108,425.333313,0.1456363797,425.333313,0.1668268889,
424.666626,0.0747802332,424.666626,0.05241555721,424.666626,0.05796931684,424.666626,0.05361219123,424.666626,0.03672546148,424.666626,0.1456192881,424.666626,0.1669434905,
423.9999695,0.07438576967,423.9999695,0.05262124911,423.9999695,0.05811787397,423.9999695,0.05397558957,423.9999695,0.03698098287,423.9999695,0.1457356066,423.9999695,0.1671078801,
423.333313,0.07376523316,423.333313,0.05267116055,423.333313,0.05810369924,423.333313,0.0539925918,423.333313,0.03698270395,423.333313,0.1460697502,423.333313,0.1671699435,
422.666626,0.07326383889,422.666626,0.05300028622,422.666626,0.05810139328,422.666626,0.05445371941,422.666626,0.03731732443,422.666626,0.146315977,422.666626,0.1673146337,
421.9999695,0.07247427851,421.9999695,0.05297858641,421.9999695,0.05799715221,421.9999695,0.05433019996,421.9999695,0.03734152764,421.9999695,0.1462641656,421.9999695,0.1673281789,
421.333313,0.07195085287,421.333313,0.05314984545,421.333313,0.05785248056,421.333313,0.05456130952,421.333313,0.03754079342,421.333313,0.1466212124,421.333313,0.1674605608,
420.666626,0.07125016302,420.666626,0.05331496894,420.666626,0.05779472739,420.666626,0.05489533767,420.666626,0.03770138696,420.666626,0.1465383172,420.666626,0.1678303182,
419.9999695,0.07060378045,419.9999695,0.05329875648,419.9999695,0.05782021582,419.9999695,0.05505101383,419.9999695,0.03771680221,419.9999695,0.146690473,419.9999695,0.1677602232,
419.333313,0.07032772899,419.333313,0.0537747927,419.333313,0.05807440355,419.333313,0.05547653139,419.333313,0.03813874722,419.333313,0.1470377445,419.333313,0.1680793166,
418.666626,0.06965104491,418.666626,0.05372657254,418.666626,0.05782506615,418.666626,0.05549779907,418.666626,0.03836665303,418.666626,0.147024408,418.666626,0.1682208031,
417.9999695,0.06900515407,417.9999695,0.05384194851,417.9999695,0.05783068389,417.9999695,0.05577927083,417.9999695,0.03832658753,417.9999695,0.1470691264,417.9999695,0.1682016253,
417.333313,0.06838463992,417.333313,0.05391849577,417.333313,0.05781276524,417.333313,0.05599889904,417.333313,0.03859128803,417.333313,0.1473615468,417.333313,0.168421343,
416.666626,0.06782541424,416.666626,0.0542312637,416.666626,0.0578577742,416.666626,0.05625320226,416.666626,0.03876814619,416.666626,0.1474899352,416.666626,0.1684583127,
415.9999695,0.0671049729,415.9999695,0.05451710895,415.9999695,0.05793316662,415.9999695,0.05641049147,415.9999695,0.03910785913,415.9999695,0.1477071643,415.9999695,0.1685125381,
415.333313,0.0665582791,415.333313,0.05465630069,415.333313,0.05797458068,415.333313,0.05674172565,415.333313,0.03945214301,415.333313,0.1478675604,415.333313,0.1687986851,
414.666626,0.06617000699,414.666626,0.05500585586,414.666626,0.05786682665,414.666626,0.05690721795,414.666626,0.03946787864,414.666626,0.1481081396,414.666626,0.1686726362,
413.9999695,0.06542822719,413.9999695,0.05501878262,413.9999695,0.05795206875,413.9999695,0.05713199452,413.9999695,0.03986411542,413.9999695,0.1481949091,413.9999695,0.1688424945,
413.333313,0.06505869329,413.333313,0.05532878637,413.333313,0.05797247961,413.333313,0.05752323568,413.333313,0.04004010186,413.333313,0.1483808309,413.333313,0.16892533,
412.666626,0.06425877661,412.666626,0.05521007255,412.666626,0.05780853704,412.666626,0.0574513115,412.666626,0.04012001678,412.666626,0.1483745724,412.666626,0.1689312756,
411.9999695,0.06354230642,411.9999695,0.05548135564,411.9999695,0.05762127042,411.9999695,0.05773085728,411.9999695,0.04046471044,411.9999695,0.1484460384,411.9999695,0.1690464914,
411.333313,0.06318398565,411.333313,0.05581406131,411.333313,0.05780306458,411.333313,0.05786002427,411.333313,0.04086177424,411.333313,0.1486416757,411.333313,0.1693484783,
410.666626,0.06280140579,410.666626,0.0561716482,410.666626,0.0578843914,410.666626,0.05830967799,410.666626,0.04117028415,410.666626,0.1489218026,410.666626,0.1693175584,
409.9999695,0.06213900074,409.9999695,0.05627506599,409.9999695,0.05773304775,409.9999695,0.05868586153,409.9999695,0.04127517343,409.9999695,0.1491605937,409.9999695,0.1693788469,
409.333313,0.06139938906,409.333313,0.0563248992,409.333313,0.057633508,409.333313,0.05856089294,409.333313,0.04140833393,409.333313,0.149133116,409.333313,0.1690662801,
408.666626,0.06095513329,408.666626,0.05647180602,408.666626,0.05767211318,408.666626,0.05896205083,408.666626,0.04168791324,408.666626,0.1492871791,408.666626,0.1692726016,
407.9999695,0.0603541024,407.9999695,0.05675219744,407.9999695,0.05761964619,407.9999695,0.05910412967,407.9999695,0.04215880111,407.9999695,0.1493754983,407.9999695,0.1692705452,
407.333313,0.06000524014,407.333313,0.05704198033,407.333313,0.05786670744,407.333313,0.05938186496,407.333313,0.04253877699,407.333313,0.1495042145,407.333313,0.169451803,
406.666626,0.05941949785,406.666626,0.05712727085,406.666626,0.05759188905,406.666626,0.0596717447,406.666626,0.04271085188,406.666626,0.1499327719,406.666626,0.1695117205,
405.9999695,0.05884761736,405.9999695,0.05770339072,405.9999695,0.05783095211,405.9999695,0.0598869063,405.9999695,0.04298692569,405.9999695,0.1500706971,405.9999695,0.169534713,
405.333313,0.05833404139,405.333313,0.05759732798,405.333313,0.05745500326,405.333313,0.06008927152,405.333313,0.04331776872,405.333313,0.15002352,405.333313,0.1694280952,
404.666626,0.05736961961,404.666626,0.05752947181,404.666626,0.05719240755,404.666626,0.05999311432,404.666626,0.04323992506,404.666626,0.1498240232,404.666626,0.1692173034,
403.9999695,0.05710934848,403.9999695,0.05809473246,403.9999695,0.05738415569,403.9999695,0.06038697064,403.9999695,0.04363489896,403.9999695,0.1501289159,403.9999695,0.1692520827,
403.333313,0.05656285211,403.333313,0.05845094845,403.333313,0.05749126151,403.333313,0.06069600955,403.333313,0.04415750876,403.333313,0.1503964812,403.333313,0.1694420129,
402.666626,0.05615217611,402.666626,0.05850585923,402.666626,0.05750748515,402.666626,0.0609485805,402.666626,0.04464281723,402.666626,0.1506025791,402.666626,0.169341296,
401.9999695,0.0554568544,401.9999695,0.0587354973,401.9999695,0.05727232248,401.9999695,0.06108290702,401.9999695,0.04466677085,401.9999695,0.150475949,401.9999695,0.1691999137,
401.333313,0.0550192222,401.333313,0.05887657776,401.333313,0.05720333382,401.333313,0.06126096845,401.333313,0.04500355199,401.333313,0.1507145315,401.333313,0.169238165,
400.666626,0.05434486642,400.666626,0.05906317011,400.666626,0.05718579143,400.666626,0.06164374948,400.666626,0.04537375271,400.666626,0.1508076042,400.666626,0.1692043841,
399.9999695,0.05386811867,399.9999695,0.0593204312,399.9999695,0.05711782351,399.9999695,0.0617617853,399.9999695,0.04565770924,399.9999695,0.1509447843,399.9999695,0.1689507663,
399.333313,0.05340708047,399.333313,0.05945971981,399.333313,0.05707120523,399.333313,0.06191770732,399.333313,0.04586422443,399.333313,0.1511730552,399.333313,0.1690388173,
398.666626,0.0526942201,398.666626,0.05951051041,398.666626,0.05687930062,398.666626,0.06205997989,398.666626,0.04612051696,398.666626,0.1509999633,398.666626,0.1686737388,
397.9999695,0.05214612186,397.9999695,0.05983511731,397.9999695,0.05706040189,397.9999695,0.06226366013,397.9999695,0.04652189836,397.9999695,0.1513179839,397.9999695,0.168836385,
397.333313,0.05150314048,397.333313,0.05983773246,397.333313,0.05676933751,397.333313,0.06241222844,397.333313,0.04675566033,397.333313,0.1513471007,397.333313,0.1685318798,
396.666626,0.05112034082,396.666626,0.06028331444,396.666626,0.05665937066,396.666626,0.06269373,396.666626,0.0473228246,396.666626,0.1515521109,396.666626,0.1684535444,
395.9999695,0.05021034926,395.9999695,0.06050770357,395.9999695,0.05630250275,395.9999695,0.06276162714,395.9999695,0.04717280716,395.9999695,0.1514139771,395.9999695,0.1683023721,
395.333313,0.05017376319,395.333313,0.06086533517,395.333313,0.0565261431,395.333313,0.06301899254,395.333313,0.04774464667,395.333313,0.1515591145,395.333313,0.1681025028,
394.666626,0.04962927476,394.666626,0.06088496372,394.666626,0.0564474538,394.666626,0.06324084848,394.666626,0.04824506491,394.666626,0.1519455612,394.666626,0.1679285467,
393.9999695,0.04943279549,393.9999695,0.06128243357,393.9999695,0.05648330227,393.9999695,0.06364770234,393.9999695,0.04872236773,393.9999695,0.1521724164,393.9999695,0.1681236923,
393.333313,0.04832537472,393.333313,0.06119605526,393.333313,0.05611261353,393.333313,0.06329579651,393.333313,0.04870641232,393.333313,0.1518281102,393.333313,0.167435199,
392.666626,0.04794036224,392.666626,0.06141513214,392.666626,0.05574474484,392.666626,0.06346398592,392.666626,0.04904515296,392.666626,0.1519579291,392.666626,0.1672786772,
391.9999695,0.04758824408,391.9999695,0.06181356311,391.9999695,0.05601365492,391.9999695,0.06392133981,391.9999695,0.04938142747,391.9999695,0.1522078067,391.9999695,0.1673365235,
391.333313,0.04695750773,391.333313,0.06193947047,391.333313,0.0556078814,391.333313,0.06383095682,391.333313,0.04953224212,391.333313,0.1519940495,391.333313,0.1672048271,
390.666626,0.04658234864,390.666626,0.06209641322,390.666626,0.05567152798,390.666626,0.0642047599,390.666626,0.05001305416,390.666626,0.1523593664,390.666626,0.1667938977,
389.9999695,0.04619148001,389.9999695,0.06230850518,389.9999695,0.05564513057,389.9999695,0.06431139261,389.9999695,0.05044909939,389.9999695,0.1524050683,389.9999695,0.1665651649,
389.333313,0.04551889747,389.333313,0.06243341789,389.333313,0.05540203676,389.333313,0.06431776285,389.333313,0.05079074576,389.333313,0.1525089741,389.333313,0.1661941856,
388.666626,0.04507700354,388.666626,0.06250016391,388.666626,0.05496630818,388.666626,0.06432499737,388.666626,0.05081515759,388.666626,0.1524231136,388.666626,0.16576989,
387.9999695,0.04473689571,387.9999695,0.06280496716,387.9999695,0.05506797135,387.9999695,0.06466174871,387.9999695,0.05106792971,387.9999695,0.1525930911,387.9999695,0.1655969471,
387.333313,0.04425884783,387.333313,0.06291407347,387.333313,0.0549968034,387.333313,0.06453580409,387.333313,0.05161148682,387.333313,0.1526916921,387.333313,0.1653799266,
386.666626,0.04375873506,386.666626,0.06313063949,386.666626,0.05473636463,386.666626,0.06467079371,386.666626,0.05198707432,386.666626,0.1526191086,386.666626,0.1650798917,
385.9999695,0.04355404899,385.9999695,0.06334290653,385.9999695,0.05461578816,385.9999695,0.06479368359,385.9999695,0.05208112672,385.9999695,0.1528603733,385.9999695,0.1647407413,
385.3332825,0.04273207113,385.3332825,0.06335602701,385.3332825,0.05427437648,385.3332825,0.064646855,385.3332825,0.05234459043,385.3332825,0.1524899006,385.3332825,0.164181456,
384.666626,0.04264939204,384.666626,0.06360816956,384.666626,0.05440612882,384.666626,0.06504910439,384.666626,0.05291565508,384.666626,0.1529220641,384.666626,0.1642808616,
383.9999695,0.04195840284,383.9999695,0.06365070492,383.9999695,0.05413463339,383.9999695,0.06505893916,383.9999695,0.05286457762,383.9999695,0.1526529044,383.9999695,0.1636431366,
383.3332825,0.04175564647,383.3332825,0.06410435587,383.3332825,0.05380447209,383.3332825,0.06505959481,383.3332825,0.05321213603,383.3332825,0.1528758705,383.3332825,0.1634567529,
382.666626,0.04128869623,382.666626,0.06388280541,382.666626,0.05356225744,382.666626,0.06494396925,382.666626,0.05330159515,382.666626,0.1527129114,382.666626,0.1629801244,
381.9999695,0.04069830477,381.9999695,0.06415824592,381.9999695,0.0535463877,381.9999695,0.06489343941,381.9999695,0.05363951623,381.9999695,0.1527677774,381.9999695,0.1627836972,
381.3332825,0.04030556604,381.3332825,0.06403454393,381.3332825,0.05331528932,381.3332825,0.06510043144,381.3332825,0.053804297,381.3332825,0.1524695903,381.3332825,0.1620733589,
380.666626,0.03989728913,380.666626,0.0641920045,380.666626,0.0533089675,380.666626,0.06521117687,380.666626,0.0543147102,380.666626,0.1526698321,380.666626,0.1616991758,
379.9999695,0.03973857686,379.9999695,0.06437692791,379.9999695,0.05292144418,379.9999695,0.06534011662,379.9999695,0.05447531864,379.9999695,0.1528926939,379.9999695,0.1614598483,
379.3332825,0.03920408711,379.3332825,0.06430310756,379.3332825,0.05276076868,379.3332825,0.06515998393,379.3332825,0.05438720435,379.3332825,0.1526594162,379.3332825,0.1605234593,
378.666626,0.03904472664,378.666626,0.06450928748,378.666626,0.05254057795,378.666626,0.0651691556,378.666626,0.05468618497,378.666626,0.1525633782,378.666626,0.160695076,
377.9999695,0.03829333931,377.9999695,0.06455532461,377.9999695,0.0521268025,377.9999695,0.06507439166,377.9999695,0.0547510162,377.9999695,0.152197957,377.9999695,0.1598393172,
377.3332825,0.03800782934,377.3332825,0.06452694535,377.3332825,0.05183103308,377.3332825,0.06528102607,377.3332825,0.05518311635,377.3332825,0.152245298,377.3332825,0.1593884379,
376.666626,0.03771829978,376.666626,0.06460092217,376.666626,0.05188102648,376.666626,0.06521692127,376.666626,0.05509159714,376.666626,0.1522528678,376.666626,0.1590453833,
375.9999695,0.03738161549,375.9999695,0.0645750016,375.9999695,0.05159428716,375.9999695,0.06525226682,375.9999695,0.05557198822,375.9999695,0.1521149427,375.9999695,0.1586880088,
375.3332825,0.03693960607,375.3332825,0.06471282989,375.3332825,0.05141749233,375.3332825,0.06511688232,375.3332825,0.05568382517,375.3332825,0.1520454735,375.3332825,0.1582293361,
374.666626,0.03661763668,374.666626,0.06452147663,374.666626,0.05094999447,374.666626,0.06510251015,374.666626,0.05557401851,374.666626,0.1516895592,374.666626,0.1576274633,
373.9999695,0.0359644331,373.9999695,0.06440983713,373.9999695,0.05053249374,373.9999695,0.06458644569,373.9999695,0.05540815368,373.9999695,0.1512818187,373.9999695,0.1567816585,
373.3332825,0.03590448573,373.3332825,0.06459966302,373.3332825,0.05076528713,373.3332825,0.0649850294,373.3332825,0.05564763397,373.3332825,0.1511531174,373.3332825,0.1565206647,
372.666626,0.03548312932,372.666626,0.06457019597,372.666626,0.05032046512,372.666626,0.06492442638,372.666626,0.05591860041,372.666626,0.1509309709,372.666626,0.1558319777,
371.9999695,0.03545768186,371.9999695,0.06475327164,371.9999695,0.05026033148,371.9999695,0.06488718092,371.9999695,0.05605482683,371.9999695,0.1507872343,371.9999695,0.1557937264,
371.3332825,0.03504607826,371.3332825,0.06473881751,371.3332825,0.05007504299,371.3332825,0.06481553614,371.3332825,0.05633872002,371.3332825,0.1505836099,371.3332825,0.1549963504,
370.666626,0.03462919965,370.666626,0.06443334371,370.666626,0.04959918186,370.666626,0.06453751773,370.666626,0.05603429675,370.666626,0.1502215117,370.666626,0.1544958651,
369.9999695,0.03389251605,369.9999695,0.06401384622,369.9999695,0.04904095083,369.9999695,0.06412688643,369.9999695,0.05576781929,369.9999695,0.1495197713,369.9999695,0.1538096666,
369.3332825,0.03365572542,369.3332825,0.06389380991,369.3332825,0.04892756417,369.3332825,0.06402023137,369.3332825,0.05560955778,369.3332825,0.1493106931,369.3332825,0.1527642161,
368.666626,0.03392313421,368.666626,0.06413831562,368.666626,0.04873256013,368.666626,0.0642324239,368.666626,0.05602157488,368.666626,0.1490715295,368.666626,0.1526680291,
367.9999695,0.0331706889,367.9999695,0.06382895261,367.9999695,0.04812300578,367.9999695,0.06373520195,367.9999695,0.05558699369,367.9999695,0.1485923827,367.9999695,0.1516263187,
367.3332825,0.03282025829,367.3332825,0.06344118714,367.3332825,0.04796580225,367.3332825,0.06353769451,367.3332825,0.05547706038,367.3332825,0.1480142921,367.3332825,0.1510915309,
366.666626,0.03279273212,366.666626,0.06375576556,366.666626,0.04793091118,366.666626,0.06348034739,366.666626,0.05565354601,366.666626,0.1474092752,366.666626,0.1506000906,
365.9999695,0.03215408698,365.9999695,0.06326465309,365.9999695,0.04740851,365.9999695,0.06342300773,365.9999695,0.05524652451,365.9999695,0.1471424848,365.9999695,0.1497956216,
365.3332825,0.03205603361,365.3332825,0.0627406016,365.3332825,0.04691686854,365.3332825,0.06293606758,365.3332825,0.05518620461,365.3332825,0.1466198266,365.3332825,0.149148047,
364.666626,0.0316824168,364.666626,0.06258255988,364.666626,0.04658511654,364.666626,0.06275591254,364.666626,0.05508633703,364.666626,0.145935744,364.666626,0.1485969126,
363.9999695,0.03140856326,363.9999695,0.06253863871,363.9999695,0.04633033276,363.9999695,0.06259780377,363.9999695,0.05482925102,363.9999695,0.1453170776,363.9999695,0.1479967833,
363.3332825,0.03120864183,363.3332825,0.06244098023,363.3332825,0.04632733762,363.3332825,0.0624127686,363.3332825,0.05502492189,363.3332825,0.1451327354,363.3332825,0.1473745257,
362.666626,0.03090884723,362.666626,0.06204203144,362.666626,0.04580375552,362.666626,0.06202961132,362.666626,0.05465773866,362.666626,0.1442022473,362.666626,0.1466182768,
361.9999695,0.03027227148,361.9999695,0.06155810505,361.9999695,0.04541582614,361.9999695,0.06152753159,361.9999695,0.05406482518,361.9999695,0.143220976,361.9999695,0.1455827653,
361.3332825,0.03010072559,361.3332825,0.0615802072,361.3332825,0.04508154094,361.3332825,0.06129698083,361.3332825,0.05397509038,361.3332825,0.1430289298,361.3332825,0.1451704204,
360.666626,0.02984691598,360.666626,0.06107030436,360.666626,0.04444970191,360.666626,0.06103577465,360.666626,0.05345605686,360.666626,0.1421993077,360.666626,0.1445013136,
359.9999695,0.0297488831,359.9999695,0.06079914048,359.9999695,0.04428272694,359.9999695,0.06076826528,359.9999695,0.05318814516,359.9999695,0.1414346546,359.9999695,0.1436012536,
359.3332825,0.02962800674,359.3332825,0.06046113744,359.3332825,0.04402923211,359.3332825,0.06054775789,359.3332825,0.05307232589,359.3332825,0.140867874,359.3332825,0.1429677308,
358.666626,0.02899679169,358.666626,0.06012646109,358.666626,0.04353679344,358.666626,0.0601249747,358.666626,0.05255533382,358.666626,0.1399210244,358.666626,0.1423111558,
357.9999695,0.02900276892,357.9999695,0.05978529528,357.9999695,0.04323717952,357.9999695,0.05978886038,357.9999695,0.05243898183,357.9999695,0.1392421871,357.9999695,0.1415881664,
357.3332825,0.02865535393,357.3332825,0.05930016562,357.3332825,0.04316975549,357.3332825,0.05957962945,357.3332825,0.05220064893,357.3332825,0.1386329681,357.3332825,0.141135484,
356.666626,0.02841797471,356.666626,0.05894556642,356.666626,0.04259202257,356.666626,0.059293814,356.666626,0.05168971047,356.666626,0.1377974451,356.666626,0.1403640807,
355.9999695,0.02804297209,355.9999695,0.05843862891,355.9999695,0.04220778123,355.9999695,0.05867294222,355.9999695,0.05127601326,355.9999695,0.1369113326,355.9999695,0.1394886374,
355.3332825,0.02775437757,355.3332825,0.05840247124,355.3332825,0.04203248397,355.3332825,0.05860846862,355.3332825,0.05118088424,355.3332825,0.136219576,355.3332825,0.1386719793,
354.666626,0.02735562995,354.666626,0.05782261118,354.666626,0.04148434103,354.666626,0.05832963064,354.666626,0.05080392584,354.666626,0.1351617873,354.666626,0.1382455677,
353.9999695,0.02708925866,353.9999695,0.05740991607,353.9999695,0.04106633365,353.9999695,0.05777541548,353.9999695,0.05003330112,353.9999695,0.1343789101,353.9999695,0.1374344677,
353.3332825,0.02697777003,353.3332825,0.05718065426,353.3332825,0.04080251232,353.3332825,0.05758216605,353.3332825,0.05006574839,353.3332825,0.1337450892,353.3332825,0.1367611438,
352.666626,0.02643261105,352.666626,0.05662085488,352.666626,0.04041430727,352.666626,0.0570618473,352.666626,0.04942516983,352.666626,0.1322897077,352.666626,0.1359337717,
351.9999695,0.02639470436,351.9999695,0.05620175973,351.9999695,0.04006068408,351.9999695,0.05715803802,351.9999695,0.04931182787,351.9999695,0.1315230131,351.9999695,0.1351896375,
351.3332825,0.02595386468,351.3332825,0.05568971112,351.3332825,0.03967268765,351.3332825,0.05627762899,351.3332825,0.04849683493,351.3332825,0.130639255,351.3332825,0.1341749728,
350.666626,0.02593930066,350.666626,0.0555957593,350.666626,0.03961321712,350.666626,0.0565777719,350.666626,0.04855652153,350.666626,0.1299598068,350.666626,0.1339881122,
349.9999695,0.02520194463,349.9999695,0.05458405614,349.9999695,0.03889912367,349.9999695,0.05564548448,349.9999695,0.04761265218,349.9999695,0.1284191906,349.9999695,0.132983461,
349.3332825,0.02507986128,349.3332825,0.0543220453,349.3332825,0.03860085085,349.3332825,0.0551934652,349.3332825,0.04717246071,349.3332825,0.1277972013,349.3332825,0.1323656142,
348.666626,0.02513103746,348.666626,0.05408830568,348.666626,0.03861756995,348.666626,0.05540820956,348.666626,0.04690579697,348.666626,0.126853928,348.666626,0.1316969246,
347.9999695,0.02496499196,347.9999695,0.05358123407,347.9999695,0.03832429647,347.9999695,0.05462136492,347.9999695,0.04647219926,347.9999695,0.1260225326,347.9999695,0.1308185458,
347.3332825,0.02423156053,347.3332825,0.05294708908,347.3332825,0.03774116933,347.3332825,0.05377241969,347.3332825,0.04574913159,347.3332825,0.1249694526,347.3332825,0.129985407,
346.666626,0.02445694059,346.666626,0.05279462039,346.666626,0.03752984479,346.666626,0.05387178063,346.666626,0.04560448602,346.666626,0.1242605373,346.666626,0.129691571,
345.9999695,0.02404569462,345.9999695,0.05217773467,345.9999695,0.03714370728,345.9999695,0.05341852829,345.9999695,0.04505354166,345.9999695,0.1230603456,345.9999695,0.1287252605,
345.3332825,0.0241767671,345.3332825,0.05237665772,345.3332825,0.03708734363,345.3332825,0.05358029529,345.3332825,0.04488113895,345.3332825,0.1223130822,345.3332825,0.1283911914,
344.666626,0.02365722507,344.666626,0.05142087117,344.666626,0.03670585528,344.666626,0.05289419368,344.666626,0.04427212104,344.666626,0.1212300062,344.666626,0.1275174767,
343.9999695,0.02353371494,343.9999695,0.05142812803,343.9999695,0.03669509292,343.9999695,0.05253111199,343.9999695,0.04386344925,343.9999695,0.1200589985,343.9999695,0.1269435883,
343.3332825,0.02351786569,343.3332825,0.05084230751,343.3332825,0.03612230346,343.3332825,0.05218970403,343.3332825,0.04365095869,343.3332825,0.1193139553,343.3332825,0.126552254,
342.666626,0.02293049917,342.666626,0.05042665452,342.666626,0.03560637683,342.666626,0.05213937908,342.666626,0.043121811,342.666626,0.1179362535,342.666626,0.1255920082,
341.9999695,0.02283336036,341.9999695,0.05006226152,341.9999695,0.0356140472,341.9999695,0.05183564126,341.9999695,0.04250660166,341.9999695,0.1172360703,341.9999695,0.1249459162,
341.3332825,0.02270378359,341.3332825,0.04964926839,341.3332825,0.03551155701,341.3332825,0.05162579939,341.3332825,0.04255264997,341.3332825,0.1162828431,341.3332825,0.1247090027,
340.666626,0.02253626473,340.666626,0.04939346388,340.666626,0.0352389887,340.666626,0.05134922266,340.666626,0.04218812659,340.666626,0.1155142859,340.666626,0.1242417246,
339.9999695,0.02220308036,339.9999695,0.04937336594,339.9999695,0.03553490341,339.9999695,0.05105776712,339.9999695,0.04196276516,339.9999695,0.1145688742,339.9999695,0.1237481982,
339.3332825,0.02231558599,339.3332825,0.04849984497,339.3332825,0.034879677,339.3332825,0.05044386908,339.3332825,0.04120956361,339.3332825,0.1134326458,339.3332825,0.1227366701,
338.666626,0.0221221745,338.666626,0.04836446419,338.666626,0.03470854461,338.666626,0.05058993027,338.666626,0.04106121138,338.666626,0.1127397791,338.666626,0.1221306846,
337.9999695,0.02150029689,337.9999695,0.0480812788,337.9999695,0.03409247473,337.9999695,0.04985978082,337.9999695,0.0409039259,337.9999695,0.1118192673,337.9999695,0.121555917,
337.3332825,0.02195512503,337.3332825,0.04851593822,337.3332825,0.03454950452,337.3332825,0.0503238067,337.3332825,0.04108130187,337.3332825,0.1116051301,337.3332825,0.1216467768,
336.666626,0.02117565274,336.666626,0.04792544618,336.666626,0.03438912332,336.666626,0.05010662228,336.666626,0.04029323906,336.666626,0.1104307473,336.666626,0.1209002361,
335.9999695,0.02172608674,335.9999695,0.04844407365,335.9999695,0.0342826061,335.9999695,0.05046515167,335.9999695,0.04106232151,335.9999695,0.1098463833,335.9999695,0.1210483313,
335.3332825,0.02095984854,335.3332825,0.04784538597,335.3332825,0.03427084163,335.3332825,0.04980220646,335.3332825,0.04034175351,335.3332825,0.1085983813,335.3332825,0.1200380772,
334.666626,0.02088903263,334.666626,0.04777862877,334.666626,0.03379552439,334.666626,0.0495249033,334.666626,0.04031258076,334.666626,0.1084207818,334.666626,0.1195691526,
333.9999695,0.02074697427,333.9999695,0.04737146571,333.9999695,0.0342168659,333.9999695,0.04965553805,333.9999695,0.04005889595,333.9999695,0.1073051766,333.9999695,0.1195221394,
333.3332825,0.02088808268,333.3332825,0.04743798822,333.3332825,0.0342364721,333.3332825,0.04985252395,333.3332825,0.04019838572,333.3332825,0.106871374,333.3332825,0.119189851,
332.666626,0.02038455755,332.666626,0.04764130712,332.666626,0.03387323394,332.666626,0.04979631305,332.666626,0.0400730595,332.666626,0.1064962223,332.666626,0.1190894544,
331.9999695,0.0203063488,331.9999695,0.04744442552,331.9999695,0.03394037858,331.9999695,0.04985359684,331.9999695,0.04017541185,331.9999695,0.1060425714,331.9999695,0.1187384054,
331.3332825,0.01992803626,331.3332825,0.04696964845,331.3332825,0.0338691473,331.3332825,0.04971135035,331.3332825,0.03990111873,331.3332825,0.1052471101,331.3332825,0.1181445271,
330.666626,0.01966060139,330.666626,0.04733907804,330.666626,0.03345577419,330.666626,0.04983736575,330.666626,0.03995100781,330.666626,0.1045574248,330.666626,0.1177580208,
329.9999695,0.01982872188,329.9999695,0.0474650152,329.9999695,0.0340981856,329.9999695,0.04997721687,329.9999695,0.04007019475,329.9999695,0.1048855558,329.9999695,0.1184829548,
329.3332825,0.01924737543,329.3332825,0.04764474183,329.3332825,0.03358529881,329.3332825,0.04942215234,329.3332825,0.04022257775,329.3332825,0.1042647883,329.3332825,0.117919676,
328.666626,0.01926388219,328.666626,0.04764214531,328.666626,0.03377571329,328.666626,0.05034110323,328.666626,0.04072852805,328.666626,0.104050003,328.666626,0.117938973,
327.9999695,0.01909151673,327.9999695,0.04760695994,327.9999695,0.03393231705,327.9999695,0.049925901,327.9999695,0.04044536129,327.9999695,0.1035157442,327.9999695,0.1174158156,
327.3332825,0.01885887422,327.3332825,0.04824659601,327.3332825,0.03412462026,327.3332825,0.05043389648,327.3332825,0.04100801051,327.3332825,0.1036779657,327.3332825,0.1178474873,
